"hhid","FF02","FF01","FF_21a","FF_21b"
"8150def5ffbf4a17871a9bbbf753855e",127,"Cooking oil",2,
"8150def5ffbf4a17871a9bbbf753855e",150,"Salt",2,
"8150def5ffbf4a17871a9bbbf753855e",991,"Cooking fat",2,
"8161c7383a8c42aaa350ca3f9d560855",127,"Cooking oil",2,
"8161c7383a8c42aaa350ca3f9d560855",150,"Salt",2,
"8161c7383a8c42aaa350ca3f9d560855",991,"Cooking fat",2,
"81641869667e4bd18500c2c5445fb7cf",127,"Cooking oil",2,
"81641869667e4bd18500c2c5445fb7cf",150,"Salt",2,
"81641869667e4bd18500c2c5445fb7cf",991,"Cooking fat",2,
"816bdb925355484d85aa075906b803ed",127,"Cooking oil",2,
"816bdb925355484d85aa075906b803ed",150,"Salt",2,
"816bdb925355484d85aa075906b803ed",991,"Cooking fat",2,
"81753659cc16434e8f85c6312c0df86e",150,"Salt",2,
"8178a425444a4dfebf61cada4f8bd839",150,"Salt",1,"US-1510"
"818b43a905b245e3ae6b306ace92953d",150,"Salt",2,
"819e4071d5f3439fa69f60ee61baa339",127,"Cooking oil",2,
"819e4071d5f3439fa69f60ee61baa339",150,"Salt",1,"US-3298"
"819e4071d5f3439fa69f60ee61baa339",991,"Cooking fat",2,
"81b07d083af141639f5b1636a3675063",150,"Salt",2,
"81c045bccd5349d4bd4ab3cf3bd27371",127,"Cooking oil",2,
"81c045bccd5349d4bd4ab3cf3bd27371",150,"Salt",2,
"81c045bccd5349d4bd4ab3cf3bd27371",991,"Cooking fat",2,
"81c3d2c774684647b90ab53abbd00705",150,"Salt",2,
"82034f5cac0a4cfeb90e3f5a24784538",127,"Cooking oil",2,
"82034f5cac0a4cfeb90e3f5a24784538",150,"Salt",1,"US-3526"
"82034f5cac0a4cfeb90e3f5a24784538",991,"Cooking fat",2,
"8203ef8ec16e46b79815cc90884a8435",127,"Cooking oil",1,"UO-2161"
"8203ef8ec16e46b79815cc90884a8435",150,"Salt",2,
"8203ef8ec16e46b79815cc90884a8435",991,"Cooking fat",2,
"82134df5fecb43efabf29617edab6a54",127,"Cooking oil",2,
"82134df5fecb43efabf29617edab6a54",150,"Salt",2,
"82134df5fecb43efabf29617edab6a54",991,"Cooking fat",2,
"825defcb843146229acc6ab3e06bcd35",127,"Cooking oil",1,"UO-1488"
"825defcb843146229acc6ab3e06bcd35",150,"Salt",2,
"825defcb843146229acc6ab3e06bcd35",991,"Cooking fat",2,
"8260cf63f01f481dbce7be784d1a634f",127,"Cooking oil",2,
"8260cf63f01f481dbce7be784d1a634f",150,"Salt",2,
"8260cf63f01f481dbce7be784d1a634f",991,"Cooking fat",2,
"8263eb36369c40fc833e7812d01d96f3",127,"Cooking oil",1,"UO-1709"
"8263eb36369c40fc833e7812d01d96f3",150,"Salt",2,
"8263eb36369c40fc833e7812d01d96f3",991,"Cooking fat",2,
"82721420417c41828f5702a5259f2e15",127,"Cooking oil",2,
"82721420417c41828f5702a5259f2e15",150,"Salt",2,
"82721420417c41828f5702a5259f2e15",991,"Cooking fat",2,
"827e270545d246b4aa6d71242bf95909",150,"Salt",2,
"82aab144d0564f0787a6d7edbe04a2ac",150,"Salt",2,
"82afcbf7c27d488cac728a47deee95d6",127,"Cooking oil",2,
"82afcbf7c27d488cac728a47deee95d6",150,"Salt",2,
"82afcbf7c27d488cac728a47deee95d6",991,"Cooking fat",2,
"82b731fba8fb4068bcbe580307c2c0c0",127,"Cooking oil",2,
"82b731fba8fb4068bcbe580307c2c0c0",150,"Salt",1,"US-1620"
"82b731fba8fb4068bcbe580307c2c0c0",991,"Cooking fat",2,
"82ee2bbfbd4d43178a2be565297bc53c",127,"Cooking oil",2,
"82ee2bbfbd4d43178a2be565297bc53c",150,"Salt",2,
"82ee2bbfbd4d43178a2be565297bc53c",991,"Cooking fat",2,
"82ef167080604670bd33e58801e83f90",127,"Cooking oil",2,
"82ef167080604670bd33e58801e83f90",150,"Salt",1,"US-2362"
"82ef167080604670bd33e58801e83f90",991,"Cooking fat",2,
"82f3147f85d74b49bbb0e5e54d2bbb9e",127,"Cooking oil",2,
"82f3147f85d74b49bbb0e5e54d2bbb9e",150,"Salt",2,
"82f3147f85d74b49bbb0e5e54d2bbb9e",991,"Cooking fat",2,
"833433ab0f954fdf807cb7a4ec2b535a",127,"Cooking oil",2,
"833433ab0f954fdf807cb7a4ec2b535a",150,"Salt",2,
"833433ab0f954fdf807cb7a4ec2b535a",991,"Cooking fat",2,
"836d348639404a8d8752976aa2b12c24",150,"Salt",2,
"8387002428b74844bea6411e79e8af97",127,"Cooking oil",1,"UO-2635"
"8387002428b74844bea6411e79e8af97",150,"Salt",1,"US-2635"
"8387002428b74844bea6411e79e8af97",991,"Cooking fat",2,
"83bd7d633737435994b5a61b8647da6f",127,"Cooking oil",1,"UO-1354"
"83bd7d633737435994b5a61b8647da6f",150,"Salt",2,
"83bd7d633737435994b5a61b8647da6f",991,"Cooking fat",2,
"83ce8374498f4ed59337e5c85a1dab1b",127,"Cooking oil",2,
"83ce8374498f4ed59337e5c85a1dab1b",150,"Salt",2,
"83ce8374498f4ed59337e5c85a1dab1b",991,"Cooking fat",2,
"83d0fed73e694bdb9e0d020849793252",127,"Cooking oil",2,
"83d0fed73e694bdb9e0d020849793252",150,"Salt",2,
"83d0fed73e694bdb9e0d020849793252",991,"Cooking fat",2,
"83d18657b8144b19944e18f822b88e76",127,"Cooking oil",2,
"83d18657b8144b19944e18f822b88e76",150,"Salt",2,
"83d18657b8144b19944e18f822b88e76",991,"Cooking fat",2,
"83d1f09fef504b6683d5e99997d63cda",127,"Cooking oil",2,
"83d1f09fef504b6683d5e99997d63cda",150,"Salt",2,
"83d1f09fef504b6683d5e99997d63cda",991,"Cooking fat",2,
"83da612a549a4b2dbe716dc2743b6d03",127,"Cooking oil",1,"UO-2503"
"83da612a549a4b2dbe716dc2743b6d03",150,"Salt",1,"US-2503"
"83da612a549a4b2dbe716dc2743b6d03",991,"Cooking fat",2,
"83dc66de467846eca2ec9dfd1b1f9732",150,"Salt",1,"US-3340"
"83e3d7b64a3c4f6fa4cca05f5b710368",150,"Salt",2,
"83f5d6ca7187466ca9f3bb1bc22a3f6e",127,"Cooking oil",1,"UO-2625"
"83f5d6ca7187466ca9f3bb1bc22a3f6e",150,"Salt",2,
"83f5d6ca7187466ca9f3bb1bc22a3f6e",991,"Cooking fat",2,
"83fb651ca41f46f7a6e837f6466facc5",127,"Cooking oil",,
"83fb651ca41f46f7a6e837f6466facc5",150,"Salt",,
"83fb651ca41f46f7a6e837f6466facc5",991,"Cooking fat",,
"8480767ac41c435284c39690ff7098fc",150,"Salt",2,
"849789fe4cb04ce4b493ef7d8db266b7",127,"Cooking oil",1,"UO-2054"
"849789fe4cb04ce4b493ef7d8db266b7",150,"Salt",2,
"849789fe4cb04ce4b493ef7d8db266b7",991,"Cooking fat",2,
"84a47d129e5d49539750bdad362a015b",127,"Cooking oil",1,"UO-1501"
"84a47d129e5d49539750bdad362a015b",150,"Salt",1,"US-1501"
"84a47d129e5d49539750bdad362a015b",991,"Cooking fat",2,
"84b6fa38728a41669642629a315df1f1",127,"Cooking oil",1,"UO-1046"
"84b6fa38728a41669642629a315df1f1",150,"Salt",2,
"84b6fa38728a41669642629a315df1f1",991,"Cooking fat",2,
"84c48be6574e45fdacc7b5aa9b5f6a54",127,"Cooking oil",2,
"84c48be6574e45fdacc7b5aa9b5f6a54",150,"Salt",2,
"84c48be6574e45fdacc7b5aa9b5f6a54",991,"Cooking fat",2,
"84dc714744d94d7980b643f901b9afb2",127,"Cooking oil",1,"UO-1098"
"84dc714744d94d7980b643f901b9afb2",150,"Salt",2,
"84dc714744d94d7980b643f901b9afb2",991,"Cooking fat",2,
"84ef1a5c963b49cb907799a0b8243e44",127,"Cooking oil",2,
"84ef1a5c963b49cb907799a0b8243e44",150,"Salt",1,"US-3303"
"84ef1a5c963b49cb907799a0b8243e44",991,"Cooking fat",2,
"84f1015272fd4acd94ed5674f07f2c9d",127,"Cooking oil",2,
"84f1015272fd4acd94ed5674f07f2c9d",150,"Salt",2,
"84f1015272fd4acd94ed5674f07f2c9d",991,"Cooking fat",2,
"850306f728924dc5a1942c5acdf95cd8",127,"Cooking oil",2,
"850306f728924dc5a1942c5acdf95cd8",150,"Salt",2,
"850306f728924dc5a1942c5acdf95cd8",991,"Cooking fat",2,
"8512ebaf38254b66bfa084e20f812d86",150,"Salt",1,"US-4190"
"851527301809472fb74628a837c5ebb2",127,"Cooking oil",2,
"851527301809472fb74628a837c5ebb2",150,"Salt",2,
"851527301809472fb74628a837c5ebb2",991,"Cooking fat",2,
"85204a72cfa14cb0adabcc664f006361",127,"Cooking oil",2,
"85204a72cfa14cb0adabcc664f006361",150,"Salt",2,
"85204a72cfa14cb0adabcc664f006361",991,"Cooking fat",2,
"85491223ab0747a18519c0133e9cf2e1",127,"Cooking oil",2,
"85491223ab0747a18519c0133e9cf2e1",150,"Salt",2,
"85491223ab0747a18519c0133e9cf2e1",991,"Cooking fat",2,
"8562e219f73d4e28b28ef23dfd578b72",127,"Cooking oil",2,
"8562e219f73d4e28b28ef23dfd578b72",150,"Salt",2,
"8562e219f73d4e28b28ef23dfd578b72",991,"Cooking fat",2,
"857053b3178749b19a7b89f980d7a8e0",127,"Cooking oil",2,
"857053b3178749b19a7b89f980d7a8e0",150,"Salt",2,
"857053b3178749b19a7b89f980d7a8e0",991,"Cooking fat",2,
"857caad639e048f9aa35e82a98cd0236",150,"Salt",2,
"85c17f7403dc446fad29254e5d379145",127,"Cooking oil",2,
"85c17f7403dc446fad29254e5d379145",150,"Salt",2,
"85c17f7403dc446fad29254e5d379145",991,"Cooking fat",2,
"85ceb53eb1bd41a4bfb5f897f8800ac7",127,"Cooking oil",1,"UO-1313"
"85ceb53eb1bd41a4bfb5f897f8800ac7",150,"Salt",2,
"85ceb53eb1bd41a4bfb5f897f8800ac7",991,"Cooking fat",2,
"85d2f1ad01354522b4bb5486f6f0cca9",150,"Salt",2,
"85e3724de768403e905ce5968dc735ee",127,"Cooking oil",1,"UO-1195"
"85e3724de768403e905ce5968dc735ee",150,"Salt",1,"US-1195"
"85e3724de768403e905ce5968dc735ee",991,"Cooking fat",2,
"860a1b47a8c04b36b2c21b1238863cf5",150,"Salt",2,
"86668fd2837248ef9ab6590fad3f84a9",127,"Cooking oil",2,
"86668fd2837248ef9ab6590fad3f84a9",150,"Salt",1,"US-1298"
"86668fd2837248ef9ab6590fad3f84a9",991,"Cooking fat",2,
"866f6a8e646840eba3ed5335760613fc",127,"Cooking oil",2,
"866f6a8e646840eba3ed5335760613fc",150,"Salt",2,
"866f6a8e646840eba3ed5335760613fc",991,"Cooking fat",2,
"868820bd80114644a08cc1407f231db4",150,"Salt",2,
"868942351f974df29ca4b9121fff2e30",127,"Cooking oil",1,"UO-2477"
"868942351f974df29ca4b9121fff2e30",150,"Salt",2,
"868942351f974df29ca4b9121fff2e30",991,"Cooking fat",2,
"86a9fa3980384a5d905b1f8fa8533c97",127,"Cooking oil",2,
"86a9fa3980384a5d905b1f8fa8533c97",150,"Salt",2,
"86a9fa3980384a5d905b1f8fa8533c97",991,"Cooking fat",2,
"86d2fcfb7ec14961b67d4806c8b1c873",127,"Cooking oil",1,"UO-4119"
"86d2fcfb7ec14961b67d4806c8b1c873",150,"Salt",2,
"86d2fcfb7ec14961b67d4806c8b1c873",991,"Cooking fat",2,
"86dc6b17270745839df7c9216705808b",127,"Cooking oil",1,"UO-2090"
"86dc6b17270745839df7c9216705808b",150,"Salt",2,
"86dc6b17270745839df7c9216705808b",991,"Cooking fat",2,
"86f88cae3fe94ed5a6ef1f143b178c89",127,"Cooking oil",1,"UO-1955"
"86f88cae3fe94ed5a6ef1f143b178c89",150,"Salt",1,"US-1955"
"86f88cae3fe94ed5a6ef1f143b178c89",991,"Cooking fat",1,"UF-1955"
"8712b74250794fddac99ea78d80997db",127,"Cooking oil",2,
"8712b74250794fddac99ea78d80997db",150,"Salt",1,"##N/A##"
"8712b74250794fddac99ea78d80997db",991,"Cooking fat",2,
"871ce70794974b6e92089daa702c5fef",127,"Cooking oil",2,
"871ce70794974b6e92089daa702c5fef",150,"Salt",2,
"871ce70794974b6e92089daa702c5fef",991,"Cooking fat",2,
"8728fb96ed9e4334909c0477bae7855a",127,"Cooking oil",1,"UO-2215"
"8728fb96ed9e4334909c0477bae7855a",150,"Salt",2,
"8728fb96ed9e4334909c0477bae7855a",991,"Cooking fat",2,
"873289a6bb6345bd8d26ca2aa71b7a2f",127,"Cooking oil",2,
"873289a6bb6345bd8d26ca2aa71b7a2f",150,"Salt",2,
"873289a6bb6345bd8d26ca2aa71b7a2f",991,"Cooking fat",1,"UF-2188"
"87b63450eb1247178831c388964b7044",127,"Cooking oil",2,
"87b63450eb1247178831c388964b7044",150,"Salt",2,
"87b63450eb1247178831c388964b7044",991,"Cooking fat",2,
"87b9fa9f6c5d41f692d6671d4e24bb78",127,"Cooking oil",2,
"87b9fa9f6c5d41f692d6671d4e24bb78",150,"Salt",2,
"87b9fa9f6c5d41f692d6671d4e24bb78",991,"Cooking fat",2,
"87bb19dff0f44187875ec19a10fe8279",127,"Cooking oil",1,"UO-1297"
"87bb19dff0f44187875ec19a10fe8279",150,"Salt",1,"US-1297"
"87bb19dff0f44187875ec19a10fe8279",991,"Cooking fat",2,
"87c4e00c7e5748e28a863e4b24de142a",150,"Salt",2,
"87c8524fdbe84d429d1b49f7ac1a60db",150,"Salt",2,
"87cf074bdbb5428e9676b693e48005bd",127,"Cooking oil",2,
"87cf074bdbb5428e9676b693e48005bd",150,"Salt",2,
"87cf074bdbb5428e9676b693e48005bd",991,"Cooking fat",2,
"87e2684f3b8f476da41f9f3f2ecf725e",127,"Cooking oil",2,
"87e2684f3b8f476da41f9f3f2ecf725e",150,"Salt",1,"US-1675"
"87e2684f3b8f476da41f9f3f2ecf725e",991,"Cooking fat",2,
"87e27e3874834bd78aa01fd5f3d35e87",127,"Cooking oil",2,
"87e27e3874834bd78aa01fd5f3d35e87",150,"Salt",2,
"87e27e3874834bd78aa01fd5f3d35e87",991,"Cooking fat",2,
"8803916429d34e9293b6d6a5f862592e",150,"Salt",2,
"881538d806af44b394bb1f7e473e81fb",150,"Salt",2,
"881b32dbbbfd47ad898d435a7c977804",127,"Cooking oil",1,"##N/A##"
"881b32dbbbfd47ad898d435a7c977804",150,"Salt",2,
"881b32dbbbfd47ad898d435a7c977804",991,"Cooking fat",2,
"881cff26a2b141539b62557a525c35ca",127,"Cooking oil",2,
"881cff26a2b141539b62557a525c35ca",150,"Salt",1,"US-1621"
"881cff26a2b141539b62557a525c35ca",991,"Cooking fat",2,
"8823470f96414e278d101b390c87b44b",127,"Cooking oil",1,"UO-2208"
"8823470f96414e278d101b390c87b44b",150,"Salt",2,
"8823470f96414e278d101b390c87b44b",991,"Cooking fat",1,"UF-2208"
"88308be5dc024f0da569f7f4f1365ad6",127,"Cooking oil",2,
"88308be5dc024f0da569f7f4f1365ad6",150,"Salt",1,"US-2659"
"88308be5dc024f0da569f7f4f1365ad6",991,"Cooking fat",2,
"88528987d073476d9d0283249b51b309",127,"Cooking oil",2,
"88528987d073476d9d0283249b51b309",150,"Salt",2,
"88528987d073476d9d0283249b51b309",991,"Cooking fat",1,"UF-3339"
"885f34fec90d45c9b754bdb340c19612",127,"Cooking oil",2,
"885f34fec90d45c9b754bdb340c19612",150,"Salt",2,
"885f34fec90d45c9b754bdb340c19612",991,"Cooking fat",2,
"886036020ce3462394ff6ef50b910fc5",127,"Cooking oil",1,"UO-1378"
"886036020ce3462394ff6ef50b910fc5",150,"Salt",2,
"886036020ce3462394ff6ef50b910fc5",991,"Cooking fat",2,
"88929fffa331450386b6ad15f5cf3644",127,"Cooking oil",2,
"88929fffa331450386b6ad15f5cf3644",150,"Salt",1,"US-1451"
"88929fffa331450386b6ad15f5cf3644",991,"Cooking fat",1,"UF-1451"
"88a888e1eea94eab989ac1b0f7a0609a",127,"Cooking oil",2,
"88a888e1eea94eab989ac1b0f7a0609a",150,"Salt",1,"US-1691"
"88a888e1eea94eab989ac1b0f7a0609a",991,"Cooking fat",2,
"88c462fd6f074e23a79eabc018993315",127,"Cooking oil",2,
"88c462fd6f074e23a79eabc018993315",150,"Salt",2,
"88c462fd6f074e23a79eabc018993315",991,"Cooking fat",2,
"88f986f6edb64cb583939d1732e2c621",127,"Cooking oil",2,
"88f986f6edb64cb583939d1732e2c621",150,"Salt",1,"US-1625"
"88f986f6edb64cb583939d1732e2c621",991,"Cooking fat",2,
"89031bc5406a4cc7a66a827f60487cbd",127,"Cooking oil",2,
"89031bc5406a4cc7a66a827f60487cbd",150,"Salt",2,
"89031bc5406a4cc7a66a827f60487cbd",991,"Cooking fat",2,
"89145e187f3b49d7b2182ddf0de09a06",150,"Salt",2,
"8929bb483a9947ea9873e3500cb32674",127,"Cooking oil",2,
"8929bb483a9947ea9873e3500cb32674",150,"Salt",2,
"8929bb483a9947ea9873e3500cb32674",991,"Cooking fat",2,
"8936d6c854b147eaba6a4d8d92af2a3e",150,"Salt",1,"US-1572"
"893875030df44f56843645c439b7e448",127,"Cooking oil",2,
"893875030df44f56843645c439b7e448",150,"Salt",2,
"893875030df44f56843645c439b7e448",991,"Cooking fat",2,
"8939b54be5c84966932985b5f49a8a66",127,"Cooking oil",1,"UO-1125"
"8939b54be5c84966932985b5f49a8a66",150,"Salt",2,
"8939b54be5c84966932985b5f49a8a66",991,"Cooking fat",2,
"893d52e674dd49bd8d5124981cca722c",127,"Cooking oil",1,"UO-2644"
"893d52e674dd49bd8d5124981cca722c",150,"Salt",1,"US-2644"
"893d52e674dd49bd8d5124981cca722c",991,"Cooking fat",2,
"8952c72850ac4c84a3086bbc723427b4",150,"Salt",2,
"8967e39ffffe47249e7a7b83ea45068a",127,"Cooking oil",2,
"8967e39ffffe47249e7a7b83ea45068a",150,"Salt",2,
"8967e39ffffe47249e7a7b83ea45068a",991,"Cooking fat",2,
"896dd5a665a048e7ba281bf572724e8e",127,"Cooking oil",1,"UO-1336"
"896dd5a665a048e7ba281bf572724e8e",150,"Salt",2,
"896dd5a665a048e7ba281bf572724e8e",991,"Cooking fat",2,
"89790b7eab0d469eac79b5075dd10f1c",127,"Cooking oil",1,"UO-2604"
"89790b7eab0d469eac79b5075dd10f1c",150,"Salt",2,
"89790b7eab0d469eac79b5075dd10f1c",991,"Cooking fat",2,
"898a20f42ee8488cb0d8563ef21d1db1",127,"Cooking oil",2,
"898a20f42ee8488cb0d8563ef21d1db1",150,"Salt",2,
"898a20f42ee8488cb0d8563ef21d1db1",991,"Cooking fat",2,
"89a7cc1fcd2a4017b6b059abbdd0fbc0",127,"Cooking oil",2,
"89a7cc1fcd2a4017b6b059abbdd0fbc0",150,"Salt",1,"US-4092"
"89a7cc1fcd2a4017b6b059abbdd0fbc0",991,"Cooking fat",2,
"89c852aab9a34a6ca26f86fac5ffb794",150,"Salt",2,
"89ca07d984a94f51be243976b0e0a3b9",127,"Cooking oil",2,
"89ca07d984a94f51be243976b0e0a3b9",150,"Salt",2,
"89ca07d984a94f51be243976b0e0a3b9",991,"Cooking fat",2,
"89e94a22f703436a8049b1dc8872d4dd",127,"Cooking oil",2,
"89e94a22f703436a8049b1dc8872d4dd",150,"Salt",2,
"89e94a22f703436a8049b1dc8872d4dd",991,"Cooking fat",2,
"89ea415fa58b4cc28f1e97993b4a10f2",150,"Salt",2,
"89ecbeeefef841819fee94efd6d0c753",150,"Salt",2,
"8a20bc31d0ad47eba0bdf9f16a613fa1",127,"Cooking oil",2,
"8a20bc31d0ad47eba0bdf9f16a613fa1",150,"Salt",2,
"8a20bc31d0ad47eba0bdf9f16a613fa1",991,"Cooking fat",2,
"8a28f193ab584a64b6c8412af076be94",127,"Cooking oil",1,"UO-1178"
"8a28f193ab584a64b6c8412af076be94",150,"Salt",2,
"8a28f193ab584a64b6c8412af076be94",991,"Cooking fat",2,
"8a487ec2e2d0462684843b3a800f2a52",127,"Cooking oil",1,"UO-1299"
"8a487ec2e2d0462684843b3a800f2a52",150,"Salt",2,
"8a487ec2e2d0462684843b3a800f2a52",991,"Cooking fat",2,
"8a627d794b3240638fa31e67d85fa282",127,"Cooking oil",2,
"8a627d794b3240638fa31e67d85fa282",150,"Salt",1,"US-1219"
"8a627d794b3240638fa31e67d85fa282",991,"Cooking fat",2,
"8a6daeb4c2844b3890bdca771a166247",150,"Salt",2,
"8a763bf06c1242969e5f58ff8291c4b6",150,"Salt",2,
"8a862a0c291b4dafbf287b83572eab3c",127,"Cooking oil",2,
"8a862a0c291b4dafbf287b83572eab3c",150,"Salt",2,
"8a862a0c291b4dafbf287b83572eab3c",991,"Cooking fat",2,
"8a87e2bb4d5545e6ba52489555900b46",150,"Salt",2,
"8a971f5ac0c94733af2d4ffb1cf3c82b",150,"Salt",2,
"8a9b2b0867d74803a30fd760ae22db80",127,"Cooking oil",1,"UO-1275"
"8a9b2b0867d74803a30fd760ae22db80",150,"Salt",2,
"8a9b2b0867d74803a30fd760ae22db80",991,"Cooking fat",2,
"8aae3e00032141138985f33a4ee4ac5a",127,"Cooking oil",2,
"8aae3e00032141138985f33a4ee4ac5a",150,"Salt",1,"US-2243"
"8aae3e00032141138985f33a4ee4ac5a",991,"Cooking fat",2,
"8aaf398f6af041cdbc4958e2577d14b1",127,"Cooking oil",1,"UO-1598"
"8aaf398f6af041cdbc4958e2577d14b1",150,"Salt",2,
"8aaf398f6af041cdbc4958e2577d14b1",991,"Cooking fat",2,
"8ad2c67a787e429bba2cf48ba9da1fdb",150,"Salt",2,
"8adb07475852478babb6817ae30bcfff",127,"Cooking oil",,
"8adb07475852478babb6817ae30bcfff",150,"Salt",,
"8adb07475852478babb6817ae30bcfff",991,"Cooking fat",,
"8aeb3ab5b8b34f12aad06ba9f3459d64",150,"Salt",2,
"8aebb586b8e846fc80abe8ed0f5db163",127,"Cooking oil",2,
"8aebb586b8e846fc80abe8ed0f5db163",150,"Salt",2,
"8aebb586b8e846fc80abe8ed0f5db163",991,"Cooking fat",1,"UF-2674"
"8aeefe14981b4d38a10230d2891aefad",127,"Cooking oil",1,"UO-1702"
"8aeefe14981b4d38a10230d2891aefad",150,"Salt",2,
"8aeefe14981b4d38a10230d2891aefad",991,"Cooking fat",2,
"8b0b41b599ee4ee7bcf30d265d1923ee",127,"Cooking oil",2,
"8b0b41b599ee4ee7bcf30d265d1923ee",150,"Salt",2,
"8b0b41b599ee4ee7bcf30d265d1923ee",991,"Cooking fat",2,
"8b283f3a1c9247a7973f3b2f772cf197",127,"Cooking oil",2,
"8b283f3a1c9247a7973f3b2f772cf197",150,"Salt",2,
"8b283f3a1c9247a7973f3b2f772cf197",991,"Cooking fat",2,
"8b48e9bcb1994b4f92d1969c1e54a293",127,"Cooking oil",1,"UO-1431"
"8b48e9bcb1994b4f92d1969c1e54a293",150,"Salt",1,"US-1431"
"8b48e9bcb1994b4f92d1969c1e54a293",991,"Cooking fat",2,
"8b4d777ba5974738988aec0efdd7ef10",127,"Cooking oil",2,
"8b4d777ba5974738988aec0efdd7ef10",150,"Salt",2,
"8b4d777ba5974738988aec0efdd7ef10",991,"Cooking fat",2,
"8b63cb63bfab43eebd403632eee825a2",127,"Cooking oil",2,
"8b63cb63bfab43eebd403632eee825a2",150,"Salt",2,
"8b63cb63bfab43eebd403632eee825a2",991,"Cooking fat",2,
"8b6e73cf62d3492caeb75bf11df9980d",127,"Cooking oil",1,"UO-3697"
"8b6e73cf62d3492caeb75bf11df9980d",150,"Salt",2,
"8b6e73cf62d3492caeb75bf11df9980d",991,"Cooking fat",2,
"8b78ea7e19b94b1f8ec1f6710774d003",127,"Cooking oil",2,
"8b78ea7e19b94b1f8ec1f6710774d003",150,"Salt",1,"US-2436"
"8b78ea7e19b94b1f8ec1f6710774d003",991,"Cooking fat",2,
"8bb14e81d3b84807a12cfed594724f12",127,"Cooking oil",2,
"8bb14e81d3b84807a12cfed594724f12",150,"Salt",2,
"8bb14e81d3b84807a12cfed594724f12",991,"Cooking fat",2,
"8bc98ec22a044c67bb69bcfad8be445b",127,"Cooking oil",2,
"8bc98ec22a044c67bb69bcfad8be445b",150,"Salt",1,"US-2486"
"8bc98ec22a044c67bb69bcfad8be445b",991,"Cooking fat",2,
"8be06091a17c4093be71af31ce99f42e",127,"Cooking oil",2,
"8be06091a17c4093be71af31ce99f42e",150,"Salt",2,
"8be06091a17c4093be71af31ce99f42e",991,"Cooking fat",2,
"8beea5570da34cc48e31b41a0af2f581",127,"Cooking oil",2,
"8beea5570da34cc48e31b41a0af2f581",150,"Salt",1,"US-2623"
"8beea5570da34cc48e31b41a0af2f581",991,"Cooking fat",2,
"8bf96b447a2e4263992ef11da8cbbdc1",127,"Cooking oil",2,
"8bf96b447a2e4263992ef11da8cbbdc1",150,"Salt",2,
"8bf96b447a2e4263992ef11da8cbbdc1",991,"Cooking fat",2,
"8c07624c2ebe4249835e43fca2fdac7e",127,"Cooking oil",2,
"8c07624c2ebe4249835e43fca2fdac7e",150,"Salt",2,
"8c07624c2ebe4249835e43fca2fdac7e",991,"Cooking fat",2,
"8c25f710369e4bc8bccdcd227b940d39",127,"Cooking oil",2,
"8c25f710369e4bc8bccdcd227b940d39",150,"Salt",2,
"8c25f710369e4bc8bccdcd227b940d39",991,"Cooking fat",2,
"8c60078f31be46d7bcf8e3231b002f01",127,"Cooking oil",1,"UO-1647"
"8c60078f31be46d7bcf8e3231b002f01",150,"Salt",2,
"8c60078f31be46d7bcf8e3231b002f01",991,"Cooking fat",2,
"8c713fee62b94bf6a01a094d8992991d",127,"Cooking oil",2,
"8c713fee62b94bf6a01a094d8992991d",150,"Salt",2,
"8c713fee62b94bf6a01a094d8992991d",991,"Cooking fat",2,
"8c847054105a4c7d8df8cd778a781d00",127,"Cooking oil",2,
"8c847054105a4c7d8df8cd778a781d00",150,"Salt",2,
"8c847054105a4c7d8df8cd778a781d00",991,"Cooking fat",2,
"8c9a6b525a3c4ef3a99a96c03fa199ac",127,"Cooking oil",2,
"8c9a6b525a3c4ef3a99a96c03fa199ac",150,"Salt",2,
"8c9a6b525a3c4ef3a99a96c03fa199ac",991,"Cooking fat",2,
"8cfafb3635994f9294d7f40c6397640f",150,"Salt",2,
"8d0ce15ca2ce480d9a50d3210de8ef4e",127,"Cooking oil",1,"UO-2098"
"8d0ce15ca2ce480d9a50d3210de8ef4e",150,"Salt",2,
"8d0ce15ca2ce480d9a50d3210de8ef4e",991,"Cooking fat",2,
"8d32035f9c004c69a1e3cc290151c354",150,"Salt",2,
"8d4f77c1d64c4c71aa844ee56e0f979f",127,"Cooking oil",1,"UO-1918"
"8d4f77c1d64c4c71aa844ee56e0f979f",150,"Salt",1,"US-1918"
"8d4f77c1d64c4c71aa844ee56e0f979f",991,"Cooking fat",2,
"8d50c07a637b422bb68d3a3114998cc8",127,"Cooking oil",2,
"8d50c07a637b422bb68d3a3114998cc8",150,"Salt",2,
"8d50c07a637b422bb68d3a3114998cc8",991,"Cooking fat",2,
"8d6843d2394544fcba72c27e8497a8c3",127,"Cooking oil",2,
"8d6843d2394544fcba72c27e8497a8c3",150,"Salt",2,
"8d6843d2394544fcba72c27e8497a8c3",991,"Cooking fat",2,
"8d7afd4d3b36456cbeb5ad5ca9bae80f",127,"Cooking oil",1,"UO-1714"
"8d7afd4d3b36456cbeb5ad5ca9bae80f",150,"Salt",2,
"8d7afd4d3b36456cbeb5ad5ca9bae80f",991,"Cooking fat",2,
"8d7c2ed61f4743769df94f042f927101",127,"Cooking oil",2,
"8d7c2ed61f4743769df94f042f927101",150,"Salt",2,
"8d7c2ed61f4743769df94f042f927101",991,"Cooking fat",2,
"8d8bd370dfe34b98925330da43498f14",150,"Salt",2,
