"hhid","PID","h6q12a","h6q12b","h6q12c","h6q12d","h6q12e","h6q12f","h6q12g","h6q12h","h6q12i","h6q12j","h6q12k","h6q13a","h6q13b","h6q13c","h6q31","h6q32"
"87c4e00c7e5748e28a863e4b24de142a",3,,,,,,,,,,,,,,,,
"87c4e00c7e5748e28a863e4b24de142a",4,,,,,,,,,,,,,,,,
"87c8524fdbe84d429d1b49f7ac1a60db",1,,,,,,,,,,,,,,,,
"87c8524fdbe84d429d1b49f7ac1a60db",2,,,,,,,,,,,,,,,,
"87c8524fdbe84d429d1b49f7ac1a60db",3,,,,,,,,,,,,,,,,
"87cf074bdbb5428e9676b693e48005bd",1,,,,,,,,,,,,,,,,
"87cf074bdbb5428e9676b693e48005bd",2,,,,,,,,,,,,,,,,
"87e2684f3b8f476da41f9f3f2ecf725e",2,,,,,,,,,,,,,,,,
"87e2684f3b8f476da41f9f3f2ecf725e",3,,,,,,,,,,,,,,,1,3
"87e2684f3b8f476da41f9f3f2ecf725e",4,,,,,,,,,,,,,,,,
"87e27e3874834bd78aa01fd5f3d35e87",2,,,,,,,,,,,,,,,,
"87e27e3874834bd78aa01fd5f3d35e87",3,,,,,,,,,,,,,,,,
"87e27e3874834bd78aa01fd5f3d35e87",4,,,,,,,,,,,,,,,,
"87e27e3874834bd78aa01fd5f3d35e87",5,,,,,,,,,,,,,,,,
"87e27e3874834bd78aa01fd5f3d35e87",6,,,,,,,,,,,,,,,98,98
"8803916429d34e9293b6d6a5f862592e",1,,,,,,,,,,,,,,,,
"8803916429d34e9293b6d6a5f862592e",2,,,,,,,,,,,,,,,,
"8803916429d34e9293b6d6a5f862592e",3,,,,,,,,,,,,,,,,
"881538d806af44b394bb1f7e473e81fb",1,,,,,,,,,,,,,,,,
"881538d806af44b394bb1f7e473e81fb",3,,,,,,,,,,,,,,,,
"881538d806af44b394bb1f7e473e81fb",4,,,,,,,,,,,,,,,,
"881538d806af44b394bb1f7e473e81fb",5,,,,,,,,,,,,,,,,
"881538d806af44b394bb1f7e473e81fb",6,,,,,,,,,,,,,,,,
"881538d806af44b394bb1f7e473e81fb",7,,,,,,,,,,,,,,,,
"881538d806af44b394bb1f7e473e81fb",8,,,,,,,,,,,,,,,,
"881538d806af44b394bb1f7e473e81fb",9,,,,,,,,,,,,,,,,
"881538d806af44b394bb1f7e473e81fb",10,,,,,,,,,,,,,,,2,2
"881538d806af44b394bb1f7e473e81fb",11,,,,,,,,,,,,,,,,
"881538d806af44b394bb1f7e473e81fb",12,,,,,,,,,,,,,,,,
"881538d806af44b394bb1f7e473e81fb",13,,,,,,,,,,,,,,,1,2
"881b32dbbbfd47ad898d435a7c977804",1,,,,,,,,,,,,,,,,
"881b32dbbbfd47ad898d435a7c977804",2,,,,,,,,,,,,,,,,
"881b32dbbbfd47ad898d435a7c977804",3,,,,,,,,,,,,,,,,
"881b32dbbbfd47ad898d435a7c977804",4,,,,,,,,,,,,,,,,
"881b32dbbbfd47ad898d435a7c977804",5,1,2,2,2,2,2,2,2,2,2,2,,,,1,2
"881cff26a2b141539b62557a525c35ca",1,,,,,,,,,,,,,,,,
"881cff26a2b141539b62557a525c35ca",3,,,,,,,,,,,,,,,,
"881cff26a2b141539b62557a525c35ca",4,,,,,,,,,,,,,,,,
"881cff26a2b141539b62557a525c35ca",5,,,,,,,,,,,,,,,,
"881cff26a2b141539b62557a525c35ca",6,,,,,,,,,,,,,,,,
"881cff26a2b141539b62557a525c35ca",7,,,,,,,,,,,,,,,,
"881cff26a2b141539b62557a525c35ca",8,,,,,,,,,,,,,,,,
"8823470f96414e278d101b390c87b44b",1,,,,,,,,,,,,,,,,
"8823470f96414e278d101b390c87b44b",2,,,,,,,,,,,,,,,,
"8823470f96414e278d101b390c87b44b",3,,,,,,,,,,,,,,,,
"8823470f96414e278d101b390c87b44b",4,,,,,,,,,,,,,,,,
"8823470f96414e278d101b390c87b44b",5,,,,,,,,,,,,,,,,
"8823470f96414e278d101b390c87b44b",6,,,,,,,,,,,,,,,,
"88308be5dc024f0da569f7f4f1365ad6",1,,,,,,,,,,,,,,,,
"88308be5dc024f0da569f7f4f1365ad6",2,,,,,,,,,,,,,,,,
"88308be5dc024f0da569f7f4f1365ad6",4,,,,,,,,,,,,,,,,
"88308be5dc024f0da569f7f4f1365ad6",5,,,,,,,,,,,,,,,,
"88308be5dc024f0da569f7f4f1365ad6",7,,,,,,,,,,,,,,,,
"88308be5dc024f0da569f7f4f1365ad6",8,,,,,,,,,,,,,,,,
"88528987d073476d9d0283249b51b309",1,,,,,,,,,,,,,,,,
"88528987d073476d9d0283249b51b309",2,,,,,,,,,,,,,,,,
"88528987d073476d9d0283249b51b309",3,,,,,,,,,,,,,,,,
"88528987d073476d9d0283249b51b309",4,,,,,,,,,,,,,,,,
"88528987d073476d9d0283249b51b309",5,,,,,,,,,,,,,,,,
"88528987d073476d9d0283249b51b309",6,,,,,,,,,,,,,,,,
"885f34fec90d45c9b754bdb340c19612",1,,,,,,,,,,,,,,,,
"885f34fec90d45c9b754bdb340c19612",2,,,,,,,,,,,,,,,,
"886036020ce3462394ff6ef50b910fc5",1,,,,,,,,,,,,,,,,
"886036020ce3462394ff6ef50b910fc5",3,,,,,,,,,,,,,,,,
"88929fffa331450386b6ad15f5cf3644",1,,,,,,,,,,,,,,,,
"88929fffa331450386b6ad15f5cf3644",2,,,,,,,,,,,,,,,,
"88929fffa331450386b6ad15f5cf3644",3,,,,,,,,,,,,,,,2,3
"88a888e1eea94eab989ac1b0f7a0609a",1,,,,,,,,,,,,,,,,
"88a888e1eea94eab989ac1b0f7a0609a",2,,,,,,,,,,,,,,,,
"88a888e1eea94eab989ac1b0f7a0609a",3,,,,,,,,,,,,,,,,
"88a888e1eea94eab989ac1b0f7a0609a",4,,,,,,,,,,,,,,,,
"88a888e1eea94eab989ac1b0f7a0609a",5,,,,,,,,,,,,,,,1,1
"88c462fd6f074e23a79eabc018993315",1,,,,,,,,,,,,,,,,
"88c462fd6f074e23a79eabc018993315",2,,,,,,,,,,,,,,,,
"88c462fd6f074e23a79eabc018993315",8,,,,,,,,,,,,,,,,
"88c462fd6f074e23a79eabc018993315",9,,,,,,,,,,,,,,,,
"88c462fd6f074e23a79eabc018993315",10,,,,,,,,,,,,,,,,
"88f986f6edb64cb583939d1732e2c621",1,,,,,,,,,,,,,,,,
"88f986f6edb64cb583939d1732e2c621",2,,,,,,,,,,,,,,,,
"88f986f6edb64cb583939d1732e2c621",3,,,,,,,,,,,,,,,1,2
"88f986f6edb64cb583939d1732e2c621",4,2,2,2,2,2,2,1,1,2,2,2,,,,1,2
"89031bc5406a4cc7a66a827f60487cbd",1,,,,,,,,,,,,,,,,
"89031bc5406a4cc7a66a827f60487cbd",2,,,,,,,,,,,,,,,,
"89031bc5406a4cc7a66a827f60487cbd",4,,,,,,,,,,,,,,,,
"89031bc5406a4cc7a66a827f60487cbd",5,,,,,,,,,,,,,,,,
"89031bc5406a4cc7a66a827f60487cbd",6,,,,,,,,,,,,,,,,
"89031bc5406a4cc7a66a827f60487cbd",7,,,,,,,,,,,,,,,,
"89031bc5406a4cc7a66a827f60487cbd",9,,,,,,,,,,,,,,,,
"89031bc5406a4cc7a66a827f60487cbd",10,,,,,,,,,,,,,,,,
"89145e187f3b49d7b2182ddf0de09a06",1,,,,,,,,,,,,,,,,
"89145e187f3b49d7b2182ddf0de09a06",2,,,,,,,,,,,,,,,,
"89145e187f3b49d7b2182ddf0de09a06",3,,,,,,,,,,,,,,,,
"89145e187f3b49d7b2182ddf0de09a06",4,,,,,,,,,,,,,,,,
"89145e187f3b49d7b2182ddf0de09a06",5,,,,,,,,,,,,,,,,
"89145e187f3b49d7b2182ddf0de09a06",6,,,,,,,,,,,,,,,,
"89145e187f3b49d7b2182ddf0de09a06",7,,,,,,,,,,,,,,,,
"89145e187f3b49d7b2182ddf0de09a06",8,,,,,,,,,,,,,,,,
"89145e187f3b49d7b2182ddf0de09a06",9,,,,,,,,,,,,,,,,
"89145e187f3b49d7b2182ddf0de09a06",10,,,,,,,,,,,,,,,,
"89145e187f3b49d7b2182ddf0de09a06",11,,,,,,,,,,,,,,,,
"89145e187f3b49d7b2182ddf0de09a06",12,,,,,,,,,,,,,,,,
"89145e187f3b49d7b2182ddf0de09a06",13,,,,,,,,,,,,,,,2,1
"89145e187f3b49d7b2182ddf0de09a06",14,,,,,,,,,,,,,,,,
"89145e187f3b49d7b2182ddf0de09a06",15,,,,,,,,,,,,,,,,
"89145e187f3b49d7b2182ddf0de09a06",16,,,,,,,,,,,,,,,2,2
"89145e187f3b49d7b2182ddf0de09a06",18,,,,,,,,,,,,,,,,
"89145e187f3b49d7b2182ddf0de09a06",19,,,,,,,,,,,,,,,,
"89145e187f3b49d7b2182ddf0de09a06",20,,,,,,,,,,,,,,,,
"89145e187f3b49d7b2182ddf0de09a06",21,2,2,2,2,1,2,2,2,2,2,2,,,,2,2
"89145e187f3b49d7b2182ddf0de09a06",22,,,,,,,,,,,,,,,,
"89145e187f3b49d7b2182ddf0de09a06",23,2,2,2,2,2,2,2,2,2,2,2,,,,1,1
"8929bb483a9947ea9873e3500cb32674",1,,,,,,,,,,,,,,,,
"8929bb483a9947ea9873e3500cb32674",2,,,,,,,,,,,,,,,,
"8929bb483a9947ea9873e3500cb32674",3,,,,,,,,,,,,,,,,
"892be5988df04d41bcccaf8fb74c8cb1",1,,,,,,,,,,,,,,,,
"892e584c6cfe45de95576b3083f58a5f",1,,,,,,,,,,,,,,,,
"892e584c6cfe45de95576b3083f58a5f",2,,,,,,,,,,,,,,,,
"892e584c6cfe45de95576b3083f58a5f",4,,,,,,,,,,,,,,,,
"892e584c6cfe45de95576b3083f58a5f",5,,,,,,,,,,,,,,,,
"892e584c6cfe45de95576b3083f58a5f",6,,,,,,,,,,,,,,,,
"892e584c6cfe45de95576b3083f58a5f",7,,,,,,,,,,,,,,,,
"892e584c6cfe45de95576b3083f58a5f",8,,,,,,,,,,,,,,,,
"892e584c6cfe45de95576b3083f58a5f",9,,,,,,,,,,,,,,,,
"892e584c6cfe45de95576b3083f58a5f",10,,,,,,,,,,,,,,,,
"892e584c6cfe45de95576b3083f58a5f",11,,,,,,,,,,,,,,,,
"8936d6c854b147eaba6a4d8d92af2a3e",1,,,,,,,,,,,,,,,,
"8936d6c854b147eaba6a4d8d92af2a3e",2,,,,,,,,,,,,,,,,
"8936d6c854b147eaba6a4d8d92af2a3e",3,,,,,,,,,,,,,,,,
"8936d6c854b147eaba6a4d8d92af2a3e",4,,,,,,,,,,,,,,,,
"8936d6c854b147eaba6a4d8d92af2a3e",5,,,,,,,,,,,,,,,,
"8936d6c854b147eaba6a4d8d92af2a3e",6,,,,,,,,,,,,,,,,
"8936d6c854b147eaba6a4d8d92af2a3e",7,,,,,,,,,,,,,,,,
"8936d6c854b147eaba6a4d8d92af2a3e",8,,,,,,,,,,,,,,,,
"8936d6c854b147eaba6a4d8d92af2a3e",9,,,,,,,,,,,,,,,,
"893875030df44f56843645c439b7e448",1,,,,,,,,,,,,,,,,
"893875030df44f56843645c439b7e448",3,,,,,,,,,,,,,,,,
"893875030df44f56843645c439b7e448",4,,,,,,,,,,,,,,,,
"893875030df44f56843645c439b7e448",5,,,,,,,,,,,,,,,,
"893875030df44f56843645c439b7e448",6,,,,,,,,,,,,,,,,
"893875030df44f56843645c439b7e448",7,,,,,,,,,,,,,,,1,2
"8939b54be5c84966932985b5f49a8a66",1,,,,,,,,,,,,,,,,
"8939b54be5c84966932985b5f49a8a66",2,,,,,,,,,,,,,,,,
"8939b54be5c84966932985b5f49a8a66",3,,,,,,,,,,,,,,,,
"8939b54be5c84966932985b5f49a8a66",4,,,,,,,,,,,,,,,,
"8939b54be5c84966932985b5f49a8a66",5,,,,,,,,,,,,,,,,
"8939b54be5c84966932985b5f49a8a66",6,,,,,,,,,,,,,,,,
"8939b54be5c84966932985b5f49a8a66",7,,,,,,,,,,,,,,,,
"8939b54be5c84966932985b5f49a8a66",8,,,,,,,,,,,,,,,,
"8939b54be5c84966932985b5f49a8a66",9,,,,,,,,,,,,,,,1,3
"893d52e674dd49bd8d5124981cca722c",1,,,,,,,,,,,,,,,,
"893d52e674dd49bd8d5124981cca722c",2,,,,,,,,,,,,,,,,
"893d52e674dd49bd8d5124981cca722c",3,,,,,,,,,,,,,,,1,1
"8952c72850ac4c84a3086bbc723427b4",1,,,,,,,,,,,,,,,,
"8952c72850ac4c84a3086bbc723427b4",2,,,,,,,,,,,,,,,,
"8952c72850ac4c84a3086bbc723427b4",3,,,,,,,,,,,,,,,,
"8952c72850ac4c84a3086bbc723427b4",4,,,,,,,,,,,,,,,,
"8952c72850ac4c84a3086bbc723427b4",5,,,,,,,,,,,,,,,,
"8952c72850ac4c84a3086bbc723427b4",6,,,,,,,,,,,,,,,2,3
"8952c72850ac4c84a3086bbc723427b4",7,2,2,1,2,2,2,2,2,2,2,2,,4,,1,3
"8967e39ffffe47249e7a7b83ea45068a",1,,,,,,,,,,,,,,,,
"8967e39ffffe47249e7a7b83ea45068a",2,,,,,,,,,,,,,,,,
"8967e39ffffe47249e7a7b83ea45068a",3,,,,,,,,,,,,,,,,
"8967e39ffffe47249e7a7b83ea45068a",4,,,,,,,,,,,,,,,,
"8967e39ffffe47249e7a7b83ea45068a",5,1,2,1,2,2,2,1,2,2,2,2,,8,,1,2
"89695f146bd74d64869b709a290d7c03",1,,,,,,,,,,,,,,,,
"89695f146bd74d64869b709a290d7c03",2,,,,,,,,,,,,,,,,
"89695f146bd74d64869b709a290d7c03",3,,,,,,,,,,,,,,,,
"89695f146bd74d64869b709a290d7c03",4,,,,,,,,,,,,,,,,
"896dd5a665a048e7ba281bf572724e8e",1,,,,,,,,,,,,,,,,
"896dd5a665a048e7ba281bf572724e8e",2,,,,,,,,,,,,,,,,
"896dd5a665a048e7ba281bf572724e8e",3,,,,,,,,,,,,,,,,
"89790b7eab0d469eac79b5075dd10f1c",1,,,,,,,,,,,,,,,,
"89790b7eab0d469eac79b5075dd10f1c",2,,,,,,,,,,,,,,,,
"89790b7eab0d469eac79b5075dd10f1c",3,,,,,,,,,,,,,,,,
"89790b7eab0d469eac79b5075dd10f1c",4,,,,,,,,,,,,,,,1,2
"89790b7eab0d469eac79b5075dd10f1c",5,,,,,,,,,,,,,,,2,2
"898a20f42ee8488cb0d8563ef21d1db1",1,,,,,,,,,,,,,,,,
"898a20f42ee8488cb0d8563ef21d1db1",2,,,,,,,,,,,,,,,,
"898a20f42ee8488cb0d8563ef21d1db1",4,,,,,,,,,,,,,,,,
"898a20f42ee8488cb0d8563ef21d1db1",5,,,,,,,,,,,,,,,,
"898a20f42ee8488cb0d8563ef21d1db1",6,,,,,,,,,,,,,,,,
"898a20f42ee8488cb0d8563ef21d1db1",7,,,,,,,,,,,,,,,,
"898a20f42ee8488cb0d8563ef21d1db1",8,,,,,,,,,,,,,,,,
"898a20f42ee8488cb0d8563ef21d1db1",11,,,,,,,,,,,,,,,2,4
"898a20f42ee8488cb0d8563ef21d1db1",13,1,2,2,2,2,2,2,2,2,2,2,,,,2,4
"89a7cc1fcd2a4017b6b059abbdd0fbc0",1,,,,,,,,,,,,,,,,
"89a7cc1fcd2a4017b6b059abbdd0fbc0",2,,,,,,,,,,,,,,,,
"89a7cc1fcd2a4017b6b059abbdd0fbc0",3,,,,,,,,,,,,,,,,
"89a7cc1fcd2a4017b6b059abbdd0fbc0",4,,,,,,,,,,,,,,,,
"89a7cc1fcd2a4017b6b059abbdd0fbc0",5,,,,,,,,,,,,,,,,
"89a7cc1fcd2a4017b6b059abbdd0fbc0",6,,,,,,,,,,,,,,,,
"89a7cc1fcd2a4017b6b059abbdd0fbc0",7,,,,,,,,,,,,,,,,
"89a7cc1fcd2a4017b6b059abbdd0fbc0",8,,,,,,,,,,,,,,,,
"89a7cc1fcd2a4017b6b059abbdd0fbc0",9,,,,,,,,,,,,,,,1,2
"89a7cc1fcd2a4017b6b059abbdd0fbc0",10,,,,,,,,,,,,,,,1,2
"89c852aab9a34a6ca26f86fac5ffb794",1,,,,,,,,,,,,,,,,
"89c852aab9a34a6ca26f86fac5ffb794",2,,,,,,,,,,,,,,,,
"89c852aab9a34a6ca26f86fac5ffb794",3,,,,,,,,,,,,,,,,
"89c852aab9a34a6ca26f86fac5ffb794",4,,,,,,,,,,,,,,,,
"89c852aab9a34a6ca26f86fac5ffb794",5,,,,,,,,,,,,,,,,
"89c852aab9a34a6ca26f86fac5ffb794",6,1,2,2,2,2,2,2,2,2,2,2,,,,2,2
"89c852aab9a34a6ca26f86fac5ffb794",7,,,,,,,,,,,,,,,,
"89c852aab9a34a6ca26f86fac5ffb794",8,2,2,2,2,1,2,2,2,2,2,2,,,,2,2
"89c852aab9a34a6ca26f86fac5ffb794",9,2,2,2,2,2,2,2,2,2,2,2,,,,2,3
"89ca07d984a94f51be243976b0e0a3b9",1,,,,,,,,,,,,,,,,
"89ca07d984a94f51be243976b0e0a3b9",2,,,,,,,,,,,,,,,,
"89ca07d984a94f51be243976b0e0a3b9",3,,,,,,,,,,,,,,,,
"89ca07d984a94f51be243976b0e0a3b9",4,,,,,,,,,,,,,,,,
"89ca07d984a94f51be243976b0e0a3b9",5,,,,,,,,,,,,,,,,
"89ca07d984a94f51be243976b0e0a3b9",7,,,,,,,,,,,,,,,,
"89e94a22f703436a8049b1dc8872d4dd",1,,,,,,,,,,,,,,,,
"89e94a22f703436a8049b1dc8872d4dd",2,,,,,,,,,,,,,,,,
"89e94a22f703436a8049b1dc8872d4dd",4,1,2,1,2,2,2,2,1,2,2,2,,3,,2,2
"89ea415fa58b4cc28f1e97993b4a10f2",1,,,,,,,,,,,,,,,,
"89ea415fa58b4cc28f1e97993b4a10f2",2,,,,,,,,,,,,,,,,
"89ea415fa58b4cc28f1e97993b4a10f2",4,,,,,,,,,,,,,,,,
"89ea415fa58b4cc28f1e97993b4a10f2",5,,,,,,,,,,,,,,,,
"89ea415fa58b4cc28f1e97993b4a10f2",6,,,,,,,,,,,,,,,,
"89ea415fa58b4cc28f1e97993b4a10f2",7,,,,,,,,,,,,,,,,
"89ecbeeefef841819fee94efd6d0c753",1,,,,,,,,,,,,,,,,
"89ecbeeefef841819fee94efd6d0c753",2,,,,,,,,,,,,,,,,
"8a20bc31d0ad47eba0bdf9f16a613fa1",1,,,,,,,,,,,,,,,,
"8a20bc31d0ad47eba0bdf9f16a613fa1",2,,,,,,,,,,,,,,,,
"8a20bc31d0ad47eba0bdf9f16a613fa1",3,,,,,,,,,,,,,,,,
"8a20bc31d0ad47eba0bdf9f16a613fa1",4,,,,,,,,,,,,,,,,
"8a20bc31d0ad47eba0bdf9f16a613fa1",5,,,,,,,,,,,,,,,,
"8a20bc31d0ad47eba0bdf9f16a613fa1",6,,,,,,,,,,,,,,,,
"8a20bc31d0ad47eba0bdf9f16a613fa1",7,,,,,,,,,,,,,,,,
"8a20bc31d0ad47eba0bdf9f16a613fa1",8,,,,,,,,,,,,,,,1,3
"8a28f193ab584a64b6c8412af076be94",1,,,,,,,,,,,,,,,,
"8a28f193ab584a64b6c8412af076be94",2,,,,,,,,,,,,,,,,
"8a28f193ab584a64b6c8412af076be94",3,,,,,,,,,,,,,,,,
"8a28f193ab584a64b6c8412af076be94",4,,,,,,,,,,,,,,,,
"8a28f193ab584a64b6c8412af076be94",5,,,,,,,,,,,,,,,,
"8a28f193ab584a64b6c8412af076be94",6,,,,,,,,,,,,,,,,
"8a28f193ab584a64b6c8412af076be94",9,,,,,,,,,,,,,,,1,1
"8a28f193ab584a64b6c8412af076be94",12,1,1,2,2,1,2,1,2,2,2,2,10,,,1,1
"8a487ec2e2d0462684843b3a800f2a52",4,,,,,,,,,,,,,,,,
"8a487ec2e2d0462684843b3a800f2a52",6,,,,,,,,,,,,,,,,
"8a487ec2e2d0462684843b3a800f2a52",7,,,,,,,,,,,,,,,,
"8a487ec2e2d0462684843b3a800f2a52",9,,,,,,,,,,,,,,,,
"8a487ec2e2d0462684843b3a800f2a52",10,,,,,,,,,,,,,,,,
"8a627d794b3240638fa31e67d85fa282",1,,,,,,,,,,,,,,,,
"8a627d794b3240638fa31e67d85fa282",2,,,,,,,,,,,,,,,,
"8a627d794b3240638fa31e67d85fa282",3,,,,,,,,,,,,,,,,
"8a627d794b3240638fa31e67d85fa282",5,,,,,,,,,,,,,,,,
"8a627d794b3240638fa31e67d85fa282",7,,,,,,,,,,,,,,,,
"8a627d794b3240638fa31e67d85fa282",8,,,,,,,,,,,,,,,,
"8a627d794b3240638fa31e67d85fa282",9,,,,,,,,,,,,,,,,
"8a627d794b3240638fa31e67d85fa282",10,,,,,,,,,,,,,,,,
"8a627d794b3240638fa31e67d85fa282",11,,,,,,,,,,,,,,,,
"8a627d794b3240638fa31e67d85fa282",12,,,,,,,,,,,,,,,,
"8a627d794b3240638fa31e67d85fa282",13,,,,,,,,,,,,,,,1,1
"8a627d794b3240638fa31e67d85fa282",14,1,2,1,2,1,2,1,1,2,2,2,,1,,1,1
"8a6daeb4c2844b3890bdca771a166247",1,,,,,,,,,,,,,,,,
"8a6daeb4c2844b3890bdca771a166247",2,,,,,,,,,,,,,,,,
"8a6daeb4c2844b3890bdca771a166247",3,,,,,,,,,,,,,,,,
"8a6daeb4c2844b3890bdca771a166247",4,,,,,,,,,,,,,,,,
"8a6daeb4c2844b3890bdca771a166247",5,,,,,,,,,,,,,,,,
"8a6daeb4c2844b3890bdca771a166247",6,,,,,,,,,,,,,,,,
"8a6daeb4c2844b3890bdca771a166247",7,,,,,,,,,,,,,,,2,1
"8a6daeb4c2844b3890bdca771a166247",8,,,,,,,,,,,,,,,2,1
"8a763bf06c1242969e5f58ff8291c4b6",2,,,,,,,,,,,,,,,,
"8a763bf06c1242969e5f58ff8291c4b6",3,,,,,,,,,,,,,,,,
"8a763bf06c1242969e5f58ff8291c4b6",4,,,,,,,,,,,,,,,1,2
"8a763bf06c1242969e5f58ff8291c4b6",5,1,2,2,2,2,2,2,2,2,2,2,,,,1,2
"8a862a0c291b4dafbf287b83572eab3c",1,,,,,,,,,,,,,,,,
"8a862a0c291b4dafbf287b83572eab3c",4,,,,,,,,,,,,,,,,
"8a862a0c291b4dafbf287b83572eab3c",5,,,,,,,,,,,,,,,,
"8a862a0c291b4dafbf287b83572eab3c",6,,,,,,,,,,,,,,,,
"8a87e2bb4d5545e6ba52489555900b46",1,,,,,,,,,,,,,,,,
"8a87e2bb4d5545e6ba52489555900b46",2,,,,,,,,,,,,,,,,
"8a87e2bb4d5545e6ba52489555900b46",3,,,,,,,,,,,,,,,,
"8a87e2bb4d5545e6ba52489555900b46",5,,,,,,,,,,,,,,,,
"8a87e2bb4d5545e6ba52489555900b46",8,,,,,,,,,,,,,,,,
"8a971f5ac0c94733af2d4ffb1cf3c82b",1,,,,,,,,,,,,,,,,
"8a971f5ac0c94733af2d4ffb1cf3c82b",2,,,,,,,,,,,,,,,,
"8a971f5ac0c94733af2d4ffb1cf3c82b",3,,,,,,,,,,,,,,,,
"8a971f5ac0c94733af2d4ffb1cf3c82b",4,,,,,,,,,,,,,,,,
"8a971f5ac0c94733af2d4ffb1cf3c82b",5,,,,,,,,,,,,,,,,
"8a971f5ac0c94733af2d4ffb1cf3c82b",6,,,,,,,,,,,,,,,1,2
"8a9b2b0867d74803a30fd760ae22db80",2,,,,,,,,,,,,,,,,
"8a9b2b0867d74803a30fd760ae22db80",3,,,,,,,,,,,,,,,,
"8a9b2b0867d74803a30fd760ae22db80",5,,,,,,,,,,,,,,,,
"8a9b2b0867d74803a30fd760ae22db80",6,,,,,,,,,,,,,,,,
"8a9b2b0867d74803a30fd760ae22db80",7,,,,,,,,,,,,,,,,
"8a9b2b0867d74803a30fd760ae22db80",8,,,,,,,,,,,,,,,,
"8a9b2b0867d74803a30fd760ae22db80",9,,,,,,,,,,,,,,,1,2
"8a9b2b0867d74803a30fd760ae22db80",10,,,,,,,,,,,,,,,,
"8a9b2b0867d74803a30fd760ae22db80",11,,,,,,,,,,,,,,,,
"8a9b2b0867d74803a30fd760ae22db80",12,,,,,,,,,,,,,,,,
"8a9b2b0867d74803a30fd760ae22db80",13,,,,,,,,,,,,,,,,
"8aae3e00032141138985f33a4ee4ac5a",1,,,,,,,,,,,,,,,,
"8aae3e00032141138985f33a4ee4ac5a",2,,,,,,,,,,,,,,,,
"8aae3e00032141138985f33a4ee4ac5a",3,,,,,,,,,,,,,,,,
"8aae3e00032141138985f33a4ee4ac5a",4,,,,,,,,,,,,,,,,
"8aae3e00032141138985f33a4ee4ac5a",5,,,,,,,,,,,,,,,,
"8aae3e00032141138985f33a4ee4ac5a",6,,,,,,,,,,,,,,,,
"8aae3e00032141138985f33a4ee4ac5a",7,,,,,,,,,,,,,,,,
"8aae3e00032141138985f33a4ee4ac5a",8,,,,,,,,,,,,,,,,
"8aae3e00032141138985f33a4ee4ac5a",9,1,2,2,2,2,2,2,2,2,2,2,,,,2,1
"8aaf398f6af041cdbc4958e2577d14b1",1,,,,,,,,,,,,,,,,
"8aaf398f6af041cdbc4958e2577d14b1",2,,,,,,,,,,,,,,,,
"8aaf398f6af041cdbc4958e2577d14b1",3,,,,,,,,,,,,,,,,
"8aaf398f6af041cdbc4958e2577d14b1",4,,,,,,,,,,,,,,,,
"8ababd67ddfe4725860b2ae95661a737",1,,,,,,,,,,,,,,,,
"8ad2c67a787e429bba2cf48ba9da1fdb",1,,,,,,,,,,,,,,,,
"8ad2c67a787e429bba2cf48ba9da1fdb",2,,,,,,,,,,,,,,,,
"8ad2c67a787e429bba2cf48ba9da1fdb",4,,,,,,,,,,,,,,,,
"8ad2c67a787e429bba2cf48ba9da1fdb",5,,,,,,,,,,,,,,,,
"8ad2c67a787e429bba2cf48ba9da1fdb",6,,,,,,,,,,,,,,,,
"8ad2c67a787e429bba2cf48ba9da1fdb",7,,,,,,,,,,,,,,,,
"8ad2c67a787e429bba2cf48ba9da1fdb",8,,,,,,,,,,,,,,,,
"8adb07475852478babb6817ae30bcfff",1,,,,,,,,,,,,,,,,
"8adb07475852478babb6817ae30bcfff",3,,,,,,,,,,,,,,,,
"8adb07475852478babb6817ae30bcfff",5,,,,,,,,,,,,,,,,
"8adb07475852478babb6817ae30bcfff",6,,,,,,,,,,,,,,,,
"8adb07475852478babb6817ae30bcfff",7,,,,,,,,,,,,,,,,
"8adb07475852478babb6817ae30bcfff",8,,,,,,,,,,,,,,,,
"8adb07475852478babb6817ae30bcfff",9,,,,,,,,,,,,,,,,
"8adb07475852478babb6817ae30bcfff",13,,,,,,,,,,,,,,,,
"8adb07475852478babb6817ae30bcfff",16,,,,,,,,,,,,,,,,
"8adb07475852478babb6817ae30bcfff",17,,,,,,,,,,,,,,,,
"8adb07475852478babb6817ae30bcfff",18,,,,,,,,,,,,,,,,
"8adb07475852478babb6817ae30bcfff",20,,,,,,,,,,,,,,,,
"8adb07475852478babb6817ae30bcfff",21,,,,,,,,,,,,,,,,
"8adb07475852478babb6817ae30bcfff",22,,,,,,,,,,,,,,,,
"8adb07475852478babb6817ae30bcfff",23,,,,,,,,,,,,,,,,
"8adb07475852478babb6817ae30bcfff",26,,,,,,,,,,,,,,,,
"8adb07475852478babb6817ae30bcfff",27,,,,,,,,,,,,,,,,
"8adb07475852478babb6817ae30bcfff",28,,,,,,,,,,,,,,,,
"8adb07475852478babb6817ae30bcfff",29,,,,,,,,,,,,,,,,
"8adb07475852478babb6817ae30bcfff",30,,,,,,,,,,,,,,,,
"8aeb3ab5b8b34f12aad06ba9f3459d64",1,,,,,,,,,,,,,,,,
"8aeb3ab5b8b34f12aad06ba9f3459d64",2,,,,,,,,,,,,,,,,
"8aeb3ab5b8b34f12aad06ba9f3459d64",3,,,,,,,,,,,,,,,,
