"hhid","PID","s6q02","s6q03","s6q04","sq05_1","s6q06","s6q07_1","s6q07_2","s6q07_3a","s6q07_3b","s6q07_3c","s6q07_3d","s6q07_3e","s6q07_3f","s6q07_3g","s6q07_3h","s6q07_3i","s6q07_3j","s6q07_3x","s6q13_1","s6q14_2","h6q12a","h6q12b","h6q12c","h6q12d","h6q12e","h6q12f","h6q12g","h6q12h","h6q12i","h6q12j","h6q12k","h6q12_1a","h6q12_1b","h6q12_1c","s6q30b","s6q14","s6q15a","s6q15b","s6q15c","s6q15x","s6q15z","s6q30","s6q16","s6q17","s6q18a","s6q18b","s6q18c","s6q19","s6q20","s6q21","s6q22","s6q23","h6q31_1","h6q31a","h6q31b","s6q24","s6q25","h6q32"
"6c2ff990240445c7883ea9e8ce80b3e1",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6c2ff990240445c7883ea9e8ce80b3e1",7,1,1,54,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,,,2,2,,,,,,,2,1,10,1,1,1,4,4,1
"6c2ff990240445c7883ea9e8ce80b3e1",8,1,1,23,1,1,1,2,,,,,,,,,,,,2,2,1,1,1,1,2,1,2,2,2,2,2,1,2,2,2,4,,,,,,2,2,,,,,,,2,2,,2,2,2,4,4,1
"6c3fd0a50e1443b4a36ccbe8ebedc1cd",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6c3fd0a50e1443b4a36ccbe8ebedc1cd",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6c3fd0a50e1443b4a36ccbe8ebedc1cd",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6c3fd0a50e1443b4a36ccbe8ebedc1cd",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6c3fd0a50e1443b4a36ccbe8ebedc1cd",6,1,3,34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,,,2,98,,,,,,,98,98,,1,1,1,4,4,98
"6c3fd0a50e1443b4a36ccbe8ebedc1cd",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6c4ceae4b5514f1993852e7cb2e0789c",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6c4ceae4b5514f1993852e7cb2e0789c",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6c4ceae4b5514f1993852e7cb2e0789c",4,3,1,43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,98,2,,,,,,,2,2,,1,2,1,4,4,2
"6c4ceae4b5514f1993852e7cb2e0789c",5,3,1,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,2,2,,,,,,,2,2,,1,1,1,4,4,2
"6c4ceae4b5514f1993852e7cb2e0789c",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6c4ceae4b5514f1993852e7cb2e0789c",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6c9e2f8823bc4abe9777913d970fd0d6",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6c9e2f8823bc4abe9777913d970fd0d6",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6c9e2f8823bc4abe9777913d970fd0d6",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6c9e2f8823bc4abe9777913d970fd0d6",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6c9e2f8823bc4abe9777913d970fd0d6",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6c9e2f8823bc4abe9777913d970fd0d6",6,2,1,50,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,2,2,2,,,,,,,2,2,,1,1,2,4,4,2
"6cb224e2cbec449b95c991a84da3e93d",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6cb224e2cbec449b95c991a84da3e93d",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6cb224e2cbec449b95c991a84da3e93d",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6cb224e2cbec449b95c991a84da3e93d",4,2,1,16,1,1,98,2,,,,,,,,,,,,1,2,1,2,2,2,1,2,2,1,2,2,2,,,,2,1,1,2,2,2,2,1,2,,,,,,,2,2,,1,1,1,1,1,2
"6cbdf5a1dabb4bf99cc7b36ab383e9be",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6cbdf5a1dabb4bf99cc7b36ab383e9be",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6cbdf5a1dabb4bf99cc7b36ab383e9be",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6cbdf5a1dabb4bf99cc7b36ab383e9be",4,2,1,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,1,2,,,,,,,1,2,10,1,1,1,4,4,1
"6cbdf5a1dabb4bf99cc7b36ab383e9be",5,2,1,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,2,2,2,1,2,,,,,,,1,2,10,1,1,1,4,4,1
"6cc6cae1e8f840878871e706eaf75e9f",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6cc6cae1e8f840878871e706eaf75e9f",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6cc6cae1e8f840878871e706eaf75e9f",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6cc6cae1e8f840878871e706eaf75e9f",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6cc6cae1e8f840878871e706eaf75e9f",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6cc6cae1e8f840878871e706eaf75e9f",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6cc6cae1e8f840878871e706eaf75e9f",7,2,1,43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,2,1,2,,,,,,,1,1,10,1,1,1,4,4,1
"6cc6cae1e8f840878871e706eaf75e9f",8,2,1,18,1,1,1,2,,,,,,,,,,,,1,2,1,2,2,2,2,2,2,1,2,2,2,,,,2,2,1,2,2,2,2,2,2,,,,,,,1,1,22,2,2,2,4,4,2
"6cd062c73cb24060816e30b841f10ef6",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6cd062c73cb24060816e30b841f10ef6",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6cd062c73cb24060816e30b841f10ef6",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6ce9ee577648413ea819a60d0cf9be1c",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6ce9ee577648413ea819a60d0cf9be1c",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6ce9ee577648413ea819a60d0cf9be1c",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6ce9ee577648413ea819a60d0cf9be1c",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6cfb7f59ca214bcaa1a0c7cfccf81212",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6cfb7f59ca214bcaa1a0c7cfccf81212",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6cfb7f59ca214bcaa1a0c7cfccf81212",3,1,2,17,1,1,1,2,,,,,,,,,,,,1,1,1,2,2,2,1,2,2,2,2,2,2,,,,2,98,,,,,,2,2,,,,,,,2,2,,1,1,1,4,4,3
"6d104175444b46e292f8ed01a5af672c",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6d104175444b46e292f8ed01a5af672c",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6d104175444b46e292f8ed01a5af672c",3,2,1,36,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,,,1,2,,,,,,,2,1,9,1,1,1,1,1,3
"6d3991817c2c4227b53365b1eddbc824",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6d3991817c2c4227b53365b1eddbc824",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6d3991817c2c4227b53365b1eddbc824",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6d3991817c2c4227b53365b1eddbc824",4,1,1,53,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,1,2,,,,,,,2,2,,1,1,1,4,4,2
"6d3991817c2c4227b53365b1eddbc824",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6d47738e82664d03ae4d14c89e1ee385",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6d47738e82664d03ae4d14c89e1ee385",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6d47738e82664d03ae4d14c89e1ee385",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6d47738e82664d03ae4d14c89e1ee385",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6d47738e82664d03ae4d14c89e1ee385",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6d4dadc543fe4c0ea07c61f57e16e760",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6d58ddebd3ac4a85b8046454b0fc29e7",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6d58ddebd3ac4a85b8046454b0fc29e7",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6d58ddebd3ac4a85b8046454b0fc29e7",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6d58ddebd3ac4a85b8046454b0fc29e7",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6d58ddebd3ac4a85b8046454b0fc29e7",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6d58ddebd3ac4a85b8046454b0fc29e7",7,2,1,11,1,1,1,2,,,,,,,,,,,,1,2,1,2,2,2,2,2,1,2,2,2,2,,,,2,1,1,2,2,2,2,1,2,,,,,,,1,1,10,1,1,2,1,1,2
"6d853370fff74dbc91175b847bcb414d",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6d853370fff74dbc91175b847bcb414d",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6d853370fff74dbc91175b847bcb414d",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6d853370fff74dbc91175b847bcb414d",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6d853370fff74dbc91175b847bcb414d",9,2,3,50,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,2,2,1,2,,,,,,,1,2,22,2,2,2,98,98,3
"6d853370fff74dbc91175b847bcb414d",10,2,3,50,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,2,2,1,2,,,,,,,1,2,22,2,2,2,98,98,3
"6d853370fff74dbc91175b847bcb414d",11,2,3,50,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,2,2,1,2,,,,,,,1,2,22,2,2,2,98,98,3
"6d8be79bfedb4cc68d13c15449c6e8f9",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6d8be79bfedb4cc68d13c15449c6e8f9",2,3,3,47,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,,,2,2,,,,,,,2,1,10,1,1,1,1,8,3
"6d8be79bfedb4cc68d13c15449c6e8f9",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6d8be79bfedb4cc68d13c15449c6e8f9",4,3,1,17,1,1,1,1,2,1,2,,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,,4,,2,4,,,,,,2,2,,,,,,,1,2,10,1,1,1,1,2,3
"6d8be79bfedb4cc68d13c15449c6e8f9",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6d8fa429358241b8a03502183b444d71",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6d8fa429358241b8a03502183b444d71",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6d8fa429358241b8a03502183b444d71",4,2,1,46,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,2,2,,,,,,,2,2,,1,1,1,4,4,3
"6d8fa429358241b8a03502183b444d71",5,2,1,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,2,2,,,,,,,2,2,,1,1,1,4,4,3
"6d8fa429358241b8a03502183b444d71",6,2,1,9,1,1,1,2,,,,,,,,,,,,1,1,1,2,2,1,1,2,2,2,2,2,1,,,,2,2,2,2,1,2,2,2,2,,,,,,,2,2,,1,1,1,8,98,3
"6dbeae4094684b9cabd431225d411c25",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6dbeae4094684b9cabd431225d411c25",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6dbeae4094684b9cabd431225d411c25",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6de89f55552546ff83d6c15fc5d03e3e",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6de89f55552546ff83d6c15fc5d03e3e",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6de89f55552546ff83d6c15fc5d03e3e",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6de89f55552546ff83d6c15fc5d03e3e",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6de89f55552546ff83d6c15fc5d03e3e",5,2,1,59,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,1,2,2,1,2,,,,,,,2,2,,1,1,1,1,1,1
"6de89f55552546ff83d6c15fc5d03e3e",6,2,1,18,1,1,1,1,2,1,2,,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,,,,2,1,1,2,2,2,2,2,2,,,,,,,2,2,,1,1,1,1,1,2
"6df7df34aecd474aa1dcad1f4347b1e5",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6df7df34aecd474aa1dcad1f4347b1e5",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6df7df34aecd474aa1dcad1f4347b1e5",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6df7df34aecd474aa1dcad1f4347b1e5",4,3,1,13,1,1,1,2,,,,,,,,,,,,1,2,1,2,1,1,2,2,2,1,2,2,2,,1,,1,1,1,2,2,2,2,2,2,,,,,,,2,2,,1,1,1,1,1,1
"6e033f455d8749c2866b56031a1539ae",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e033f455d8749c2866b56031a1539ae",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e04e53535bf48cfb16764bac0e548ba",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e04e53535bf48cfb16764bac0e548ba",3,4,3,41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,2,2,2,1,1,2,1,2,2,1,2,2,1,10,1,1,1,4,4,2
"6e04e53535bf48cfb16764bac0e548ba",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e04e53535bf48cfb16764bac0e548ba",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e09cafe878a4686b5af59056e145fd5",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e09cafe878a4686b5af59056e145fd5",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e09cafe878a4686b5af59056e145fd5",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e09cafe878a4686b5af59056e145fd5",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e09cafe878a4686b5af59056e145fd5",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e2bc5b6f89d41dc8b963c8c9380ed55",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e2bc5b6f89d41dc8b963c8c9380ed55",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e2bc5b6f89d41dc8b963c8c9380ed55",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e2bc5b6f89d41dc8b963c8c9380ed55",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e2bc5b6f89d41dc8b963c8c9380ed55",5,2,1,58,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,,,2,2,,,,,,,2,1,9,1,1,1,4,4,2
"6e2bc5b6f89d41dc8b963c8c9380ed55",6,2,1,13,1,1,1,2,,,,,,,,,,,,1,2,1,2,2,2,2,2,2,2,2,2,2,,,,2,2,2,2,1,2,2,1,2,,,,,,,2,1,9,1,1,1,4,4,2
"6e38b3f162334c1f96ef0452e78a8477",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e38b3f162334c1f96ef0452e78a8477",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e38b3f162334c1f96ef0452e78a8477",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e38b3f162334c1f96ef0452e78a8477",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e38b3f162334c1f96ef0452e78a8477",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e38b3f162334c1f96ef0452e78a8477",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e38b3f162334c1f96ef0452e78a8477",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e38b3f162334c1f96ef0452e78a8477",8,3,1,49,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,,,2,2,,,,,,,2,2,,2,2,2,8,8,3
"6e38b3f162334c1f96ef0452e78a8477",9,3,1,33,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,,,2,2,,,,,,,2,2,,1,2,2,8,8,3
"6e38b3f162334c1f96ef0452e78a8477",10,3,1,9,1,1,1,2,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,2,3,,,,,,2,2,,,,,,,2,2,,2,2,2,5,5,1
"6e639d5397534cc7a4a4f172f1bc80fe",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e639d5397534cc7a4a4f172f1bc80fe",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e65ad621a5f48aca0cd6a3341312d72",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e65ad621a5f48aca0cd6a3341312d72",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e65ad621a5f48aca0cd6a3341312d72",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e65ad621a5f48aca0cd6a3341312d72",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e65ad621a5f48aca0cd6a3341312d72",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e65ad621a5f48aca0cd6a3341312d72",6,2,1,51,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,2,2,2,2,1,2,2,2,1,2,3,2,2,,1,1,1,1,1,1
"6e70903b953f4f48bca3ffa96ebc184d",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e70903b953f4f48bca3ffa96ebc184d",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e70903b953f4f48bca3ffa96ebc184d",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e70903b953f4f48bca3ffa96ebc184d",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e70903b953f4f48bca3ffa96ebc184d",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e70903b953f4f48bca3ffa96ebc184d",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e70903b953f4f48bca3ffa96ebc184d",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e72335e358047ceaf871deb8b22e1db",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e72335e358047ceaf871deb8b22e1db",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e72335e358047ceaf871deb8b22e1db",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e72335e358047ceaf871deb8b22e1db",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e81a691c3c847339e1aa776dce7f820",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e81a691c3c847339e1aa776dce7f820",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e81a691c3c847339e1aa776dce7f820",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e81a691c3c847339e1aa776dce7f820",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6e81a691c3c847339e1aa776dce7f820",5,2,1,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,2,2,2,,,,,,,2,2,,1,1,1,4,4,3
"6e81a691c3c847339e1aa776dce7f820",6,2,1,30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,2,2,2,,,,,,,2,2,,1,1,1,8,8,3
"6eb57c6c1531470ba5838165e31fce37",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
