hhid,h10_respondent,s10q01,s10q02,s10q03,s10q04,s10q05a,s10q05b,s10q05c,s10q06,s10q07a,s10q07b,s10q08a,s10q08b,s10q08c,s10q08d,s10q08e,s10q08f,s10q08g,s10q08h,s10q08x,s10q08z,s10q09,s10q10,s10q11,s10q12,year
9df7bb9d8fd9495ca00fefc9ec47885e,6.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,5.0,1.0,2018
9e2b17238f334ba9ad7ea0bdc53822d1,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,5.0,1.0,2018
9e3b3a9be40b4ce2af57aabcfb6929ec,2.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,6.0,1.0,2018
9e05b101a3374914b89e82c013b9612d,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,4.0,1.0,2018
9e460fb21f6044658bfef7db934cf862,1.0,2.0,,,,,,2.0,2.0,,,,,,,,,,,,1.0,,,,,2018
9e927e1d7fb84c2c969316100a479ceb,2.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,1.0,3.0,1.0,2018
9e9aef5a8bf34e899b1eeee519563de3,3.0,2.0,,,,,,2.0,2.0,,,,,,,,1.0,,1.0,,,6.0,2.0,4.0,1.0,2018
9ece9562c1914c98b12227fde399020c,1.0,1.0,10.0,4.0,,10000.0,30.0,,2.0,,,,,,,,1.0,,,,,6.0,2.0,4.0,3.0,2018
9ede9c1b174644b29ae79b85c41661bd,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,1.0,1.0,2018
9ec342f4c8994bbd8469be0601269b62,2.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,4.0,3.0,2018
9eb4f05d011b4600865313be18e7c426,2.0,1.0,6.0,8.0,,,,,2.0,,,,,,,,1.0,,1.0,,,8.0,2.0,5.0,1.0,2018
9efe1cf26ca94f2fa93372acad13f008,2.0,2.0,,,,,,2.0,2.0,,,,,,,,1.0,,1.0,,,8.0,2.0,4.0,1.0,2018
9f7baf58a8494ec5aa35ffe6a6e6d055,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,5.0,1.0,2018
9fd55f084f264a2ba1a0de2752b91626,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,6.0,1.0,2018
a04f863bd90d4040a89eb70d5cb62936,2.0,1.0,11.0,5.0,,30000.0,30.0,,2.0,,,,,,,,1.0,,,,,6.0,2.0,5.0,1.0,2018
a04860672544463aaec7e21c41ebcdb7,4.0,1.0,24.0,5.0,,15000.0,30.0,,2.0,,,,,,,,,,1.0,,,8.0,2.0,6.0,1.0,2018
a0143093fc6a4ed5a8e2188df5676f0b,1.0,2.0,,,,,,2.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,4.0,1.0,2018
9ff4d197f203408f87f6fcde48bf4a32,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,3.0,1.0,2018
a10720b216e34c9496ca87f796d1af44,6.0,2.0,,,,,,6.0,2.0,,,,,,,,1.0,,1.0,,,6.0,2.0,7.0,1.0,2018
a10a5b3284014fe6b24cfa7243f6c29e,2.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,10.0,1.0,2018
a08435dd2e1b4ecd81cef70d913547f6,2.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,6.0,1.0,2018
a16cea0862ad4867ab08784b63b48b83,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,4.0,1.0,2018
a137aae864774513851b92e975408b33,1.0,2.0,,,,,,2.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,5.0,1.0,2018
a158399c538c44bfa8a6351495edc574,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,4.0,1.0,2018
a139406d51364a7e9638f366529bca5e,6.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,6.0,1.0,2018
a1894fd4a0664a18bece8ad149aa1c51,5.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,4.0,3.0,2018
a17352a477084c70957fdb7f08f9ae2d,2.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,6.0,1.0,2018
a174f1e339054a0db3463ede50224c45,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,6.0,1.0,2018
a1a220ee68344daaadc347cfc61c5333,2.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,5.0,1.0,2018
a1b71b4a577545898b0de219292b849d,1.0,1.0,8.0,1.0,,15000.0,30.0,,2.0,,,,,,,,,,1.0,,,8.0,2.0,3.0,1.0,2018
a25af88ad2bf40beb41d0bf3f28668a5,3.0,2.0,,,,,,1.0,2.0,,,,,,,,,,,,1.0,,,,,2018
a226e2cd94a9452ba7d96caf19277460,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,6.0,1.0,2018
a22f86959d5f4e45a6239b6eae656526,1.0,1.0,24.0,5.0,,10000.0,30.0,,2.0,,,,,,,,1.0,,,,,6.0,2.0,4.0,3.0,2018
a2920b4b72b44731987ac3a604a3c34c,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,3.0,2.0,2018
a2808d4f7723482399f6a9414f940907,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,3.0,3.0,2018
a28becda4a7d40f1a00b12c46e5f8c29,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,5.0,1.0,2018
a2c9cb46fa3a46cfbbcb826ab0c76a65,5.0,1.0,24.0,1.0,,10000.0,30.0,,2.0,,,,,,,,1.0,,1.0,,,8.0,2.0,5.0,1.0,2018
a306a0f262584acc928616377b989243,2.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,4.0,1.0,2018
a3666943fac346a4b08673be9d808977,1.0,2.0,,,,,,3.0,2.0,,,,,,,,1.0,,,,,6.0,2.0,3.0,2.0,2018
a341ebf6a794405eb417b2b15c5227ad,5.0,2.0,,,,,,1.0,2.0,,,,,,,,1.0,,1.0,,,6.0,2.0,2.0,1.0,2018
a3509833f98748fa8d8792e33f4c429c,2.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,6.0,1.0,2018
a347d0dc5fa24865a33c9709d9e67d34,1.0,2.0,,,,,,5.0,2.0,,,,,,,,1.0,,1.0,,,8.0,2.0,4.0,1.0,2018
a3cc75ede5e34fffaebf209f905f54cc,1.0,2.0,,,,,,2.0,2.0,,,,,,,,1.0,,,,,6.0,2.0,4.0,3.0,2018
a3c1ad54b5134659a57d2f4a16a9a4a3,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,6.0,1.0,2018
a41fdf8be5a642589bd297768c37e5b7,6.0,2.0,,,,,,96.0,2.0,,,,,,,,1.0,,,,,6.0,2.0,6.0,3.0,2018
a418488a6ea74e94b5531e89954fc077,2.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,6.0,1.0,2018
a41e388692bb4bef86bdbedd7356ea7d,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,6.0,1.0,2018
a45f42e61f9346ae953afa8a834a8d98,2.0,2.0,,,,,,2.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,5.0,1.0,2018
a433acebe78f40abbe740ffc92f87651,1.0,2.0,,,,,,2.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,6.0,1.0,2018
a42b72ab96e74a25aed753e4423bf1dd,2.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,1.0,5.0,1.0,2018
a4774ad929ee47deb1cdd618fb11c557,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,4.0,1.0,2018
a48064362bbe4860a367a3b2a09b9519,1.0,2.0,,,,,,2.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,4.0,1.0,2018
a4909bd105d345aea9b737bf6478bf96,2.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,5.0,2.0,2018
a5028542ae704031b75c86beddf01682,2.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,4.0,1.0,2018
a4d06052463d490c855822ddd4d64171,4.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,3.0,1.0,2018
a4c1562d94b14aad82f33a459a052268,2.0,2.0,,,,,,5.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,5.0,1.0,2018
a52acd870f29420aa97591e724c23846,1.0,2.0,,,,,,2.0,2.0,,,,,,,,,,1.0,,,8.0,1.0,4.0,3.0,2018
a570409b37004de1bb626a6a0816c3a5,-999999999.0,,,,,,,,,,,,,,,,,,,,,,,,,2018
a5967c6dd1324ac8812ab9145fc7e551,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,5.0,1.0,2018
a5a87aa9fe3b4dd08cc8c7ae8d90179d,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,4.0,1.0,2018
a5a0a4f9192242dc9e3a6d04ff5e5519,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,6.0,1.0,2018
a606845fa12c45619455ea7a72517231,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,3.0,3.0,2018
a5d9b5e67e8e42aab1835061a4fc7672,1.0,1.0,24.0,5.0,,10000.0,30.0,,2.0,,,,,,,,1.0,,,,,6.0,2.0,7.0,3.0,2018
a67c9d54bc574ae980e36be91f225182,1.0,2.0,,,,,,2.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,4.0,1.0,2018
a66fabab284e442f854573f5af151301,2.0,2.0,,,,,,2.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,4.0,1.0,2018
a5e78e1c8faa4f64b081c107eab7f556,3.0,2.0,,,,,,2.0,2.0,,,,,,,1.0,,,1.0,,,8.0,2.0,3.0,1.0,2018
a618865e661243c7bc2307e28374c42a,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,3.0,1.0,2018
a69f3114a3004f71a7e0aa27e26212a4,1.0,2.0,,,,,,2.0,2.0,,,,,,,,1.0,,,,,6.0,2.0,1.0,2.0,2018
a698ff352a4b4132a8e5893d28fc9893,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,5.0,1.0,2018
a69b529c7f1f4b5eb4eebbdb13e00beb,2.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,6.0,1.0,2018
a6d17b37e28d4039bf476690d2b8ab1d,2.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,3.0,1.0,2018
a6d41a0570c441ceaefcbb2ee1b0cb2c,2.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,3.0,1.0,2018
a6e418235144424981e6276616ca7434,2.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,5.0,3.0,2018
a6edcc19d99c492e961fc5eb91ace8e0,5.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,6.0,1.0,2018
a6f4d797a8c443d8bd09c62d89df8f6b,2.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,6.0,1.0,2018
a7cda0954d514c879091ce42cb5661b7,2.0,2.0,,,,,,2.0,2.0,,,,,,,,1.0,,1.0,,,8.0,2.0,6.0,1.0,2018
a76d3425b1e94a5b8c843a829a2e3038,2.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,4.0,1.0,2018
a7c9abfc9f554aea92ba06bce7e69ead,1.0,2.0,,,,,,1.0,2.0,,,,,1.0,,,1.0,,1.0,,,8.0,2.0,4.0,1.0,2018
a822bbc2f2cf48e6a23f48cebbf84e79,1.0,2.0,,,,,,7.0,2.0,,,,,,,,1.0,,,,,6.0,2.0,2.0,1.0,2018
a7d3ec51132d4e8b9212c7c6db57aba9,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,4.0,1.0,2018
a845618242c74e298836dc3241671088,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,3.0,1.0,2018
a85ee3859a5844fd8f97ebaa937b7a5f,1.0,1.0,12.0,3.0,,,,,2.0,,,,,,,,,,,,1.0,,,,,2018
a894f48689f341e78201c609d5031e2b,2.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,6.0,1.0,2018
a8c13256d89b4624b994e8cd0ea56a36,-999999999.0,,,,,,,,,,,,,,,,,,,,,,,,,2018
a8f08e6bcf2f4b839222e8aafa65d3b9,1.0,2.0,,,,,,2.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,3.0,3.0,2018
a8ca4dcb7ee642a8ac587b83dcba3832,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,3.0,3.0,2018
a8ee199f3b104731bb6781410bad32b6,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,3.0,1.0,2018
a9478c0f46b4413e8b7a6e92d6ff2768,4.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,5.0,1.0,2018
a93cd59531c84297ab0dcbb49c455512,1.0,2.0,,,,,,1.0,2.0,,,,,,,,1.0,,1.0,,,8.0,2.0,5.0,2.0,2018
a93942779b8f477fb70a65ee127722c2,2.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,1.0,2.0,1.0,2018
a9474f8fbe7e4bceb7d43cf236e40394,1.0,2.0,,,,,,1.0,2.0,,,,,,,,1.0,,1.0,,,8.0,2.0,5.0,1.0,2018
a92037ce1f3944b4ba9cc9473b7045c8,2.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,3.0,1.0,2018
a98bebba177243668464e31f6d2bb92d,-999999999.0,,,,,,,,,,,,,,,,,,,,,,,,,2018
a95dcba3f0ce4bbe854a0eb463b4514a,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,5.0,1.0,2018
a9911de6819546b0916726efebe2df25,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,4.0,1.0,2018
a9d03d20feb54094856d68b25e10cb90,1.0,2.0,,,,,,1.0,2.0,,,,,,,,1.0,,,,,6.0,2.0,5.0,2.0,2018
aa28575a2cf64a8bbfb40b2fad707d66,1.0,2.0,,,,,,7.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,4.0,1.0,2018
aa2ea7a70c4048dc98449e914a81a31c,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,5.0,3.0,2018
aac53a0ee0324066803d4d4488576d3a,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,6.0,1.0,2018
aa2d19e3f3c94e969a9f102b05b873eb,2.0,1.0,24.0,1.0,,25000.0,30.0,,2.0,,,,,,,,,,1.0,,,8.0,1.0,3.0,1.0,2018
aaf9201b102f42188fd67390af155695,1.0,2.0,,,,,,2.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,3.0,3.0,2018
ab013421fdd24e4b9eea8fdf2c49bd49,2.0,1.0,24.0,1.0,,20000.0,30.0,,2.0,,,,,,,,1.0,,,,,6.0,2.0,5.0,1.0,2018
aae1410923c54a60b54293c68186de43,2.0,2.0,,,,,,6.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,6.0,1.0,2018
aaf39d3f901e41028443e75265521f6b,1.0,2.0,,,,,,2.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,4.0,1.0,2018
ab5cbcbe0e14402aae73b91c6917a595,-999999999.0,,,,,,,,,,,,,,,,,,,,,,,,,2018
ab4bf8884e62472da6eaad20aab67164,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,5.0,1.0,2018
ab73b168905d45a2bbc6b41a31f6aef8,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,6.0,1.0,2018
ab5920d50bcd4b2f995691c8cbcf6fed,2.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,1.0,3.0,1.0,2018
aba829ca789e43e3abf649a0936e7b73,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,4.0,3.0,2018
ab973622adeb4b979028cf590b73fbd0,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,4.0,2.0,2018
ab7c3a9b8236437498b1433ace2069cd,2.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,8.0,1.0,2018
abdb5fa75a8544708c4b64dfad19dac4,1.0,1.0,24.0,5.0,,20000.0,30.0,,2.0,,,,,1.0,,,1.0,,,,,6.0,2.0,3.0,1.0,2018
abe29a5c9c1c4817baab25bf0f5b7ce8,2.0,1.0,24.0,5.0,,15000.0,30.0,,2.0,,,,,,,,1.0,,,,,6.0,2.0,2.0,1.0,2018
abe43edf38c947988536ecbf74db554e,2.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,3.0,3.0,2018
ac20e1192f774135b6f7349718960671,4.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,6.0,1.0,2018
ac0656aee31c46ca9d857520d24ecb9b,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,1.0,5.0,1.0,2018
ac3bf27b5544475e9ec8bd8166ff2e94,8.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,3.0,1.0,2018
acad1e8f3a3a4080ab89127d1feb9771,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,3.0,1.0,2018
ac4f882fa5a1478faff4fa41aeb87b78,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,3.0,3.0,2018
accc0f776a394214bddcf73fb3a2fbe5,2.0,1.0,24.0,1.0,,12000.0,30.0,,2.0,,,,,,,,1.0,,,,,6.0,2.0,6.0,1.0,2018
ac8becf4f658401daf4fa888c0d8f50a,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,4.0,1.0,2018
ac6dedb0a5194fcb9fb7d27c51608b72,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,1.0,3.0,1.0,2018
ad9b7c4ba614444bb8004eb658693c9f,-999999999.0,,,,,,,,,,,,,,,,,,,,,,,,,2018
ada436fa4780401ab860968e34f7619b,2.0,2.0,,,,,,1.0,2.0,,,,,,,,1.0,,1.0,,,8.0,2.0,5.0,3.0,2018
ada802f46bce4821854f94789455f294,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,5.0,1.0,2018
ad385d9a75e24bbbb46ebe7bf46c0347,2.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,5.0,1.0,2018
adce55e65b904446a3a5e89fbf3a301c,2.0,1.0,24.0,1.0,,30000.0,30.0,,2.0,,,,,,,,1.0,,,,,6.0,2.0,4.0,3.0,2018
ae654e503e734904b7b3a38b65cde5a5,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,4.0,1.0,2018
ae1cf8396cab428e978ecec00c1cbdb2,2.0,2.0,,,,,,2.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,6.0,1.0,2018
adde9de0e1734e50801e1cb97c534c0b,1.0,2.0,,,,,,1.0,2.0,,,,,,,,1.0,,1.0,,,8.0,2.0,6.0,1.0,2018
ae927bb55a034b22bdcd493787b18b09,-999999999.0,,,,,,,,,,,,,,,,,,,,,,,,,2018
ae9d4a050d9f4b6aab962071a9135400,5.0,2.0,,,,,,5.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,5.0,1.0,2018
aeb6164a672149c3a419b26d0819679f,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,,,1.0,,,,,2018
aed6c66dd67840cc881e428e06c263b2,2.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,1.0,,8.0,2.0,3.0,3.0,2018
aedf7ab9e397430ba97d5390f8b81a07,1.0,1.0,24.0,8.0,,,,,2.0,,,,,,,,1.0,,,,,6.0,2.0,0.0,2.0,2018
aef51e3296b44a609089042f2a60069b,3.0,1.0,1.0,1.0,,15000.0,30.0,,2.0,,,,,,,,,,1.0,,,8.0,1.0,2.0,1.0,2018
af21a60ed02745e78eb57efb497dfbcb,2.0,2.0,,,,,,2.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,6.0,1.0,2018
af2fae1b8cd84358affe3a01cf3e9e25,1.0,2.0,,,,,,2.0,2.0,,,,,,,,1.0,,,,,6.0,2.0,2.0,1.0,2018
af6b0d1cbab1447ab8984101f9005463,2.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,5.0,1.0,2018
af3173e95e1c4ee4be51a2b3fc47b209,1.0,2.0,,,,,,2.0,2.0,,,,,,,,,,1.0,,,8.0,1.0,2.0,1.0,2018
afba67a1c29c4d7ba1c631df75ae6722,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,4.0,3.0,2018
af8deb52f6d24e0c8e44b6289af97f2a,2.0,1.0,24.0,5.0,,20000.0,20.0,,2.0,,,1.0,,,,,,,1.0,,,1.0,,2.0,2.0,2018
afa25d13192446efb06d49c8ecbdea53,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,0.0,1.0,2018
afece34ce3364610a99b14579d85bb80,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,2.0,3.0,2018
b00536b516304ee094e53626c0df2244,2.0,2.0,,,,,,2.0,2.0,,,,,,,,,,1.0,,,8.0,1.0,3.0,1.0,2018
b00d048df091474fa7790bed2f2efe61,1.0,2.0,,,,,,2.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,6.0,1.0,2018
b010f9f52a5f48c3aa711049584e6329,3.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,6.0,1.0,2018
b02f9de063c1412c9c9803b138f671be,2.0,2.0,,,,,,7.0,2.0,,,,,,,,1.0,,1.0,,,6.0,2.0,3.0,2.0,2018
b0303cd1a33a49f7aa7032680f2fcc38,2.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,5.0,1.0,2018
b0adaeacb7f84922a3d9ddf69d04f9e4,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,4.0,2.0,2018
b034837da7624800b9c15fa126582665,1.0,2.0,,,,,,2.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,8.0,1.0,2018
b03b27767572440aa7b5fd13d412d398,2.0,1.0,24.0,5.0,,10000.0,30.0,,2.0,,,,,,,,1.0,,1.0,,,6.0,2.0,3.0,3.0,2018
b0f7fd35186047ffa6707e4fbf6740ad,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,5.0,1.0,2018
b0bcb5446d0c41b0bd3f2e9fa6257eb6,4.0,2.0,,,,,,1.0,2.0,,,,,,,,1.0,,1.0,,,8.0,2.0,4.0,3.0,2018
b0c6d0126e784f72b50a8298d1237242,2.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,4.0,1.0,2018
b0bd03348a2647f4a2f1963357afbd96,2.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,3.0,1.0,2018
b1270f463efe458ba21a7ac842482c94,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,1.0,3.0,2018
b1142ae03b2349bbb9e3eaac6aeab553,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,4.0,1.0,2018
b11ea9a0734b44ac80dd1f6f44064959,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,2.0,1.0,2018
b14a6b8068a54d60be0d363ecdc0a5ab,1.0,1.0,12.0,4.0,,5000.0,30.0,,2.0,,,,,,,,1.0,,,,,6.0,2.0,2.0,2.0,2018
b182ff7d9f33435681ccfa62e695643f,2.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,6.0,1.0,2018
b203bc9f35aa4ec3bb45b663c9be2adb,1.0,2.0,,,,,,2.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,1.0,2.0,2018
b1adc68a2128474d9ef722017577daea,2.0,2.0,,,,,,3.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,6.0,1.0,2018
b1feace8bb844a84b61bc485812b4b11,2.0,2.0,,,,,,4.0,2.0,,,,,,,1.0,,,,,,5.0,2.0,4.0,1.0,2018
b28f2f2b91194f4f8798570cc4d679e7,2.0,2.0,,,,,,1.0,2.0,,,,,,,,1.0,,,,,6.0,2.0,4.0,3.0,2018
b2373f3b6c17494da758c562a4f9fc79,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,2.0,1.0,2018
b2641968b94d4779a983dd932bd74a6c,2.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,5.0,1.0,2018
b2523333db2e4f11abc6f80212a9ede4,1.0,2.0,,,,,,4.0,2.0,,,,,,,,,,1.0,,,8.0,1.0,6.0,1.0,2018
b299a5fe23e64d98a081d458290182e6,7.0,1.0,24.0,1.0,,10000.0,30.0,,2.0,,,,,,,,1.0,,,,,6.0,2.0,8.0,1.0,2018
b2b3f528f59b4ca99e9ff9be57feec90,2.0,1.0,24.0,5.0,,20000.0,30.0,,2.0,,,,,,,,1.0,,,,,6.0,2.0,5.0,1.0,2018
b296b9cbd7cc4dd1aa519cc7496d0051,1.0,1.0,24.0,1.0,,30000.0,30.0,,2.0,,,,,,,,1.0,,,,,6.0,2.0,8.0,1.0,2018
b30871f13ee04cae85d2352d85911bf8,2.0,2.0,,,,,,2.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,2.0,1.0,2018
b384320e1b5e4c149071948ca1adaf7a,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,0.0,1.0,2018
b3c0769ca3bf4d5c9a1881cf817e99e6,2.0,2.0,,,,,,6.0,2.0,,,,,,,,1.0,,,,,6.0,2.0,5.0,3.0,2018
b3bab6c388b2479f8cf9449a188fd9e1,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,9.0,1.0,2018
b3e9c6caab94413bbfa6707c53b02901,2.0,1.0,24.0,5.0,,10000.0,30.0,,2.0,,,,,,,,1.0,,,,,6.0,2.0,6.0,1.0,2018
b413f8d97ac74d12bcb243e726a40eab,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,2.0,3.0,3.0,2018
b3f40cc946a24784b8797395d92ddf89,2.0,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,8.0,1.0,5.0,1.0,2018
