"hhid","district","urban","region","regurb","subreg","equiv","hsize","usize","nrrexp30","fnrfxp30","cpexp30","fcpexp30","welfare","plinen","ctpline","hpline","spline","poor_2019","quints","decile","qurban","qregion"
"7448642df3c040f79bf36e011ac2fb61",223,0,2,20,6,7.17959994077683,8,8,263313.375,0,152713.9375,0,21270.53515625,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,1,1,1,1,1
"745a4b56b26e43f9afbbc9343f14bdad",226,0,2,20,4,2.948133289814,4,6,244110.46875,0,135384.640625,0,45922.15625,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,2,3,2,2
"745c527e9b874d4b92effb7c15388bb7",116,0,1,10,3,3.49483329057693,5,5,436612.3125,0,240395.203125,0,68785.8828125,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,3,6,4,2
"74836479cf48492db52be583839a96e2",313,0,3,30,11,1.85596662759781,2,2,244341.671875,0,134114.671875,0,72261.359375,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,3,6,4,4
"748815ca56e34cf3a7bd186179768ced",205,1,2,21,4,1.73803329467773,2,2,144166.34375,0,81745.4296875,0,47033.29296875,11463.4453125,16547.525390625,30611.45703125,44187.7421875,0,2,3,1,2
"7489719b1a9d4197b9b8f559c815b2f5",211,0,2,20,7,7.65996664762497,10,10,544352.5,0,310986.8125,0,40598.9765625,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,1,2,3,2,2
"748fa1eb305e4590bc27faafd09bde0d",102,1,1,11,1,3.35336664319038,4,5,1418344.25,90612.3984375,822802.625,48664.015625,245366.140625,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,5,10,5,5
"74ce981dfc7b4d619b0ea820ef708e41",404,0,4,40,15,1.75253331661224,2,2,263995.8125,0,145409.28125,0,82970.90625,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,4,7,4,4
"75131ef563f342d2866a9eb7dba5f3cf",201,0,2,20,4,0.992266654968262,1,1,134336.796875,108891.984375,73036.6796875,58670.25,73605.8984375,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,3,6,4,4
"7518e884894c45e5837ce4ce122c4fa1",233,0,2,20,5,3.11416664719582,5,5,321599.8125,27222.99609375,182376.265625,14542.19921875,58563.42578125,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,3,5,3,3
"754f67e61eb4442fb06d25beede9d8ba",117,0,1,10,3,2.00703331828117,3,5,641730.5,0,360368.375,0,179552.765625,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,5,9,5,5
"755675efb9c54d1bbdbc4db3fd90defd",111,0,1,10,2,6.13630002737045,8,8,831362.875,42206.5390625,459524.375,22402.623046875,74886.2265625,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,3,6,4,2
"756bf90b41a449509f384805f3c6308a",303,0,3,30,11,5.81953328847885,8,8,477173.46875,22125.6328125,266392.15625,11819.248046875,45775.51953125,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,2,3,2,3
"757ffbd74ba9487e917dfb9492183907",329,1,3,31,9,5.59259992837906,8,8,2270911.5,14348.583984375,1340363.5,7664.841796875,239667.328125,11463.4453125,16304.146484375,30611.45703125,43537.83203125,0,5,10,5,5
"7589e3d8e7eb4b719e535585550b9b5a",104,0,1,10,3,6.51823329925537,8,8,522360.4375,0,300943.375,0,46169.46875,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,2,3,2,1
"75b276d5f7e54d28b9332cac6c7f01d1",317,0,3,30,9,3.23969995975494,4,4,140083.171875,0,81610.265625,0,25190.685546875,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,1,1,1,1
"75e95720f4734a239cf1dc8493fc89a2",418,1,4,41,14,2.71869993209839,3,4,1016762.25,0,562207.8125,0,206792.890625,11463.4453125,16173.9326171875,30611.45703125,43190.125,0,5,10,5,5
"75ecef1c22074093a16fa44e08ab9d51",107,0,1,10,3,6.19243329763412,7,7,1641667,42206.5390625,925581.625,23177.669921875,149469.78125,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,,,,
"75f05a5290a8494993a42d085c509743",318,0,3,30,8,1.63749998807907,2,2,65922.8984375,0,36061.125,0,22022.060546875,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,1,1,1,1
"7600ecc4eabe478dab70416a00cbeb17",122,0,1,10,2,2.40969997644424,3,3,298184.8125,16882.615234375,165234.125,9071.796875,68570.4140625,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,3,6,4,2
"7605c329583c41a38647bf525443d9df",405,1,4,41,13,1.00483334064484,1,1,669399.125,209061.53125,388973.71875,111678.171875,387102.71875,11463.4453125,16173.9326171875,30611.45703125,43190.125,0,,,,
"764957176e884e719481957dbd356a06",124,0,1,10,2,4.51086670160294,5,7,279806.6875,0,155205.9375,0,34407.12109375,11463.4453125,15946.951171875,30611.45703125,42584.00390625,1,1,2,1,1
"765d8ed90c63490289748c921ccd3de3",308,0,3,30,8,1.54760003089905,2,2,67428.5703125,0,36911.13671875,0,23850.56640625,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,1,1,1,1
"7661a92f928a4dc9a3ca5cb239c2943a",208,0,2,20,7,4.66786667704582,6,6,442119.6875,22685.83203125,244964.765625,12190.1298828125,52478.953125,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,2,4,3,3
"767022f8f98945ff8cf4f40b14ab0c95",115,1,1,11,3,0.863699972629547,1,1,397552.6875,43493.94921875,225801.375,23233.947265625,261434.96875,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,5,10,5,5
"7675198e5ee6477da8a608bb8eb15697",212,0,2,20,5,0.773800015449524,1,1,89520.328125,63520.32421875,50174.02734375,34843.83984375,64841.078125,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,3,5,3,4
"7698ab0091964c8b86f0ef126cd47cba",303,0,3,30,11,3.29343330860138,4,5,231617.8125,0,130079.546875,0,39496.640625,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,1,2,2,3
"769b657d804446aab21e64bea3953be9",203,1,2,21,4,3.5956999361515,5,8,752726.125,0,414812.46875,0,115363.484375,11463.4453125,16547.525390625,30611.45703125,44187.7421875,0,4,8,3,5
"769c52c1155145ddb0498168e7f52c54",411,0,4,40,14,1.00483334064484,1,1,93491.9140625,66293.28125,51701.60546875,35187.51953125,51452.9140625,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,2,4,3,2
"76a3025f8ab44d01ae3cdba6a39ae3c0",212,0,2,20,5,1.6365333199501,2,2,162842.859375,0,94821.078125,0,57940.20703125,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,3,5,3,3
"76af9a9cff444689a63468adea7317c0",113,1,1,11,2,2.11826664209366,3,3,435371.125,54367.44140625,249347.84375,28857.453125,117713.1484375,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,4,8,4,4
"76b1b95d6384409eb998b9216e3a431b",423,1,4,41,14,1.86176663637161,2,2,297502.71875,0,169638.5,0,91116.953125,11463.4453125,16173.9326171875,30611.45703125,43190.125,0,4,7,3,4
"76ba3870411e42f19198e525fc9349e3",402,0,4,40,14,2.79916664958,4,4,268729.5625,0,150577.28125,0,53793.609375,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,2,4,3,2
"76d643a79966413eae99dbf4082f198e",418,0,4,40,14,4.32569992542267,6,6,348932.8125,0,191391.40625,0,44245.1875,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,2,3,2,1
"76db63b024434634a605b011e2631f1a",204,1,2,21,4,2.70449993014336,4,5,463987.1875,0,269578.125,0,99677.625,11463.4453125,16547.525390625,30611.45703125,44187.7421875,0,4,8,3,5
"76dd6bf915e246e097d05b032d807c28",306,0,3,30,8,2.60083332657814,4,4,59913.11328125,0,33214.59375,0,12770.7509765625,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,,,,
"76e921a2c55c435eb74a8b18f3ef813f",205,0,2,20,4,3.22269994020462,4,5,419329.5625,0,241274.234375,0,74867.109375,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,3,6,4,4
"76e9399ba1ab460ebead70e562b92533",124,1,1,11,2,4.23569989204407,6,8,749600,0,417897.65625,0,98660.828125,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,4,8,3,3
"76ea480fd75d4498aadd45c79980bfaf",304,1,3,31,10,1.86659997701645,2,2,784892.5625,73792.71875,456250.59375,39168.109375,244428.6875,11463.4453125,16304.146484375,30611.45703125,43537.83203125,0,5,10,5,5
"76eca4ac69a34a8685d3766589cbe916",200,0,2,20,4,0.863699972629547,1,4,204680.515625,0,114159,0,132174.375,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,5,9,5,5
"76f21a10b7ea4105b4712f62592609bb",415,0,4,40,13,2.42263329029083,3,6,986932.9375,0,539870.8125,0,222844.625,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,5,10,5,5
"76f359c2499441ccb9011e13f09ff1cf",324,0,3,30,8,3.49283327162266,6,7,113267.9140625,0,63796.98046875,0,18265.109375,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,,,,
"76f52b18cb074794a92a39c6ee890af3",402,0,4,40,14,1.86659997701645,2,2,420708.46875,0,240855.375,0,129034.2734375,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,5,9,5,5
"76fa6e8c51944a6d92abd72666229131",200,0,2,20,4,0.992266654968262,1,1,310777.90625,133846.40625,171380.40625,71921.765625,172716.078125,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,5,9,5,5
"76fe33986f0f4da3855bf19648e571ef",407,0,4,40,12,1.87916666269302,2,3,395716.875,0,219848.765625,0,116992.6953125,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,4,8,5,4
"77044472ae4244c787ebaf20f3a444cb",319,0,3,30,11,5.19420003890991,6,6,358348.9375,0,196514.765625,0,37833.5,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,1,2,2,2
"77073271dc76417998711189c20da853",102,1,1,11,1,3.64620000123978,4,5,2473111.5,0,1456573.75,0,399477.1875,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,5,10,5,5
"771926bbe1f24ec9b46db8d3c45adeb6",417,0,4,40,14,4.16326665878296,6,6,226367.203125,0,125268.7421875,0,30089.05078125,11463.4453125,15188.53515625,30611.45703125,40558.76171875,1,1,1,1,1
"771e7fd106874d53b7c7aa52221e3449",405,0,4,40,13,3.93426662683487,5,5,593605.9375,0,329508.59375,0,83753.5,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,4,7,4,4
"772652e7c84341bcb205a8b1fc5b7d00",103,0,1,10,3,6.76583334803581,9,9,1269589.25,63309.8046875,700935.875,34520.06640625,103599.34375,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,4,8,5,3
"774e904de3eb4a70950a5708f31309a6",417,0,4,40,14,0.773800015449524,1,2,147907.703125,0,81879.3359375,0,105814.59375,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,4,8,5,4
"776edff6f7d044bebdc40d7297f47e3a",307,0,3,30,9,2.59853333234787,3,7,331679.25,0,185912.59375,0,71545.203125,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,3,6,4,4
"77701c8f612b4deab520ed338ff3ba8e",205,0,2,20,4,3.97369991242886,6,7,474959.875,0,270612.90625,0,68100.9921875,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,3,6,4,4
"77782029919d4b8bbc5f35a1a84277ff",309,0,3,30,11,2.37509995698929,3,3,230951.265625,11062.81640625,126993.484375,5941.3623046875,53468.69140625,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,2,4,3,3
"777d302b72d34e9993e80e65f01576a0",432,0,4,40,12,4.39596664905548,6,9,730476.5625,0,406365.5,0,92440.53125,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,4,7,4,4
"7791a60a56c548dc843ba922954ed047",223,0,2,20,6,6.54866656661034,8,8,344776.5,0,194141.375,0,29645.939453125,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,1,1,1,1,1
"779aad03e84f4f5784f15f9e7fb5b9f0",211,0,2,20,7,2.24659997224808,3,7,183645.34375,0,103386.8671875,0,46019.2578125,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,2,3,2,2
"77d4909c9d0b49f895004c003ad8e51d",107,1,1,11,3,1.00483334064484,1,1,357129.3125,150416.578125,198120.09375,80350.734375,197167.125,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,,,,
"77ecc0362c3a49fdb2d70d3f69d1dc86",412,0,4,40,15,2.95916664600372,4,4,151556.921875,0,84462.34375,0,28542.611328125,11463.4453125,15188.53515625,30611.45703125,40558.76171875,1,1,1,1,1
"77ef25b3e9fe49eca53884071f286fcc",203,1,2,21,4,1.70893329381943,2,2,377570.84375,20204.841796875,215618.3125,10798.953125,126171.2890625,11463.4453125,16547.525390625,30611.45703125,44187.7421875,0,5,9,4,5
"7804d75448af4f248138157fb5355fec",325,0,3,30,9,4.51609992980957,5,7,349373.96875,0,196163.765625,0,43436.54296875,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,2,3,2,3
"7817b88f0b154964895b68242f5bccb0",201,0,2,20,4,1.72643327713013,2,2,157285.453125,0,88801.9296875,0,51436.640625,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,2,4,3,3
"784bbea74ae845fababf7a719f2ed72b",111,0,1,10,2,1.6365333199501,2,5,503347.03125,0,290111.3125,0,177271.859375,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,5,9,5,5
"78507656167c48d88aee2be5922f5911",124,0,1,10,2,2.33659997582436,3,3,274299.40625,0,153745.25,0,65798.703125,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,3,6,3,2
"785b91fb16e24b1bb748f3e32ef578ca",419,0,4,40,14,2.70929998159409,3,6,452736.375,0,267151.59375,0,98605.3984375,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,4,8,5,4
"788b648f78904159acf067a6aa0e8eb2",215,0,2,20,6,1.72643327713013,2,2,273065.75,0,150258.625,0,87034.1328125,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,4,7,4,4
"78932fa943d54ba788dbbc8e105f379f",106,0,1,10,2,2.85983330011368,3,5,704486.0625,0,399428.09375,0,139668.3125,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,5,9,5,4
"789cc5cca6324dcdba9270e5b694ded1",330,0,3,30,11,2.5797666311264,3,3,507196.90625,0,276112.40625,0,107029.9921875,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,4,8,5,5
"78afec62879145699af316c84fce46f3",312,0,3,30,10,3.7360999584198,4,8,813251.8125,0,447021.125,0,119649.1328125,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,4,8,5,5
"78c651c00f734d66b4027c6bdd45867e",426,0,4,40,14,1.6365333199501,2,5,473736.1875,0,267852.40625,0,163670.609375,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,5,9,5,5
"78cb5d0538d4428d9d557f0c0b39307f",308,0,3,30,8,3.21609994769096,4,6,132021.328125,0,73433.3515625,0,22833.044921875,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,1,1,1,1
"78dc02f86f4c49aea39cd5c4e0fa3ba8",118,0,1,10,2,4.32159996032715,5,5,1609260.25,0,949424.1875,0,219692.75,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,5,10,5,5
"78e1f8c2428341c9bb208384e764eb4d",214,0,2,20,4,6.49336665868759,7,7,595652.625,0,329362,0,50722.83984375,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,2,4,3,3
"79078523d63b4b66b72c6a7461131f4b",210,0,2,20,5,5.91676664352417,8,8,105454.0859375,0,59517.12109375,0,10059.0615234375,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,1,1,1,1,1
"790a9d15cfb04a42b262724fc6643b3b",232,0,2,20,7,4.30069994926453,5,10,868352.25,0,510130.46875,0,118615.6875,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,4,8,5,5
"7924cecddd334307a6564d036331e0b7",302,0,3,30,9,5.20776660740376,7,8,910896.0625,0,506706.5625,0,97298.25,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,4,8,5,5
"7926183f7bd245309604950d94828457",229,0,2,20,4,5.4795333147049,7,7,565118.625,40834.49609375,319669.90625,22326.1328125,58338.89453125,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,3,5,3,3
"792af14e85e94d978695b6ce2ac2e966",102,1,1,11,1,2.47659999132156,3,3,621708.375,0,359000.8125,0,144957.125,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,5,9,4,4
"792b057e74f34f30b1efbd28f61c45b7",403,0,4,40,12,3.48843334615231,5,7,812609.125,0,449017.0625,0,128715.9609375,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,5,9,5,5
"792b4f88a6ad45119657c627256c06f9",113,1,1,11,2,2.99176663160324,4,4,586543,0,327908.375,0,109603.59375,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,4,8,3,3
"793852b41e9c443d9c1eead278b31bcc",405,1,4,41,13,3.46809992194176,5,5,292071.125,0,162870.453125,0,46962.4453125,11463.4453125,16173.9326171875,30611.45703125,43190.125,0,2,3,1,2
"798386a07c3e49cca9a70764dc38b3d0",303,0,3,30,11,1.00483334064484,1,1,160734.40625,137178.921875,88156.0703125,74797.6640625,87732.03125,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,4,7,4,5
"79b1002e998841d5974450f9cb1de055",106,0,1,10,2,1.85596662759781,2,3,858477.3125,0,490888.84375,0,264492.28125,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,5,10,5,5
"79b78e44949d4d42a4ab9932063fc79f",307,0,3,30,9,2.87916666269302,4,5,248107.03125,0,140383.78125,0,48758.4765625,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,2,4,2,3
"79e40a3ff2674380aeb23f2d3493d633",325,0,3,30,9,3.93659995496273,6,6,478842.0625,22125.6328125,273714.28125,11882.724609375,69530.6328125,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,3,6,4,4
"79ef45f3526b4759af687a7e80e13474",102,1,1,11,1,6.07643330097198,7,7,1321196.75,130481.859375,730680.75,71653.953125,120248.296875,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,4,8,4,4
"7a04a68fd5b14134aab1e6850be90e74",110,0,1,10,2,7.31386667490005,9,12,1251113.5,0,699157.625,0,95593.4296875,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,4,8,5,3
"7a11c6c7245c49aebedf631e4064f2ae",214,0,2,20,4,3.36519992351532,4,6,589160.125,68057.4921875,342845.3125,36550.74609375,101879.625,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,4,8,5,5
"7a2989ebb34942b9909578933a21a019",102,1,1,11,1,2.77343332767487,3,5,1980252.375,108734.8828125,1173595,59646.12109375,423156.03125,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,5,10,5,5
"7a3bfc1e01e04477afeef780033e680e",319,0,3,30,11,0.874333322048187,1,1,116778.5703125,0,64863.80078125,0,74186.5859375,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,3,6,4,4
"7a548295dc214d86b484ed6a827ac2ff",304,1,3,31,10,2.94993332028389,4,4,2073263.25,0,1176548.375,0,398838.96875,11463.4453125,16304.146484375,30611.45703125,43537.83203125,0,5,10,5,5
"7a579cd7d21e411a9af931f2039e37b8",117,0,1,10,3,8.3284667134285,11,12,647408.5,63309.8046875,361439,33819.33984375,43398.0234375,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,2,3,2,1
"7a5849f6368c4026a00ab598442deee4",410,1,4,41,14,0.992266654968262,1,1,189206.296875,78398.078125,108812.9453125,41612.5703125,109660.9921875,11463.4453125,16173.9326171875,30611.45703125,43190.125,0,4,8,3,4
"7a5ab624f7244d989fc6434a9f6d130c",317,1,3,31,9,7.96396666765213,10,11,583783.6875,0,328553.03125,0,41254.94921875,11463.4453125,16304.146484375,30611.45703125,43537.83203125,1,2,3,1,3
"7a5dc5e89db341049c9a6564533ad4d0",323,0,3,30,9,3.97476661205292,5,5,282717.46875,30975.884765625,156199.484375,16889.794921875,39297.7734375,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,1,2,2,3
"7a8aea11c7104f778ecb619ac983e6b5",226,1,2,21,4,3.33976662158966,4,8,1095049.75,0,641471.125,0,192070.640625,11463.4453125,16547.525390625,30611.45703125,44187.7421875,0,5,10,4,5
"7a9ea29cf2f04263af8967c944ab5e0d",215,0,2,20,6,3.61696669459343,5,5,220736.671875,0,126907.7578125,0,35086.79296875,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,1,1,2,1,1
"7aa128bea78c401486b96dd0ff179cab",204,0,2,20,4,3.84700000286102,5,6,699038.125,0,397236.1875,0,103258.6953125,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,4,8,5,5
"7aa2e4232594447abcebddaa94778c53",303,0,3,30,11,2.63353329896927,3,3,376907.28125,185855.3125,211515.90625,101338.7734375,80316.3984375,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,4,7,4,4
"7abae521d3524879a7729fa41eda6e9b",304,1,3,31,10,1.86176663637161,2,2,499258.25,86091.5078125,275451.84375,45696.12890625,147951.859375,11463.4453125,16304.146484375,30611.45703125,43537.83203125,0,5,9,4,5
"7ad4ff9571914602868f53cc662bced5",115,0,1,10,3,5.48096665740013,8,8,459494.90625,0,255012.953125,0,46527.00390625,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,2,3,2,1
"7ada1d475efb4cc08cf27ad00bfeaa49",304,1,3,31,10,3.12673330307007,4,5,718268.25,40995.95703125,401077.25,22088.337890625,128273.5703125,11463.4453125,16304.146484375,30611.45703125,43537.83203125,0,5,9,4,5
"7af81896c05d494a8eea54f51185c9cc",111,0,1,10,2,4.03200000524521,5,6,349180.5625,0,200450.484375,0,49714.90234375,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,2,4,2,1
"7b219ace299c464891e333adceebe43c",108,1,1,11,3,1.58036661148071,2,3,1193738.375,0,699330.5,0,442511.5625,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,5,10,5,5
"7b2afb32dc1c4316b09e44c4886b9dea",405,1,4,41,13,4.49733328819275,5,6,1317977.25,0,751778.375,0,167160.921875,11463.4453125,16173.9326171875,30611.45703125,43190.125,0,5,9,4,5
"7b3213da97314bafb5d9fcaef7493eab",122,0,1,10,2,5.76579999923706,7,12,1195776.375,0,663282.375,0,115037.3515625,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,4,8,5,3
"7b4efc6c6ba441cab35b5b4660dfc637",117,0,1,10,3,9.24126666784287,13,14,639114.4375,0,359637.875,0,38916.51171875,11463.4453125,15946.951171875,30611.45703125,42584.00390625,1,1,2,2,1
"7b570e73137a4729934f3c2fb9c8e861",115,0,1,10,3,5.05329996347427,6,6,1113300.125,0,622720.9375,0,123230.546875,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,5,9,5,4
"7b5815aa1a08493485f3d905579fac21",321,0,3,30,9,3.04749998450279,5,6,714390.875,0,401741.40625,0,131826.546875,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,5,9,5,5
"7b69da75f68c43ddaf48754cd0857ded",303,0,3,30,11,5.87246662378311,7,8,396898.125,0,218609.171875,0,37226.125,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,1,2,2,2
"7b8f2072ba214e0495310d05b6d2a2c7",116,0,1,10,3,4.71263322234154,7,7,658856.1875,0,383848.15625,0,81450.890625,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,4,7,4,2
"7b9449c803504def8ce00fe04260d2d4",226,0,2,20,4,3.32363331317902,4,5,489707.875,0,279121.40625,0,83980.8046875,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,,,,
"7baae6fd5a6946fabdae27d7f12e7768",310,0,3,30,11,3.95236665010452,5,5,253799.421875,0,139749.765625,0,35358.50390625,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,1,2,1,2
"7bb26c5158de4736980944695e042f53",324,0,3,30,8,2.30703330039978,4,4,105907.2421875,0,59943.8046875,0,25983.068359375,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,,,,
"7bebc643e5fd44188706e1f41690b5c4",406,0,4,40,13,7.59536671638489,9,9,2713930.5,0,1572773.75,0,207070.15625,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,5,10,5,5
"7c11574904884fd9a571de37b7cdd148",106,0,1,10,2,5.38670000433922,7,9,1823178,63309.8046875,1031793.625,34019.23828125,191544.65625,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,5,10,5,5
"7c2a64b07d6e468fb10e1307fc146c16",313,0,3,30,11,6.38809996843338,7,8,7882112,8850.2529296875,4787958,4753.08984375,749512.0625,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,5,10,5,5
"7c31421ccb6d42aa9ea2831cb585988b",308,0,3,30,8,4.55146664381027,6,6,226830.53125,0,121354.421875,0,26662.70703125,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,1,1,1,1
"7c37aaa7ad3d405689405387cf772678",415,0,4,40,13,3.90493333339691,6,6,462809.875,0,262165.21875,0,67136.921875,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,3,6,4,3
"7c5436b82c444601999e3419fb91e05c",112,0,1,10,3,4.88983327150345,6,8,582129.875,0,323447.71875,0,66146.984375,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,3,6,3,2
"7c569134296849c7ac995d22880c6f41",415,0,4,40,13,2.51606667041779,3,4,575355.5,0,329046.71875,0,130778.21875,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,5,9,5,5
"7c5a0f7895b9448eb93f151be28a8802",417,1,4,41,14,2.97509995102882,4,4,591405.375,0,335048.5,0,112617.5625,11463.4453125,16173.9326171875,30611.45703125,43190.125,0,4,8,3,4
"7c65b6422906484f8353177dc7bfa62b",329,1,3,31,9,6.35073328018188,8,9,713691.3125,24597.572265625,402785.40625,13478.12109375,63423.44921875,11463.4453125,16304.146484375,30611.45703125,43537.83203125,0,3,5,2,4
"7c6b9dbd18784019ba16894dcc09b725",225,0,2,20,6,7.96246665716171,10,10,410166.90625,0,231390.234375,0,29060.119140625,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,1,1,1,1,1
"7c76c6ede6844b6f9f5c8eb73b0d3ad7",113,1,1,11,2,0.992266654968262,1,1,336357.28125,0,191407.671875,0,192899.4375,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,5,10,4,5
"7c800b94beaf4bae9f9d2c69683476c2",110,0,1,10,2,3.66790002584457,5,5,377671.59375,0,209706.25,0,57173.3828125,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,3,5,3,1
"7ca7279b6a8546eb9d5c1afa9f9f3810",408,0,4,40,15,4.62686663866043,6,8,459615.28125,0,263141.59375,0,56872.52734375,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,3,5,3,2
"7cb69feba33a4076a1223747ed74de23",302,0,3,30,9,2.8891666829586,4,5,285882.1875,5310.1513671875,158950.15625,2903.30859375,55015.91796875,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,2,4,3,4
"7ccd61fd57aa4a72a449a15d4cc8f7aa",110,0,1,10,2,2.63826662302017,4,4,451762.3125,0,245773.3125,0,93157.1171875,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,4,7,4,3
