"interview__key","EA_code","class_id","s3q53","s3q54","s3q55a","s3q55b","s3q56","s3q57","s3q58","s3q59","s3q60","s3q61","s3q62","s3q63","s3q64","s3q65","s3q66","s3q53_v2","s3q54_v2","s3q55a_v2","s3q55b_v2","s3q56_v2","s3q57_v2","s3q58_v2","s3q59_v2","s3q60_v2","s3q60_oth_v2","s3q61_v2","s3q61_oth_v2","s3q62_v2","s3q63_v2","s3q64_v2","s3q65_v2","s3q66_v2"
"13-27-67-54","8d6c882303774a69b457c672b327bb4b",3,,,,,,,,,,,,,,,,1,2,15,18,2,1,,,,,,,,,,,
"13-27-67-54","8d6c882303774a69b457c672b327bb4b",2,,,,,,,,,,,,,,,,2,2,10,20,2,2,,,,,,,,,,,
"13-27-67-54","8d6c882303774a69b457c672b327bb4b",4,,,,,,,,,,,,,,,,1,2,12,15,2,2,,,,,,,,,,,
"13-27-67-54","8d6c882303774a69b457c672b327bb4b",0,,,,,,,,,,,,,,,,1,3,16,10,2,1,,,,,,,,,,,
"13-27-67-54","8d6c882303774a69b457c672b327bb4b",5,,,,,,,,,,,,,,,,1,2,16,20,2,2,,,,,,,,,,,
"59-49-37-12","8e0674510f124c79adff16fa72a15dbf",3,,,,,,,,,,,,,,,,1,2,100,106,1,3,1,,,,,,1,138,1,2,1
"59-49-37-12","8e0674510f124c79adff16fa72a15dbf",0,,,,,,,,,,,,,,,,2,2,85,88,2,4,1,,,,,,1,161,2,3,1
"59-49-37-12","8e0674510f124c79adff16fa72a15dbf",6,,,,,,,,,,,,,,,,2,2,33,18,1,3,,,,,,,,,,,
"59-49-37-12","8e0674510f124c79adff16fa72a15dbf",4,,,,,,,,,,,,,,,,1,2,94,72,1,3,1,,,,,,1,119,1,1,1
"59-49-37-12","8e0674510f124c79adff16fa72a15dbf",1,,,,,,,,,,,,,,,,1,2,106,96,2,4,1,,,,,,1,125,1,2,1
"59-49-37-12","8e0674510f124c79adff16fa72a15dbf",2,,,,,,,,,,,,,,,,2,2,105,86,2,4,2,1,8,,,,1,125,1,2,1
"59-49-37-12","8e0674510f124c79adff16fa72a15dbf",5,,,,,,,,,,,,,,,,2,2,52,64,1,3,1,,,,,,1,130,1,2,1
"19-59-74-37","8e2224a0b6494414a93947f05e8d132e",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19-59-74-37","8e2224a0b6494414a93947f05e8d132e",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19-59-74-37","8e2224a0b6494414a93947f05e8d132e",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19-59-74-37","8e2224a0b6494414a93947f05e8d132e",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19-59-74-37","8e2224a0b6494414a93947f05e8d132e",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19-59-74-37","8e2224a0b6494414a93947f05e8d132e",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19-59-74-37","8e2224a0b6494414a93947f05e8d132e",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"63-03-43-30","8ef78b7b0f7147e0ac63d91538fa815c",2,1,1,54,63,1,3,1,,,,1,44,1,1,2,,,,,,,,,,,,,,,,,
"63-03-43-30","8ef78b7b0f7147e0ac63d91538fa815c",4,1,2,46,34,1,4,2,2,,13,1,19,1,1,2,,,,,,,,,,,,,,,,,
"63-03-43-30","8ef78b7b0f7147e0ac63d91538fa815c",3,2,1,49,50,1,4,1,,,,1,40,1,1,2,,,,,,,,,,,,,,,,,
"63-03-43-30","8ef78b7b0f7147e0ac63d91538fa815c",6,1,2,10,7,1,2,2,1,4,,1,11,1,1,1,,,,,,,,,,,,,,,,,
"63-03-43-30","8ef78b7b0f7147e0ac63d91538fa815c",1,2,2,89,84,2,4,1,,,,1,45,1,1,2,,,,,,,,,,,,,,,,,
"63-03-43-30","8ef78b7b0f7147e0ac63d91538fa815c",0,1,3,148,131,2,5,2,2,,13,2,99,4,2,2,,,,,,,,,,,,,,,,,
"63-03-43-30","8ef78b7b0f7147e0ac63d91538fa815c",5,1,2,31,20,1,3,1,,,,1,18,1,1,1,,,,,,,,,,,,,,,,,
"60-97-61-88","8f4c7489123f4036974cc7f574debbac",4,1,2,84,91,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"60-97-61-88","8f4c7489123f4036974cc7f574debbac",6,1,2,27,22,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"60-97-61-88","8f4c7489123f4036974cc7f574debbac",5,1,2,45,53,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"60-97-61-88","8f4c7489123f4036974cc7f574debbac",1,1,2,71,73,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,
"60-97-61-88","8f4c7489123f4036974cc7f574debbac",2,1,2,77,81,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"60-97-61-88","8f4c7489123f4036974cc7f574debbac",3,1,2,70,92,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"60-97-61-88","8f4c7489123f4036974cc7f574debbac",0,2,2,106,101,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",4,1,2,35,42,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",6,1,2,21,19,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",0,2,2,61,49,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",3,1,2,37,49,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",5,1,2,38,41,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",2,2,2,34,31,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",1,1,2,31,38,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",5,2,2,38,43,1,4,1,,,,1,67,1,3,1,2,2,38,43,1,4,1,,,,,,1,67,1,3,1
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",3,1,2,57,67,1,4,1,,,,2,96,1,3,1,1,2,57,67,1,4,1,,,,,,2,96,1,3,1
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",6,1,2,39,36,1,4,1,,,,2,66,1,2,1,1,2,39,36,1,4,1,,,,,,2,66,1,2,1
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",2,1,2,52,78,1,4,1,,,,1,105,1,3,1,1,2,52,78,1,4,1,,,,,,1,105,1,3,1
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",1,2,2,40,54,2,4,1,,,,1,70,1,2,1,2,2,40,54,2,4,1,,,,,,1,70,1,2,1
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",4,1,2,62,45,1,4,1,,,,2,87,1,2,1,1,2,62,45,1,4,1,,,,,,2,87,1,2,1
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",0,2,2,40,47,1,4,1,,,,1,61,1,2,1,2,2,40,47,1,4,1,,,,,,1,61,1,2,1
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",5,1,2,56,44,1,4,1,,,,1,75,1,1,1,,,,,,,,,,,,,,,,,
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",6,1,1,30,18,1,3,1,,,,1,48,1,1,1,,,,,,,,,,,,,,,,,
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",1,2,1,80,79,2,4,1,,,,1,115,1,2,1,,,,,,,,,,,,,,,,,
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",4,1,2,60,70,1,4,1,,,,1,105,1,2,1,,,,,,,,,,,,,,,,,
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",2,2,1,80,79,2,4,1,,,,1,105,1,2,1,,,,,,,,,,,,,,,,,
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",3,2,1,85,91,1,4,1,,,,1,122,1,2,1,,,,,,,,,,,,,,,,,
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",0,2,2,84,67,2,3,1,,,,1,105,1,3,1,,,,,,,,,,,,,,,,,
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",0,,,,,,,,,,,,,,,,2,3,21,24,2,4,1,,,,,,2,45,1,2,1
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",1,,,,,,,,,,,,,,,,2,2,19,20,2,4,1,,,,,,2,33,1,2,1
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",3,,,,,,,,,,,,,,,,1,3,20,20,2,4,1,,,,,,2,26,1,2,1
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",6,,,,,,,,,,,,,,,,1,1,7,10,2,3,1,,,,,,2,13,1,2,1
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",5,,,,,,,,,,,,,,,,1,2,21,28,2,4,1,,,,,,2,29,1,2,1
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",2,,,,,,,,,,,,,,,,2,1,18,19,2,4,1,,,,,,2,18,1,2,1
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",4,,,,,,,,,,,,,,,,1,2,20,26,2,4,1,,,,,,2,29,1,2,1
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",3,1,1,35,44,2,5,1,,,,1,85,1,1,2,1,2,38,43,2,5,2,2,,,13,,1,26,1,1,2
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",0,2,2,69,79,2,4,2,1,6,,1,214,1,1,2,1,1,95,80,2,4,1,,,,,,1,46,1,1,2
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",4,1,1,45,33,1,5,1,,,,1,77,1,1,2,1,2,43,32,1,5,1,,,,,,1,44,1,1,2
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",1,1,2,39,40,2,3,1,,,,1,75,2,1,2,1,2,66,60,2,3,1,,,,,,1,23,1,2,2
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",5,1,2,21,16,1,4,2,2,,13,1,20,1,1,2,1,2,30,7,1,4,1,,,,,,1,19,1,1,2
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",2,1,2,54,57,1,4,1,,,,1,93,1,1,2,2,2,90,71,1,4,1,,,,,,1,35,1,1,2
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",6,1,2,17,9,1,3,1,,,,1,26,1,1,2,1,2,18,8,1,3,1,,,,,,1,16,1,1,2
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",5,1,1,35,55,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",1,2,1,34,18,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",3,2,2,70,56,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",0,2,2,34,32,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",4,2,2,53,36,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",2,2,2,45,37,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",6,1,2,23,21,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",3,2,3,30,35,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",6,1,2,8,10,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",5,1,3,10,11,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",0,2,2,83,129,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",4,1,2,17,20,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",2,1,2,25,27,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",1,2,2,43,38,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",6,1,2,11,9,1,2,,,,,,,,,,1,2,9,12,1,2,,,,,,,,,,,
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",0,2,2,84,119,2,4,,,,,,,,,,2,2,71,86,1,4,,,,,,,,,,,
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",5,1,2,27,19,1,3,,,,,,,,,,1,2,18,13,1,3,,,,,,,,,,,
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",4,2,2,28,49,1,4,,,,,,,,,,2,2,24,22,1,3,,,,,,,,,,,
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",3,2,1,41,56,1,3,,,,,,,,,,2,1,37,61,1,3,,,,,,,,,,,
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",1,2,1,73,61,2,3,,,,,,,,,,2,2,61,52,1,4,,,,,,,,,,,
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",2,2,2,58,60,1,4,,,,,,,,,,2,2,27,34,1,3,,,,,,,,,,,
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",0,2,2,68,77,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",5,1,1,48,56,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",1,2,2,40,78,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",6,1,1,25,20,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",4,1,2,58,55,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",3,1,1,76,79,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",2,1,1,42,62,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",0,2,1,45,52,2,3,1,,,,1,85,1,3,1,,,,,,,,,,,,,,,,,
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",4,1,1,49,51,2,4,1,,,,1,93,1,1,1,,,,,,,,,,,,,,,,,
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",3,2,2,55,69,2,4,1,,,,1,115,2,2,1,,,,,,,,,,,,,,,,,
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",1,2,2,52,53,2,3,1,,,,1,85,2,3,1,,,,,,,,,,,,,,,,,
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",2,1,1,64,62,2,4,1,,,,1,117,2,2,1,,,,,,,,,,,,,,,,,
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",6,1,1,48,49,2,5,1,,,,1,86,2,1,1,,,,,,,,,,,,,,,,,
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",5,2,1,56,76,2,4,1,,,,1,112,2,1,1,,,,,,,,,,,,,,,,,
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",0,2,2,93,117,2,2,1,,,,1,48,2,2,1,,,,,,,,,,,,,,,,,
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",5,1,2,56,47,1,3,1,,,,1,32,1,3,1,,,,,,,,,,,,,,,,,
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",6,1,2,23,8,1,1,1,,,,1,24,1,2,1,,,,,,,,,,,,,,,,,
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",3,1,2,38,42,1,2,1,,,,1,27,2,3,1,,,,,,,,,,,,,,,,,
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",4,1,1,71,62,1,3,1,,,,1,27,1,3,1,,,,,,,,,,,,,,,,,
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",2,1,2,116,97,2,2,1,,,,1,32,2,3,1,,,,,,,,,,,,,,,,,
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",1,2,2,77,80,2,2,1,,,,1,23,2,2,1,,,,,,,,,,,,,,,,,
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",0,2,2,93,100,2,1,1,,,,1,30,5,3,2,2,2,23,38,2,3,2,1,96,"Taken  her  child  to meet  the sponsors(COMPASSION  INTERNATIONAL",,,1,26,5,4,2
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",2,2,2,70,83,1,3,1,,,,1,48,1,4,2,1,1,20,31,1,3,1,,,,,,1,42,1,3,2
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",6,1,1,14,18,1,4,1,,,,1,19,1,4,1,,,9,8,,,,,,,,,,,,,
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",3,1,1,91,94,1,4,1,,,,1,34,1,3,2,2,2,36,26,1,4,1,,,,,,1,39,1,2,2
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",5,1,1,49,51,1,3,1,,,,1,34,1,3,2,1,2,16,16,1,4,1,,,,,,1,25,1,2,1
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",4,1,2,63,60,1,4,1,,,,1,26,1,3,2,1,2,16,20,1,4,1,,,,,,1,23,1,3,2
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",1,2,2,85,95,2,4,1,,,,1,35,5,3,2,2,2,31,34,2,4,2,1,1,,,,1,35,5,4,2
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",5,1,1,25,27,1,4,1,,,,1,52,1,1,2,1,1,25,28,1,4,1,,,,,,1,53,1,1,2
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",3,1,1,56,58,2,5,1,,,,1,106,1,1,2,1,1,56,58,2,5,1,,,,,,1,1001,1,2,2
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",6,1,1,22,21,1,4,1,,,,1,41,1,1,2,1,1,22,21,2,3,2,1,96,"PRIMARY SEVEN SAT FOR PLE",,,1,,,,
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",0,2,1,57,49,2,5,1,,,,1,92,1,2,2,2,1,57,49,2,5,1,,,,,,1,101,1,3,2
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",2,1,2,29,54,2,5,1,,,,1,82,1,1,2,1,2,29,54,2,5,1,,,,,,1,77,1,2,2
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",1,1,1,34,36,2,5,1,,,,1,73,1,2,2,1,1,34,37,2,5,1,,,,,,1,68,1,2,2
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",4,1,1,33,55,1,4,1,,,,1,79,1,1,2,1,1,33,55,2,4,1,,,,,,1,69,1,1,2
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",6,2,1,24,27,1,3,1,,,,1,21,1,1,2,2,1,24,27,1,3,2,1,9,,,,1,51,1,1,2
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",5,1,2,34,39,1,3,1,,,,1,72,1,1,2,1,2,34,39,1,3,1,,,,,,1,71,1,1,2
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",0,2,1,24,28,2,3,1,,,,1,52,1,1,2,2,1,24,28,1,3,1,,,,,,1,50,1,1,2
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",3,2,1,29,39,1,3,1,,,,1,68,1,1,2,2,1,29,39,1,3,1,,,,,,1,61,1,1,2
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",2,1,2,33,40,1,3,1,,,,2,70,1,1,2,1,2,33,40,1,3,1,,,,,,2,65,1,1,2
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",4,1,2,19,25,1,3,1,,,,1,44,1,1,2,1,2,19,25,1,3,1,,,,,,1,41,1,1,2
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",1,2,2,24,32,1,3,1,,,,1,56,1,1,2,2,2,24,32,1,3,1,,,,,,1,51,1,1,2
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",2,1,2,12,10,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",3,2,2,9,8,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",5,2,1,9,9,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",6,1,2,8,8,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",4,1,2,9,7,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",0,2,2,21,14,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",1,2,2,14,11,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"48-26-89-12","a33b5f5221a14a80bfed99a205524fe7",4,1,2,35,30,1,5,1,,,,1,37,1,1,2,,,,,,,,,,,,,,,,,
"48-26-89-12","a33b5f5221a14a80bfed99a205524fe7",1,1,2,77,78,1,1,1,,,,1,50,1,1,1,,,,,,,,,,,,,,,,,
"48-26-89-12","a33b5f5221a14a80bfed99a205524fe7",6,1,2,10,7,2,5,2,2,,13,1,14,1,1,2,,,,,,,,,,,,,,,,,
"48-26-89-12","a33b5f5221a14a80bfed99a205524fe7",2,2,1,47,49,1,1,1,,,,1,44,1,1,2,,,,,,,,,,,,,,,,,
"48-26-89-12","a33b5f5221a14a80bfed99a205524fe7",3,2,1,75,74,1,4,1,,,,1,84,1,1,2,,,,,,,,,,,,,,,,,
"48-26-89-12","a33b5f5221a14a80bfed99a205524fe7",0,1,2,119,160,2,1,1,,,,1,88,1,2,1,,,,,,,,,,,,,,,,,
"48-26-89-12","a33b5f5221a14a80bfed99a205524fe7",5,1,1,30,32,1,3,1,,,,1,27,1,1,2,1,1,30,32,1,3,1,,,,,,1,35,1,1,2
"07-23-18-10","a3968f62607b402a85a551fab137e191",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"07-23-18-10","a3968f62607b402a85a551fab137e191",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"07-23-18-10","a3968f62607b402a85a551fab137e191",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"07-23-18-10","a3968f62607b402a85a551fab137e191",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"07-23-18-10","a3968f62607b402a85a551fab137e191",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"07-23-18-10","a3968f62607b402a85a551fab137e191",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"07-23-18-10","a3968f62607b402a85a551fab137e191",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"26-48-88-55","a3e0e5b0bb6045dbb836bcae2ae555c5",5,1,2,23,18,1,3,1,,,,1,40,1,1,2,,,,,,,,,,,,,,,,,
"26-48-88-55","a3e0e5b0bb6045dbb836bcae2ae555c5",3,1,2,24,39,1,3,1,,,,1,57,1,1,2,,,,,,,,,,,,,,,,,
