"interview__key","EA_code","community_needs_id","s6dq1","s6dq2","s6qd3","s6dqd4","s6dq5","s6dq6","s6dq7","s6dq08a","s6dq08b","s6dq08c","s6dq09","s6dq10","s6dq11","s6dq12a","s6dq12b","s6dq12c","s6dq13","s6dq14","s6dq15","s6dq16","s6dq17a","s6dq17b","s6dq17c","s6dq17_oth0"
"93-24-80-62","cda502a2bc2f4dcb81105822378261d2",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"93-24-80-62","cda502a2bc2f4dcb81105822378261d2",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"93-24-80-62","cda502a2bc2f4dcb81105822378261d2",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"93-24-80-62","cda502a2bc2f4dcb81105822378261d2",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"93-24-80-62","cda502a2bc2f4dcb81105822378261d2",101,,,,,,,,,,,,,,,,,,,,,,,,
"18-69-48-95","cdda605e7bf84e2998e7dc1b3f9fc012",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"18-69-48-95","cdda605e7bf84e2998e7dc1b3f9fc012",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"18-69-48-95","cdda605e7bf84e2998e7dc1b3f9fc012",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"18-69-48-95","cdda605e7bf84e2998e7dc1b3f9fc012",105,1,1,1,,2,,,104,,,2,3,,,,,,,,,,,,
"18-69-48-95","cdda605e7bf84e2998e7dc1b3f9fc012",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"18-69-48-95","cdda605e7bf84e2998e7dc1b3f9fc012",101,1,1,1,,1,8,2,105,,,2,4,,,,,,,,,,,,
"18-69-48-95","cdda605e7bf84e2998e7dc1b3f9fc012",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"18-69-48-95","cdda605e7bf84e2998e7dc1b3f9fc012",103,1,1,1,,1,3,1,106,104,,1,1,2012,103,,,0,0,,2,,,,
"18-69-48-95","cdda605e7bf84e2998e7dc1b3f9fc012",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"18-69-48-95","cdda605e7bf84e2998e7dc1b3f9fc012",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"18-69-48-95","cdda605e7bf84e2998e7dc1b3f9fc012",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-30-97-75","ce09e57177af41adadea55b1118f29be",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-30-97-75","ce09e57177af41adadea55b1118f29be",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-30-97-75","ce09e57177af41adadea55b1118f29be",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-30-97-75","ce09e57177af41adadea55b1118f29be",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-30-97-75","ce09e57177af41adadea55b1118f29be",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-30-97-75","ce09e57177af41adadea55b1118f29be",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-30-97-75","ce09e57177af41adadea55b1118f29be",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-30-97-75","ce09e57177af41adadea55b1118f29be",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-30-97-75","ce09e57177af41adadea55b1118f29be",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-30-97-75","ce09e57177af41adadea55b1118f29be",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-30-97-75","ce09e57177af41adadea55b1118f29be",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",101,1,1,1,,2,,,103,,,1,5,,,,,,,,,,,,
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",102,2,1,1,,2,,,103,,,2,5,,,,,,,,,,,,
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",103,2,1,1,,2,,,104,,,1,1,2015,104,,,0,0,,1,0,0,1,0
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",104,2,1,1,,2,,,104,103,,1,5,,,,,,,,,,,,
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",106,1,1,1,,2,,,103,,,1,1,2017,109,,,0,0,,2,,,,
"80-81-10-28","cff36b0b20f648be8341cd074068c657",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"80-81-10-28","cff36b0b20f648be8341cd074068c657",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"80-81-10-28","cff36b0b20f648be8341cd074068c657",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"80-81-10-28","cff36b0b20f648be8341cd074068c657",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"80-81-10-28","cff36b0b20f648be8341cd074068c657",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"80-81-10-28","cff36b0b20f648be8341cd074068c657",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"80-81-10-28","cff36b0b20f648be8341cd074068c657",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"80-81-10-28","cff36b0b20f648be8341cd074068c657",101,1,1,1,,2,,,104,,,1,1,2017,103,,,9998,9998,3,2,,,,
"80-81-10-28","cff36b0b20f648be8341cd074068c657",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"80-81-10-28","cff36b0b20f648be8341cd074068c657",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"80-81-10-28","cff36b0b20f648be8341cd074068c657",103,2,1,1,,1,1,2,106,104,,2,5,,,,,,,,,,,,
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",109,,,,,,,,,,,,,,,,,,,,,,,,
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",101,2,2,2,1,,,,,,,,1,2016,103,,,,0,,2,,,,
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",103,1,1,1,,2,,,101,102,,2,5,,,,,,,,,,,,
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",106,1,1,1,,2,,,101,102,,1,1,2017,101,,,200000,200000,1,1,1,0,0,0
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",101,1,1,1,,2,,,101,102,,1,1,2017,101,,,300000,300000,1,2,,,,
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",106,1,2,1,,2,,,103,,,1,3,,,,,,,,,,,,
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",105,2,2,2,1,,,,,,,,1,2018,105,,,0,0,,2,,,,
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",101,2,2,2,1,,,,,,,,1,2015,102,105,,0,0,,2,,,,
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",105,1,2,2,1,,,,,,,,1,2015,104,,,0,0,,2,,,,
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",106,2,2,2,1,,,,,,,,1,2018,104,,,0,0,,2,,,,
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"68-46-02-26","d3f59ad872434ad1b2bec94ed6e6e947",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"68-46-02-26","d3f59ad872434ad1b2bec94ed6e6e947",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"68-46-02-26","d3f59ad872434ad1b2bec94ed6e6e947",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"68-46-02-26","d3f59ad872434ad1b2bec94ed6e6e947",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"68-46-02-26","d3f59ad872434ad1b2bec94ed6e6e947",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"68-46-02-26","d3f59ad872434ad1b2bec94ed6e6e947",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"68-46-02-26","d3f59ad872434ad1b2bec94ed6e6e947",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"68-46-02-26","d3f59ad872434ad1b2bec94ed6e6e947",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"68-46-02-26","d3f59ad872434ad1b2bec94ed6e6e947",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"68-46-02-26","d3f59ad872434ad1b2bec94ed6e6e947",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"68-46-02-26","d3f59ad872434ad1b2bec94ed6e6e947",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"66-91-74-76","d451154d23f041d0915801f7838e703d",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"66-91-74-76","d451154d23f041d0915801f7838e703d",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"66-91-74-76","d451154d23f041d0915801f7838e703d",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"66-91-74-76","d451154d23f041d0915801f7838e703d",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"66-91-74-76","d451154d23f041d0915801f7838e703d",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"66-91-74-76","d451154d23f041d0915801f7838e703d",101,2,1,1,,2,,,104,,,1,3,,,,,,,,,,,,
"66-91-74-76","d451154d23f041d0915801f7838e703d",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"66-91-74-76","d451154d23f041d0915801f7838e703d",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"66-91-74-76","d451154d23f041d0915801f7838e703d",111,1,1,1,,2,,,104,,,2,3,,,,,,,,,,,,
"66-91-74-76","d451154d23f041d0915801f7838e703d",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"66-91-74-76","d451154d23f041d0915801f7838e703d",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"13-38-51-04","d4eb3a77cedc42abb1e1bb99a214a7e8",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"13-38-51-04","d4eb3a77cedc42abb1e1bb99a214a7e8",106,1,1,1,,1,1,1,103,,,2,3,,,,,,,,,,,,
"13-38-51-04","d4eb3a77cedc42abb1e1bb99a214a7e8",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"13-38-51-04","d4eb3a77cedc42abb1e1bb99a214a7e8",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"13-38-51-04","d4eb3a77cedc42abb1e1bb99a214a7e8",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"13-38-51-04","d4eb3a77cedc42abb1e1bb99a214a7e8",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"13-38-51-04","d4eb3a77cedc42abb1e1bb99a214a7e8",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"13-38-51-04","d4eb3a77cedc42abb1e1bb99a214a7e8",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"13-38-51-04","d4eb3a77cedc42abb1e1bb99a214a7e8",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"13-38-51-04","d4eb3a77cedc42abb1e1bb99a214a7e8",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"13-38-51-04","d4eb3a77cedc42abb1e1bb99a214a7e8",101,1,1,1,,1,1,1,103,,,2,4,,,,,,,,,,,,
"49-85-88-60","d50819d660b042d7b279465864368a55",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"49-85-88-60","d50819d660b042d7b279465864368a55",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"49-85-88-60","d50819d660b042d7b279465864368a55",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"49-85-88-60","d50819d660b042d7b279465864368a55",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"49-85-88-60","d50819d660b042d7b279465864368a55",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"49-85-88-60","d50819d660b042d7b279465864368a55",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"49-85-88-60","d50819d660b042d7b279465864368a55",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"49-85-88-60","d50819d660b042d7b279465864368a55",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"49-85-88-60","d50819d660b042d7b279465864368a55",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"49-85-88-60","d50819d660b042d7b279465864368a55",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"49-85-88-60","d50819d660b042d7b279465864368a55",111,1,1,1,,2,,,104,106,,1,4,,,,,,,,,,,,
"77-50-49-21","d59bcc343d9e47379e45203869d1f64f",101,2,2,2,1,,,,,,,,1,2017,103,,,,0,,2,,,,
"77-50-49-21","d59bcc343d9e47379e45203869d1f64f",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"77-50-49-21","d59bcc343d9e47379e45203869d1f64f",109,2,2,2,1,,,,,,,,1,2017,103,,,,0,,2,,,,
"77-50-49-21","d59bcc343d9e47379e45203869d1f64f",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"77-50-49-21","d59bcc343d9e47379e45203869d1f64f",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"77-50-49-21","d59bcc343d9e47379e45203869d1f64f",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"77-50-49-21","d59bcc343d9e47379e45203869d1f64f",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"77-50-49-21","d59bcc343d9e47379e45203869d1f64f",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"77-50-49-21","d59bcc343d9e47379e45203869d1f64f",102,2,2,2,1,,,,,,,,1,2016,103,,,3000000,0,,2,,,,
"77-50-49-21","d59bcc343d9e47379e45203869d1f64f",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"77-50-49-21","d59bcc343d9e47379e45203869d1f64f",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"35-31-24-31","d5dab880982d42b9899469131ffc2054",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"35-31-24-31","d5dab880982d42b9899469131ffc2054",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"35-31-24-31","d5dab880982d42b9899469131ffc2054",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"35-31-24-31","d5dab880982d42b9899469131ffc2054",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"35-31-24-31","d5dab880982d42b9899469131ffc2054",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"35-31-24-31","d5dab880982d42b9899469131ffc2054",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"35-31-24-31","d5dab880982d42b9899469131ffc2054",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"35-31-24-31","d5dab880982d42b9899469131ffc2054",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"35-31-24-31","d5dab880982d42b9899469131ffc2054",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"35-31-24-31","d5dab880982d42b9899469131ffc2054",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"35-31-24-31","d5dab880982d42b9899469131ffc2054",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"16-89-92-55","d72ffb6509f04269a54566ef5106a498",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"16-89-92-55","d72ffb6509f04269a54566ef5106a498",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"16-89-92-55","d72ffb6509f04269a54566ef5106a498",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"16-89-92-55","d72ffb6509f04269a54566ef5106a498",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"16-89-92-55","d72ffb6509f04269a54566ef5106a498",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"16-89-92-55","d72ffb6509f04269a54566ef5106a498",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"16-89-92-55","d72ffb6509f04269a54566ef5106a498",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"16-89-92-55","d72ffb6509f04269a54566ef5106a498",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"16-89-92-55","d72ffb6509f04269a54566ef5106a498",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"16-89-92-55","d72ffb6509f04269a54566ef5106a498",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"16-89-92-55","d72ffb6509f04269a54566ef5106a498",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"24-03-14-28","d852fc9843fe45ffb9544b916d5f2cfc",105,1,1,1,,1,1,2,101,104,103,2,3,,,,,,,,,,,,
"24-03-14-28","d852fc9843fe45ffb9544b916d5f2cfc",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"24-03-14-28","d852fc9843fe45ffb9544b916d5f2cfc",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"24-03-14-28","d852fc9843fe45ffb9544b916d5f2cfc",102,1,1,1,,1,1,1,101,103,,2,3,,,,,,,,,,,,
"24-03-14-28","d852fc9843fe45ffb9544b916d5f2cfc",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"24-03-14-28","d852fc9843fe45ffb9544b916d5f2cfc",104,1,1,1,,1,1,2,101,103,104,2,4,,,,,,,,,,,,
"24-03-14-28","d852fc9843fe45ffb9544b916d5f2cfc",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"24-03-14-28","d852fc9843fe45ffb9544b916d5f2cfc",110,1,1,1,,1,1,1,101,,,1,4,,,,,,,,,,,,
"24-03-14-28","d852fc9843fe45ffb9544b916d5f2cfc",101,1,1,1,,1,1,1,101,103,,1,3,,,,,,,,,,,,
"24-03-14-28","d852fc9843fe45ffb9544b916d5f2cfc",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"24-03-14-28","d852fc9843fe45ffb9544b916d5f2cfc",106,1,1,1,,1,1,1,101,104,,1,1,2018,102,,,20000000,0,,1,1,0,0,0
"09-82-39-37","d8c64e61dafa401b94c8afc0cfb15fef",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"09-82-39-37","d8c64e61dafa401b94c8afc0cfb15fef",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"09-82-39-37","d8c64e61dafa401b94c8afc0cfb15fef",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"09-82-39-37","d8c64e61dafa401b94c8afc0cfb15fef",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"09-82-39-37","d8c64e61dafa401b94c8afc0cfb15fef",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"09-82-39-37","d8c64e61dafa401b94c8afc0cfb15fef",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"09-82-39-37","d8c64e61dafa401b94c8afc0cfb15fef",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"09-82-39-37","d8c64e61dafa401b94c8afc0cfb15fef",106,1,1,1,,1,1,1,101,103,,1,1,2017,101,102,,3000000,0,,1,1,0,0,0
"09-82-39-37","d8c64e61dafa401b94c8afc0cfb15fef",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"09-82-39-37","d8c64e61dafa401b94c8afc0cfb15fef",110,1,1,1,,1,1,1,109,,,1,1,2017,101,,,0,0,,1,1,1,0,0
"09-82-39-37","d8c64e61dafa401b94c8afc0cfb15fef",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"54-82-15-45","d91d6fec7fec4232a968ff6c765ab1eb",110,1,1,1,,1,1,1,101,,,1,1,2017,109,,,0,0,,1,1,0,0,0
"54-82-15-45","d91d6fec7fec4232a968ff6c765ab1eb",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"54-82-15-45","d91d6fec7fec4232a968ff6c765ab1eb",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"54-82-15-45","d91d6fec7fec4232a968ff6c765ab1eb",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"54-82-15-45","d91d6fec7fec4232a968ff6c765ab1eb",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"54-82-15-45","d91d6fec7fec4232a968ff6c765ab1eb",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"54-82-15-45","d91d6fec7fec4232a968ff6c765ab1eb",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"54-82-15-45","d91d6fec7fec4232a968ff6c765ab1eb",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"54-82-15-45","d91d6fec7fec4232a968ff6c765ab1eb",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"54-82-15-45","d91d6fec7fec4232a968ff6c765ab1eb",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"54-82-15-45","d91d6fec7fec4232a968ff6c765ab1eb",106,1,1,1,,1,1,2,107,,,2,5,,,,,,,,,,,,
"46-49-96-63","d935539999f64771a119eb32574c160e",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"46-49-96-63","d935539999f64771a119eb32574c160e",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"46-49-96-63","d935539999f64771a119eb32574c160e",101,2,2,2,1,,,,,,,,1,2017,103,,,,0,,2,,,,
"46-49-96-63","d935539999f64771a119eb32574c160e",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"46-49-96-63","d935539999f64771a119eb32574c160e",109,1,2,2,1,,,,,,,,1,2017,103,,,,0,,2,,,,
"46-49-96-63","d935539999f64771a119eb32574c160e",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"46-49-96-63","d935539999f64771a119eb32574c160e",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"46-49-96-63","d935539999f64771a119eb32574c160e",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
