"EA_code","t0_EA_code","interview__key","schoolmeeting_id","s3q39a","s3q38","s3q39b","s3q40","s3q41"
"a28038d2ed0047b28fc0ac652e00429b","4102010107","20-49-68-89",3,4,1,2018,1,3
"a2b201c029f84e18ae079b30d287184d","4114030308","41-07-98-38",5,2,1,2018,,3
"a2b201c029f84e18ae079b30d287184d","4114030308","41-07-98-38",4,10,1,2018,,3
"a2b201c029f84e18ae079b30d287184d","4114030308","41-07-98-38",3,2,1,2018,1,3
"a2b201c029f84e18ae079b30d287184d","4114030308","41-07-98-38",2,2,1,2018,1,3
"a2b201c029f84e18ae079b30d287184d","4114030308","41-07-98-38",1,2,1,2018,1,3
"a33b5f5221a14a80bfed99a205524fe7","3201080801","48-26-89-12",4,,,,,
"a33b5f5221a14a80bfed99a205524fe7","3201080801","48-26-89-12",3,5,1,2018,1,3
"a33b5f5221a14a80bfed99a205524fe7","3201080801","48-26-89-12",5,3,1,2018,,3
"a33b5f5221a14a80bfed99a205524fe7","3201080801","48-26-89-12",2,11,1,2017,1,5
"a33b5f5221a14a80bfed99a205524fe7","3201080801","48-26-89-12",1,5,1,2018,1,3
"a3968f62607b402a85a551fab137e191","4281060619","07-23-18-10",3,,,,,
"a3968f62607b402a85a551fab137e191","4281060619","07-23-18-10",5,,,,,
"a3968f62607b402a85a551fab137e191","4281060619","07-23-18-10",1,,,,,
"a3968f62607b402a85a551fab137e191","4281060619","07-23-18-10",4,,,,,
"a3968f62607b402a85a551fab137e191","4281060619","07-23-18-10",2,,,,,
"a3e0e5b0bb6045dbb836bcae2ae555c5","4121030305","26-48-88-55",5,,,,,
"a3e0e5b0bb6045dbb836bcae2ae555c5","4121030305","26-48-88-55",3,8,1,2017,1,3
"a3e0e5b0bb6045dbb836bcae2ae555c5","4121030305","26-48-88-55",2,3,1,2018,1,3
"a3e0e5b0bb6045dbb836bcae2ae555c5","4121030305","26-48-88-55",1,2,1,2018,1,2
"a3e0e5b0bb6045dbb836bcae2ae555c5","4121030305","26-48-88-55",4,,,,,
"a3e421e5c8924b2ebd4c84e7ab0538a4","3221111112","98-67-40-59",1,5,1,2018,1,3
"a3e421e5c8924b2ebd4c84e7ab0538a4","3221111112","98-67-40-59",4,4,1,2018,,3
"a3e421e5c8924b2ebd4c84e7ab0538a4","3221111112","98-67-40-59",3,4,1,2018,1,3
"a3e421e5c8924b2ebd4c84e7ab0538a4","3221111112","98-67-40-59",2,6,1,2018,1,3
"a3e421e5c8924b2ebd4c84e7ab0538a4","3221111112","98-67-40-59",5,5,1,2018,,2
"a633fb014edd4a55953902a674518e63","1021010102","82-74-17-32",2,,,,,
"a633fb014edd4a55953902a674518e63","1021010102","82-74-17-32",4,,,,,
"a633fb014edd4a55953902a674518e63","1021010102","82-74-17-32",5,,,,,
"a633fb014edd4a55953902a674518e63","1021010102","82-74-17-32",1,,,,,
"a633fb014edd4a55953902a674518e63","1021010102","82-74-17-32",3,,,,,
"a63fa436b8c141679c0885b968ae1d73","2123050504","83-94-15-57",3,6,1,2018,1,3
"a63fa436b8c141679c0885b968ae1d73","2123050504","83-94-15-57",4,4,1,2018,,3
"a63fa436b8c141679c0885b968ae1d73","2123050504","83-94-15-57",1,6,1,2018,1,2
"a63fa436b8c141679c0885b968ae1d73","2123050504","83-94-15-57",5,,,,,
"a63fa436b8c141679c0885b968ae1d73","2123050504","83-94-15-57",2,3,1,2018,1,4
"a835522691ae4b52a5e2902750d571d5","3042040405","85-90-80-90",2,6,1,2018,1,5
"a835522691ae4b52a5e2902750d571d5","3042040405","85-90-80-90",1,10,1,2018,1,2
"a835522691ae4b52a5e2902750d571d5","3042040405","85-90-80-90",4,4,1,2018,,3
"a835522691ae4b52a5e2902750d571d5","3042040405","85-90-80-90",3,10,1,2018,1,3
"a835522691ae4b52a5e2902750d571d5","3042040405","85-90-80-90",5,10,1,2018,,96
"a8fe82d0ebbd444d98af07dc137b4e07","2121050507","82-09-93-64",3,11,1,2017,1,4
"a8fe82d0ebbd444d98af07dc137b4e07","2121050507","82-09-93-64",1,6,1,2018,1,2
"a8fe82d0ebbd444d98af07dc137b4e07","2121050507","82-09-93-64",5,,,,,
"a8fe82d0ebbd444d98af07dc137b4e07","2121050507","82-09-93-64",2,3,1,2017,1,5
"a8fe82d0ebbd444d98af07dc137b4e07","2121050507","82-09-93-64",4,3,1,2018,,3
"a9b4f7035d6e4a3b9f8176902c619b5b","1112020203","80-49-13-36",4,,,,,
"a9b4f7035d6e4a3b9f8176902c619b5b","1112020203","80-49-13-36",5,,,,,
"a9b4f7035d6e4a3b9f8176902c619b5b","1112020203","80-49-13-36",2,,,,,
"a9b4f7035d6e4a3b9f8176902c619b5b","1112020203","80-49-13-36",3,,,,,
"a9b4f7035d6e4a3b9f8176902c619b5b","1112020203","80-49-13-36",1,,,,,
"ab0749b99f874a8a9ad0e218c7070e41","4231101006","23-06-00-01",3,,,,,
"ab0749b99f874a8a9ad0e218c7070e41","4231101006","23-06-00-01",1,,,,,
"ab0749b99f874a8a9ad0e218c7070e41","4231101006","23-06-00-01",4,,,,,
"ab0749b99f874a8a9ad0e218c7070e41","4231101006","23-06-00-01",5,,,,,
"ab0749b99f874a8a9ad0e218c7070e41","4231101006","23-06-00-01",2,,,,,
"ab0e78b5778048bf9a70403cd622a4ff","3034040404","77-78-65-13",4,,,,,
"ab0e78b5778048bf9a70403cd622a4ff","3034040404","77-78-65-13",3,5,1,2018,1,3
"ab0e78b5778048bf9a70403cd622a4ff","3034040404","77-78-65-13",1,5,1,2018,1,2
"ab0e78b5778048bf9a70403cd622a4ff","3034040404","77-78-65-13",2,3,1,2018,1,3
"ab0e78b5778048bf9a70403cd622a4ff","3034040404","77-78-65-13",5,7,1,2018,,3
"ab459ff868574eccbf2972ff990e7bf9","3201020206","22-22-00-56",4,,,,,
"ab459ff868574eccbf2972ff990e7bf9","3201020206","22-22-00-56",2,12,1,2017,1,5
"ab459ff868574eccbf2972ff990e7bf9","3201020206","22-22-00-56",3,10,1,2017,1,3
"ab459ff868574eccbf2972ff990e7bf9","3201020206","22-22-00-56",5,,,,,
"ab459ff868574eccbf2972ff990e7bf9","3201020206","22-22-00-56",1,2,1,2018,1,3
"ab713365c71c4bb89d206b8093278f1c","3035030311","72-50-87-06",5,,,,,
"ab713365c71c4bb89d206b8093278f1c","3035030311","72-50-87-06",3,4,1,2018,1,3
"ab713365c71c4bb89d206b8093278f1c","3035030311","72-50-87-06",1,5,1,2018,1,3
"ab713365c71c4bb89d206b8093278f1c","3035030311","72-50-87-06",2,11,1,2017,1,5
"ab713365c71c4bb89d206b8093278f1c","3035030311","72-50-87-06",4,,,,,
"ac28a7c8f3e745efb2801d1e3304e9a3",,"13-11-99-45",1,,,,,
"ac28a7c8f3e745efb2801d1e3304e9a3",,"13-11-99-45",3,,,,,
"ac28a7c8f3e745efb2801d1e3304e9a3",,"13-11-99-45",4,,,,,
"ac28a7c8f3e745efb2801d1e3304e9a3",,"13-11-99-45",5,,,,,
"ac28a7c8f3e745efb2801d1e3304e9a3",,"13-11-99-45",2,,,,,
"aca7e45fe9774f0781f5651e408038e6","3181030304","74-93-61-60",2,5,1,2018,1,3
"aca7e45fe9774f0781f5651e408038e6","3181030304","74-93-61-60",5,3,1,2018,,96
"aca7e45fe9774f0781f5651e408038e6","3181030304","74-93-61-60",3,5,1,2018,1,3
"aca7e45fe9774f0781f5651e408038e6","3181030304","74-93-61-60",1,5,1,2018,1,96
"aca7e45fe9774f0781f5651e408038e6","3181030304","74-93-61-60",4,,2,,,
"ae56e2c944ce4a368290a335d0d2a43b","3032020206","24-59-00-53",2,3,1,2018,1,5
"ae56e2c944ce4a368290a335d0d2a43b","3032020206","24-59-00-53",1,6,1,2018,1,3
"ae56e2c944ce4a368290a335d0d2a43b","3032020206","24-59-00-53",4,,2,,,
"ae56e2c944ce4a368290a335d0d2a43b","3032020206","24-59-00-53",3,7,1,2018,1,3
"ae56e2c944ce4a368290a335d0d2a43b","3032020206","24-59-00-53",5,,2,,,
"ae7bb6fd7ff54143ae6ee473fdcc7afc","1121020202","76-04-95-30",4,,,,,
"ae7bb6fd7ff54143ae6ee473fdcc7afc","1121020202","76-04-95-30",1,6,1,2018,1,96
"ae7bb6fd7ff54143ae6ee473fdcc7afc","1121020202","76-04-95-30",3,6,1,2018,1,2
"ae7bb6fd7ff54143ae6ee473fdcc7afc","1121020202","76-04-95-30",2,6,1,2018,1,2
"ae7bb6fd7ff54143ae6ee473fdcc7afc","1121020202","76-04-95-30",5,7,1,2018,,1
"aed4071826f04462a59bfabca5d2ca06","1074020202","35-51-00-88",5,3,1,2018,,5
"aed4071826f04462a59bfabca5d2ca06","1074020202","35-51-00-88",3,5,1,2018,1,3
"aed4071826f04462a59bfabca5d2ca06","1074020202","35-51-00-88",1,6,1,2018,1,96
"aed4071826f04462a59bfabca5d2ca06","1074020202","35-51-00-88",4,5,1,2018,,3
"aed4071826f04462a59bfabca5d2ca06","1074020202","35-51-00-88",2,6,1,2018,1,3
"af8d7a4a02504bb7821e271ac62d45fd","1081060609","24-46-40-79",2,2,1,2018,1,4
"af8d7a4a02504bb7821e271ac62d45fd","1081060609","24-46-40-79",3,7,1,2018,1,3
"af8d7a4a02504bb7821e271ac62d45fd","1081060609","24-46-40-79",4,5,1,2018,,3
"af8d7a4a02504bb7821e271ac62d45fd","1081060609","24-46-40-79",5,,2,,,
"af8d7a4a02504bb7821e271ac62d45fd","1081060609","24-46-40-79",1,9,1,2018,1,2
"afa09473cbcc44dfbe78de562eaa298f","3062010101","25-20-92-54",1,2,1,2018,1,96
"afa09473cbcc44dfbe78de562eaa298f","3062010101","25-20-92-54",3,3,1,2018,1,3
"afa09473cbcc44dfbe78de562eaa298f","3062010101","25-20-92-54",4,,2,,,
"afa09473cbcc44dfbe78de562eaa298f","3062010101","25-20-92-54",5,3,1,2018,,96
"afa09473cbcc44dfbe78de562eaa298f","3062010101","25-20-92-54",2,4,1,2018,1,3
"b01c536bdb1a45b898dab000df0f3267","1133010104","13-55-77-20",3,,,,,
"b01c536bdb1a45b898dab000df0f3267","1133010104","13-55-77-20",1,,,,,
"b01c536bdb1a45b898dab000df0f3267","1133010104","13-55-77-20",4,,,,,
"b01c536bdb1a45b898dab000df0f3267","1133010104","13-55-77-20",5,,,,,
"b01c536bdb1a45b898dab000df0f3267","1133010104","13-55-77-20",2,,,,,
"b0f9243778a344a8a72fc524a6863f9a","1021030306","80-63-59-73",1,9,1,2018,1,96
"b0f9243778a344a8a72fc524a6863f9a","1021030306","80-63-59-73",4,7,1,2018,,3
"b0f9243778a344a8a72fc524a6863f9a","1021030306","80-63-59-73",5,7,1,2018,,3
"b0f9243778a344a8a72fc524a6863f9a","1021030306","80-63-59-73",3,5,1,2018,1,3
"b0f9243778a344a8a72fc524a6863f9a","1021030306","80-63-59-73",2,8,1,2017,1,5
"b1884aea03a844029e86334683703b09","2081020202","47-97-04-43",5,,2,,,
"b1884aea03a844029e86334683703b09","2081020202","47-97-04-43",4,,2,,,
"b1884aea03a844029e86334683703b09","2081020202","47-97-04-43",3,3,1,2018,1,6
"b1884aea03a844029e86334683703b09","2081020202","47-97-04-43",2,4,1,2018,1,96
"b1884aea03a844029e86334683703b09","2081020202","47-97-04-43",1,6,1,2018,1,96
"b1abb00b1ee043ffa3c18766a7d63142",,"53-55-20-69",4,10,1,2018,,3
"b1abb00b1ee043ffa3c18766a7d63142",,"53-55-20-69",5,10,1,2018,,3
"b1abb00b1ee043ffa3c18766a7d63142",,"53-55-20-69",3,9,1,2018,1,3
"b1abb00b1ee043ffa3c18766a7d63142",,"53-55-20-69",1,11,1,2018,1,2
"b1abb00b1ee043ffa3c18766a7d63142",,"53-55-20-69",2,9,1,2018,1,3
"b20b2988cc4140df81890d31bb284697","1083010101","80-00-26-34",5,10,1,2017,,6
"b20b2988cc4140df81890d31bb284697","1083010101","80-00-26-34",1,2,1,2018,1,2
"b20b2988cc4140df81890d31bb284697","1083010101","80-00-26-34",4,11,1,2017,,6
"b20b2988cc4140df81890d31bb284697","1083010101","80-00-26-34",2,2,1,2018,1,3
"b20b2988cc4140df81890d31bb284697","1083010101","80-00-26-34",3,9,1,2017,1,6
"b21b3ee4c5394287abdaa88134b11078","11520.0.01","72-13-08-02",4,,2,,,
"b21b3ee4c5394287abdaa88134b11078","11520.0.01","72-13-08-02",2,11,1,2018,1,96
"b21b3ee4c5394287abdaa88134b11078","11520.0.01","72-13-08-02",1,12,1,2018,1,96
"b21b3ee4c5394287abdaa88134b11078","11520.0.01","72-13-08-02",5,,2,,,
"b21b3ee4c5394287abdaa88134b11078","11520.0.01","72-13-08-02",3,11,1,2018,1,96
"b289994ae63440efbf4bd086457f67c8","1073050502","36-87-56-87",2,9,1,2017,1,3
"b289994ae63440efbf4bd086457f67c8","1073050502","36-87-56-87",1,3,1,2018,1,2
"b289994ae63440efbf4bd086457f67c8","1073050502","36-87-56-87",5,3,1,2018,,3
"b289994ae63440efbf4bd086457f67c8","1073050502","36-87-56-87",3,2,1,2018,1,3
"b289994ae63440efbf4bd086457f67c8","1073050502","36-87-56-87",4,,,,,
"b32dc85cbfb145db9b0787c8bdf3b7d0","3071080802","89-20-72-11",4,7,1,2017,,3
"b32dc85cbfb145db9b0787c8bdf3b7d0","3071080802","89-20-72-11",3,3,1,2018,1,3
"b32dc85cbfb145db9b0787c8bdf3b7d0","3071080802","89-20-72-11",1,2,1,2018,1,3
"b32dc85cbfb145db9b0787c8bdf3b7d0","3071080802","89-20-72-11",2,3,1,2017,1,5
"b32dc85cbfb145db9b0787c8bdf3b7d0","3071080802","89-20-72-11",5,4,1,2018,,2
"b389c239719a4796854b290e12631dbb","3181070701","81-20-77-29",5,7,1,2018,,3
"b389c239719a4796854b290e12631dbb","3181070701","81-20-77-29",4,,2,,,
"b389c239719a4796854b290e12631dbb","3181070701","81-20-77-29",3,9,1,2018,1,96
"b389c239719a4796854b290e12631dbb","3181070701","81-20-77-29",1,9,1,2018,1,6
"b389c239719a4796854b290e12631dbb","3181070701","81-20-77-29",2,8,1,2018,1,96
"b6c40689d08f41cfbcd481e1deb14577","1111020205","81-61-50-13",4,3,1,2018,,3
"b6c40689d08f41cfbcd481e1deb14577","1111020205","81-61-50-13",3,3,1,2018,1,96
"b6c40689d08f41cfbcd481e1deb14577","1111020205","81-61-50-13",1,6,1,2018,1,2
"b6c40689d08f41cfbcd481e1deb14577","1111020205","81-61-50-13",2,3,1,2018,1,96
"b6c40689d08f41cfbcd481e1deb14577","1111020205","81-61-50-13",5,5,1,2018,,2
"b8dcc618f4c342b3aee3d0ff6ce21e8f",,"71-01-18-75",3,8,1,2018,1,2
"b8dcc618f4c342b3aee3d0ff6ce21e8f",,"71-01-18-75",1,9,1,2018,1,2
"b8dcc618f4c342b3aee3d0ff6ce21e8f",,"71-01-18-75",5,,2,,,
"b8dcc618f4c342b3aee3d0ff6ce21e8f",,"71-01-18-75",2,10,1,2017,1,5
"b8dcc618f4c342b3aee3d0ff6ce21e8f",,"71-01-18-75",4,7,1,2017,,5
"b92650e55fb14845840d3f164fba1491","2301090905","54-78-39-35",3,8,1,2018,1,3
"b92650e55fb14845840d3f164fba1491","2301090905","54-78-39-35",1,9,1,2018,1,2
"b92650e55fb14845840d3f164fba1491","2301090905","54-78-39-35",4,2,1,2018,,3
"b92650e55fb14845840d3f164fba1491","2301090905","54-78-39-35",2,9,1,2018,1,2
"b92650e55fb14845840d3f164fba1491","2301090905","54-78-39-35",5,8,1,2018,,3
"b959c6a261f04e80967f5261a5095c64","1151040404","37-30-82-94",1,,,,,
"b959c6a261f04e80967f5261a5095c64","1151040404","37-30-82-94",5,,,,,
"b959c6a261f04e80967f5261a5095c64","1151040404","37-30-82-94",2,,,,,
"b959c6a261f04e80967f5261a5095c64","1151040404","37-30-82-94",4,,,,,
"b959c6a261f04e80967f5261a5095c64","1151040404","37-30-82-94",3,,,,,
"baa361cd94c74ceb900b4fe3cabbdbba","2191030302","42-83-16-09",5,,2,,,
"baa361cd94c74ceb900b4fe3cabbdbba","2191030302","42-83-16-09",4,,2,,,
"baa361cd94c74ceb900b4fe3cabbdbba","2191030302","42-83-16-09",1,6,1,2017,1,96
"baa361cd94c74ceb900b4fe3cabbdbba","2191030302","42-83-16-09",3,3,1,2018,1,6
"baa361cd94c74ceb900b4fe3cabbdbba","2191030302","42-83-16-09",2,3,1,2018,1,6
"bc01a17fd5d245e2a35d78b99bb04187","4182090902","59-24-40-04",5,6,1,2018,,3
"bc01a17fd5d245e2a35d78b99bb04187","4182090902","59-24-40-04",1,6,1,2018,1,6
"bc01a17fd5d245e2a35d78b99bb04187","4182090902","59-24-40-04",3,7,1,2018,1,3
"bc01a17fd5d245e2a35d78b99bb04187","4182090902","59-24-40-04",2,6,1,2018,1,3
"bc01a17fd5d245e2a35d78b99bb04187","4182090902","59-24-40-04",4,3,1,2018,,4
"bc2bf51e178c42e1bc7de3ade20338d5","1061010102","37-77-55-14",2,3,1,2018,1,3
"bc2bf51e178c42e1bc7de3ade20338d5","1061010102","37-77-55-14",5,9,1,2017,,3
"bc2bf51e178c42e1bc7de3ade20338d5","1061010102","37-77-55-14",3,2,1,2018,1,6
"bc2bf51e178c42e1bc7de3ade20338d5","1061010102","37-77-55-14",4,,,,,
"bc2bf51e178c42e1bc7de3ade20338d5","1061010102","37-77-55-14",1,2,1,2018,1,96
"be03e0b731204737a2e4f7e0d2030d21","4052111110","28-28-90-63",4,,,,,
"be03e0b731204737a2e4f7e0d2030d21","4052111110","28-28-90-63",5,5,1,2018,,6
"be03e0b731204737a2e4f7e0d2030d21","4052111110","28-28-90-63",2,5,1,2018,1,3
"be03e0b731204737a2e4f7e0d2030d21","4052111110","28-28-90-63",1,5,1,2018,1,2
"be03e0b731204737a2e4f7e0d2030d21","4052111110","28-28-90-63",3,5,1,2018,1,6
"bea4b4b78acc42a6a591220eff1ca34e","3022010108","14-85-95-70",4,,,,,
"bea4b4b78acc42a6a591220eff1ca34e","3022010108","14-85-95-70",5,,,,,
"bea4b4b78acc42a6a591220eff1ca34e","3022010108","14-85-95-70",1,5,1,2018,1,2
"bea4b4b78acc42a6a591220eff1ca34e","3022010108","14-85-95-70",2,5,1,2018,1,3
"bea4b4b78acc42a6a591220eff1ca34e","3022010108","14-85-95-70",3,4,1,2018,1,3
"bedf52b414be4498a687aa04f00db6bf","1021020205","91-10-01-18",4,6,1,2018,,3
"bedf52b414be4498a687aa04f00db6bf","1021020205","91-10-01-18",2,8,1,2018,1,96
"bedf52b414be4498a687aa04f00db6bf","1021020205","91-10-01-18",3,7,1,2018,1,96
"bedf52b414be4498a687aa04f00db6bf","1021020205","91-10-01-18",5,5,1,2018,,2
"bedf52b414be4498a687aa04f00db6bf","1021020205","91-10-01-18",1,9,1,2018,1,2
"bfaec23e25e948f2b4be3e00fb79e2ba","1021030309","90-46-30-94",1,9,1,2018,1,2
"bfaec23e25e948f2b4be3e00fb79e2ba","1021030309","90-46-30-94",4,6,1,2018,,3
"bfaec23e25e948f2b4be3e00fb79e2ba","1021030309","90-46-30-94",3,9,1,2018,1,3
"bfaec23e25e948f2b4be3e00fb79e2ba","1021030309","90-46-30-94",5,,2,,,
"bfaec23e25e948f2b4be3e00fb79e2ba","1021030309","90-46-30-94",2,7,1,2018,1,4
"c05e5755364f4c9eb48addd0418e8f5d","4112030302","88-67-72-87",1,7,1,2018,1,2
"c05e5755364f4c9eb48addd0418e8f5d","4112030302","88-67-72-87",4,6,1,2018,,3
"c05e5755364f4c9eb48addd0418e8f5d","4112030302","88-67-72-87",2,7,1,2018,1,3
"c05e5755364f4c9eb48addd0418e8f5d","4112030302","88-67-72-87",5,7,1,2018,,2
"c05e5755364f4c9eb48addd0418e8f5d","4112030302","88-67-72-87",3,7,1,2018,1,3
"c0cdc564be864ac698cba75135459a5e","1121020202","21-18-44-50",5,7,1,2018,,1
"c0cdc564be864ac698cba75135459a5e","1121020202","21-18-44-50",2,6,1,2018,1,2
"c0cdc564be864ac698cba75135459a5e","1121020202","21-18-44-50",3,6,1,2018,1,2
"c0cdc564be864ac698cba75135459a5e","1121020202","21-18-44-50",4,,,,,
"c0cdc564be864ac698cba75135459a5e","1121020202","21-18-44-50",1,6,1,2018,1,96
"c1185221c2d343bb88b3ec950686798c","3022040405","05-72-66-37",4,,2,,,
"c1185221c2d343bb88b3ec950686798c","3022040405","05-72-66-37",1,11,1,2018,1,2
"c1185221c2d343bb88b3ec950686798c","3022040405","05-72-66-37",3,12,1,2018,1,3
"c1185221c2d343bb88b3ec950686798c","3022040405","05-72-66-37",2,6,1,2018,1,5
"c1185221c2d343bb88b3ec950686798c","3022040405","05-72-66-37",5,,2,,,
"c1b998e93a934a8cb45545fc66b93d36","2321010106","96-93-21-70",2,4,1,2018,1,3
"c1b998e93a934a8cb45545fc66b93d36","2321010106","96-93-21-70",5,,2,,,
"c1b998e93a934a8cb45545fc66b93d36","2321010106","96-93-21-70",4,4,1,2018,,3
"c1b998e93a934a8cb45545fc66b93d36","2321010106","96-93-21-70",3,4,1,2018,1,6
"c1b998e93a934a8cb45545fc66b93d36","2321010106","96-93-21-70",1,5,1,2018,1,6
"c1befc6653a84ef68640bc9923760c39",,"09-41-83-25",4,,,,,
"c1befc6653a84ef68640bc9923760c39",,"09-41-83-25",5,,,,,
"c1befc6653a84ef68640bc9923760c39",,"09-41-83-25",1,,,,,
"c1befc6653a84ef68640bc9923760c39",,"09-41-83-25",3,,,,,
"c1befc6653a84ef68640bc9923760c39",,"09-41-83-25",2,,,,,
"c1dbf4334e904dc1b6b93391efe6de15","1161020201","08-27-94-74",3,6,1,2017,1,3
"c1dbf4334e904dc1b6b93391efe6de15","1161020201","08-27-94-74",4,3,1,2017,,6
"c1dbf4334e904dc1b6b93391efe6de15","1161020201","08-27-94-74",2,6,1,2017,1,3
"c1dbf4334e904dc1b6b93391efe6de15","1161020201","08-27-94-74",1,4,1,2017,1,3
"c1dbf4334e904dc1b6b93391efe6de15","1161020201","08-27-94-74",5,,,,,
"c417d5092fa04356addbe1ab9f6c471d","3251070703","96-05-76-94",3,4,1,2018,1,3
"c417d5092fa04356addbe1ab9f6c471d","3251070703","96-05-76-94",5,,,,,
"c417d5092fa04356addbe1ab9f6c471d","3251070703","96-05-76-94",2,12,1,2017,1,5
"c417d5092fa04356addbe1ab9f6c471d","3251070703","96-05-76-94",1,6,1,2018,1,96
"c417d5092fa04356addbe1ab9f6c471d","3251070703","96-05-76-94",4,,,,,
"c441996b11764b4a9b89ffa9e072e594","3251030301","33-46-89-47",4,,2,,,
"c441996b11764b4a9b89ffa9e072e594","3251030301","33-46-89-47",1,8,1,2018,1,96
"c441996b11764b4a9b89ffa9e072e594","3251030301","33-46-89-47",2,7,1,2018,1,3
"c441996b11764b4a9b89ffa9e072e594","3251030301","33-46-89-47",5,,2,,,
"c441996b11764b4a9b89ffa9e072e594","3251030301","33-46-89-47",3,8,1,2018,1,3
"c5a736b38a4843b68ddf780785c9403e","3221080806","86-65-40-94",3,4,1,2018,1,2
"c5a736b38a4843b68ddf780785c9403e","3221080806","86-65-40-94",4,4,1,2018,,2
"c5a736b38a4843b68ddf780785c9403e","3221080806","86-65-40-94",2,12,1,2017,1,5
"c5a736b38a4843b68ddf780785c9403e","3221080806","86-65-40-94",1,6,1,2018,1,2
"c5a736b38a4843b68ddf780785c9403e","3221080806","86-65-40-94",5,4,1,2018,,1
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507","40-59-35-84",3,7,1,2018,1,6
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507","40-59-35-84",1,7,1,2018,1,2
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507","40-59-35-84",2,6,1,2018,1,3
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507","40-59-35-84",5,7,1,2018,,2
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507","40-59-35-84",4,6,1,2018,,6
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303","41-29-42-22",2,,1,,,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303","41-29-42-22",3,,1,,,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303","41-29-42-22",5,,1,,,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303","41-29-42-22",4,,1,,,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303","41-29-42-22",1,,1,,,
"cc21c380258748b09434448dd3cd19d6","4031050502","20-19-89-31",2,4,1,2018,1,3
"cc21c380258748b09434448dd3cd19d6","4031050502","20-19-89-31",1,6,1,2018,1,2
"cc21c380258748b09434448dd3cd19d6","4031050502","20-19-89-31",3,6,1,2018,1,6
"cc21c380258748b09434448dd3cd19d6","4031050502","20-19-89-31",5,6,1,2018,,6
"cc21c380258748b09434448dd3cd19d6","4031050502","20-19-89-31",4,6,1,2018,,6
"cc5224ac26434558b1870292cd790c14","4171030307","16-74-30-99",2,4,1,2018,1,3
"cc5224ac26434558b1870292cd790c14","4171030307","16-74-30-99",3,3,1,2018,1,3
"cc5224ac26434558b1870292cd790c14","4171030307","16-74-30-99",1,4,1,2018,1,2
"cc5224ac26434558b1870292cd790c14","4171030307","16-74-30-99",4,10,1,2017,,4
"cc5224ac26434558b1870292cd790c14","4171030307","16-74-30-99",5,3,1,2018,,3
"cc67d6bf9be34858953f0195bb61efdc","3035040405","53-89-11-68",4,,,,,
"cc67d6bf9be34858953f0195bb61efdc","3035040405","53-89-11-68",2,4,1,2018,1,3
"cc67d6bf9be34858953f0195bb61efdc","3035040405","53-89-11-68",3,4,1,2018,1,2
"cc67d6bf9be34858953f0195bb61efdc","3035040405","53-89-11-68",5,,,,,
"cc67d6bf9be34858953f0195bb61efdc","3035040405","53-89-11-68",1,6,1,2018,1,2
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609","66-28-67-92",4,,2,,,
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609","66-28-67-92",3,7,1,2018,1,2
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609","66-28-67-92",2,5,1,2018,1,4
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609","66-28-67-92",5,,2,,,
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609","66-28-67-92",1,7,1,2018,1,2
"cda502a2bc2f4dcb81105822378261d2","2291040410","93-24-80-62",1,,,,,
"cda502a2bc2f4dcb81105822378261d2","2291040410","93-24-80-62",5,,,,,
"cda502a2bc2f4dcb81105822378261d2","2291040410","93-24-80-62",2,,,,,
"cda502a2bc2f4dcb81105822378261d2","2291040410","93-24-80-62",3,,,,,
"cda502a2bc2f4dcb81105822378261d2","2291040410","93-24-80-62",4,,,,,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201","18-69-48-95",3,9,1,2018,1,6
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201","18-69-48-95",1,9,1,2018,1,3
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201","18-69-48-95",2,9,1,2018,1,3
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201","18-69-48-95",4,,2,,,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201","18-69-48-95",5,8,1,2018,,6
"ce09e57177af41adadea55b1118f29be","2231080806","41-30-97-75",5,,,,,
"ce09e57177af41adadea55b1118f29be","2231080806","41-30-97-75",3,6,1,2018,1,2
"ce09e57177af41adadea55b1118f29be","2231080806","41-30-97-75",2,8,1,2018,1,4
"ce09e57177af41adadea55b1118f29be","2231080806","41-30-97-75",1,7,1,2018,1,2
"ce09e57177af41adadea55b1118f29be","2231080806","41-30-97-75",4,6,1,2018,,3
"cecbc69db6044c88b541853782f11ff2","3034020208","59-65-12-85",3,11,1,2017,1,3
