"EA_code","t0_EA_code","interview__key","community_groups_id","s6bq01","s6bq02","s6bq03","s6bq04","s6bq05"
"8240331915e74700903cd16936938273","1021030304","87-78-16-27",308,2,,,,
"8240331915e74700903cd16936938273","1021030304","87-78-16-27",310,2,,,,
"8240331915e74700903cd16936938273","1021030304","87-78-16-27",301,2,,,,
"82a63311f1c84741bfd4b8e903e89fa4",,"16-96-21-37",308,2,,,,
"82a63311f1c84741bfd4b8e903e89fa4",,"16-96-21-37",303,2,,,,
"82a63311f1c84741bfd4b8e903e89fa4",,"16-96-21-37",305,1,2,2007,2,10
"82a63311f1c84741bfd4b8e903e89fa4",,"16-96-21-37",306,1,4,2005,2,20
"82a63311f1c84741bfd4b8e903e89fa4",,"16-96-21-37",309,2,,,,
"82a63311f1c84741bfd4b8e903e89fa4",,"16-96-21-37",307,1,2,2006,2,15
"82a63311f1c84741bfd4b8e903e89fa4",,"16-96-21-37",302,1,3,2005,2,20
"82a63311f1c84741bfd4b8e903e89fa4",,"16-96-21-37",313,2,,,,
"82a63311f1c84741bfd4b8e903e89fa4",,"16-96-21-37",311,2,,,,
"82a63311f1c84741bfd4b8e903e89fa4",,"16-96-21-37",301,2,,,,
"82a63311f1c84741bfd4b8e903e89fa4",,"16-96-21-37",312,2,,,,
"82a63311f1c84741bfd4b8e903e89fa4",,"16-96-21-37",310,2,,,,
"82a63311f1c84741bfd4b8e903e89fa4",,"16-96-21-37",304,2,,,,
"8513e8bd23c14fd198c0e28c57e978fb","3301070701","95-91-78-39",312,1,5,2013,1,30
"8513e8bd23c14fd198c0e28c57e978fb","3301070701","95-91-78-39",305,,,,,
"8513e8bd23c14fd198c0e28c57e978fb","3301070701","95-91-78-39",313,,,,,
"8513e8bd23c14fd198c0e28c57e978fb","3301070701","95-91-78-39",303,,,,,
"8513e8bd23c14fd198c0e28c57e978fb","3301070701","95-91-78-39",301,,,,,
"8513e8bd23c14fd198c0e28c57e978fb","3301070701","95-91-78-39",308,,,,,
"8513e8bd23c14fd198c0e28c57e978fb","3301070701","95-91-78-39",304,,,,,
"8513e8bd23c14fd198c0e28c57e978fb","3301070701","95-91-78-39",306,,,,,
"8513e8bd23c14fd198c0e28c57e978fb","3301070701","95-91-78-39",309,,,,,
"8513e8bd23c14fd198c0e28c57e978fb","3301070701","95-91-78-39",310,,,,,
"8513e8bd23c14fd198c0e28c57e978fb","3301070701","95-91-78-39",307,,,,,
"8513e8bd23c14fd198c0e28c57e978fb","3301070701","95-91-78-39",311,,,,,
"8513e8bd23c14fd198c0e28c57e978fb","3301070701","95-91-78-39",302,,,,,
"856d1989c4994c0bb213bd69b1cc4e28","4171090902","07-11-57-90",312,1,1,2015,2,60
"856d1989c4994c0bb213bd69b1cc4e28","4171090902","07-11-57-90",301,,,,,
"856d1989c4994c0bb213bd69b1cc4e28","4171090902","07-11-57-90",306,1,2,2016,2,30
"856d1989c4994c0bb213bd69b1cc4e28","4171090902","07-11-57-90",313,1,1,2016,2,25
"856d1989c4994c0bb213bd69b1cc4e28","4171090902","07-11-57-90",305,,,,,
"856d1989c4994c0bb213bd69b1cc4e28","4171090902","07-11-57-90",308,,,,,
"856d1989c4994c0bb213bd69b1cc4e28","4171090902","07-11-57-90",310,,,,,
"856d1989c4994c0bb213bd69b1cc4e28","4171090902","07-11-57-90",309,1,1,2000,2,16
"856d1989c4994c0bb213bd69b1cc4e28","4171090902","07-11-57-90",302,,,,,
"856d1989c4994c0bb213bd69b1cc4e28","4171090902","07-11-57-90",307,,,,,
"856d1989c4994c0bb213bd69b1cc4e28","4171090902","07-11-57-90",304,,,,,
"856d1989c4994c0bb213bd69b1cc4e28","4171090902","07-11-57-90",311,,,,,
"856d1989c4994c0bb213bd69b1cc4e28","4171090902","07-11-57-90",303,,,,,
"85d0e9e0a4f1496aaf118e34270048e6","1072020201","47-45-18-73",311,,,,,
"85d0e9e0a4f1496aaf118e34270048e6","1072020201","47-45-18-73",307,,,,,
"85d0e9e0a4f1496aaf118e34270048e6","1072020201","47-45-18-73",312,,,,,
"85d0e9e0a4f1496aaf118e34270048e6","1072020201","47-45-18-73",308,,,,,
"85d0e9e0a4f1496aaf118e34270048e6","1072020201","47-45-18-73",301,,,,,
"85d0e9e0a4f1496aaf118e34270048e6","1072020201","47-45-18-73",310,,,,,
"85d0e9e0a4f1496aaf118e34270048e6","1072020201","47-45-18-73",313,,,,,
"85d0e9e0a4f1496aaf118e34270048e6","1072020201","47-45-18-73",306,1,1,2008,2,10
"85d0e9e0a4f1496aaf118e34270048e6","1072020201","47-45-18-73",305,,,,,
"85d0e9e0a4f1496aaf118e34270048e6","1072020201","47-45-18-73",303,,,,,
"85d0e9e0a4f1496aaf118e34270048e6","1072020201","47-45-18-73",309,,,,,
"85d0e9e0a4f1496aaf118e34270048e6","1072020201","47-45-18-73",302,,,,,
"85d0e9e0a4f1496aaf118e34270048e6","1072020201","47-45-18-73",304,,,,,
"86105861a94a405a9af8478fdf715f04","1136040402","80-98-40-63",310,,,,,
"86105861a94a405a9af8478fdf715f04","1136040402","80-98-40-63",306,,,,,
"86105861a94a405a9af8478fdf715f04","1136040402","80-98-40-63",304,,,,,
"86105861a94a405a9af8478fdf715f04","1136040402","80-98-40-63",313,,,,,
"86105861a94a405a9af8478fdf715f04","1136040402","80-98-40-63",311,,,,,
"86105861a94a405a9af8478fdf715f04","1136040402","80-98-40-63",302,,,,,
"86105861a94a405a9af8478fdf715f04","1136040402","80-98-40-63",308,,,,,
"86105861a94a405a9af8478fdf715f04","1136040402","80-98-40-63",305,,,,,
"86105861a94a405a9af8478fdf715f04","1136040402","80-98-40-63",312,,,,,
"86105861a94a405a9af8478fdf715f04","1136040402","80-98-40-63",303,,,,,
"86105861a94a405a9af8478fdf715f04","1136040402","80-98-40-63",309,,,,,
"86105861a94a405a9af8478fdf715f04","1136040402","80-98-40-63",307,,,,,
"86105861a94a405a9af8478fdf715f04","1136040402","80-98-40-63",301,,,,,
"87888fff4c0c45d49f76bf7f930652a3","1021030344","88-86-92-84",310,2,,,,
"87888fff4c0c45d49f76bf7f930652a3","1021030344","88-86-92-84",311,1,1,2016,2,0
"87888fff4c0c45d49f76bf7f930652a3","1021030344","88-86-92-84",306,1,1,2017,1,20
"87888fff4c0c45d49f76bf7f930652a3","1021030344","88-86-92-84",313,2,,,,
"87888fff4c0c45d49f76bf7f930652a3","1021030344","88-86-92-84",307,1,1,2018,1,5
"87888fff4c0c45d49f76bf7f930652a3","1021030344","88-86-92-84",302,2,,,,
"87888fff4c0c45d49f76bf7f930652a3","1021030344","88-86-92-84",312,2,,,,
"87888fff4c0c45d49f76bf7f930652a3","1021030344","88-86-92-84",305,2,,,,
"87888fff4c0c45d49f76bf7f930652a3","1021030344","88-86-92-84",308,2,,,,
"87888fff4c0c45d49f76bf7f930652a3","1021030344","88-86-92-84",301,2,,,,
"87888fff4c0c45d49f76bf7f930652a3","1021030344","88-86-92-84",304,2,,,,
"87888fff4c0c45d49f76bf7f930652a3","1021030344","88-86-92-84",303,2,,,,
"87888fff4c0c45d49f76bf7f930652a3","1021030344","88-86-92-84",309,2,,,,
"8873c7ea649641a9aa484ff5a2071ce5","2121040406","68-41-72-67",311,1,1,2015,3,6
"8873c7ea649641a9aa484ff5a2071ce5","2121040406","68-41-72-67",304,1,1,2018,2,5
"8873c7ea649641a9aa484ff5a2071ce5","2121040406","68-41-72-67",305,2,,,,
"8873c7ea649641a9aa484ff5a2071ce5","2121040406","68-41-72-67",306,1,1,2010,1,30
"8873c7ea649641a9aa484ff5a2071ce5","2121040406","68-41-72-67",301,2,,,,
"8873c7ea649641a9aa484ff5a2071ce5","2121040406","68-41-72-67",309,2,,,,
"8873c7ea649641a9aa484ff5a2071ce5","2121040406","68-41-72-67",307,1,1,2016,1,30
"8873c7ea649641a9aa484ff5a2071ce5","2121040406","68-41-72-67",308,2,,,,
"8873c7ea649641a9aa484ff5a2071ce5","2121040406","68-41-72-67",302,1,1,2015,3,20
"8873c7ea649641a9aa484ff5a2071ce5","2121040406","68-41-72-67",310,2,,,,
"8873c7ea649641a9aa484ff5a2071ce5","2121040406","68-41-72-67",312,2,,,,
"8873c7ea649641a9aa484ff5a2071ce5","2121040406","68-41-72-67",313,2,,,,
"8873c7ea649641a9aa484ff5a2071ce5","2121040406","68-41-72-67",303,1,,,,
"8a25746d91fd4a71903d25321bf21f4b",,"32-79-51-40",306,1,3,2010,2,16
"8a25746d91fd4a71903d25321bf21f4b",,"32-79-51-40",304,1,4,2015,2,11
"8a25746d91fd4a71903d25321bf21f4b",,"32-79-51-40",308,2,,,,
"8a25746d91fd4a71903d25321bf21f4b",,"32-79-51-40",302,2,,,,
"8a25746d91fd4a71903d25321bf21f4b",,"32-79-51-40",313,2,,,,
"8a25746d91fd4a71903d25321bf21f4b",,"32-79-51-40",312,2,,,,
"8a25746d91fd4a71903d25321bf21f4b",,"32-79-51-40",310,2,,,,
"8a25746d91fd4a71903d25321bf21f4b",,"32-79-51-40",303,2,,,,
"8a25746d91fd4a71903d25321bf21f4b",,"32-79-51-40",301,2,,,,
"8a25746d91fd4a71903d25321bf21f4b",,"32-79-51-40",307,2,,,,
"8a25746d91fd4a71903d25321bf21f4b",,"32-79-51-40",311,2,,,,
"8a25746d91fd4a71903d25321bf21f4b",,"32-79-51-40",305,2,,,,
"8a25746d91fd4a71903d25321bf21f4b",,"32-79-51-40",309,2,,,,
"8a796de4a4744d1896966983749b62ce","4201070703","35-92-49-53",313,1,1,2017,2,0
"8a796de4a4744d1896966983749b62ce","4201070703","35-92-49-53",302,1,1,2012,2,20
"8a796de4a4744d1896966983749b62ce","4201070703","35-92-49-53",312,1,3,2007,2,80
"8a796de4a4744d1896966983749b62ce","4201070703","35-92-49-53",305,2,,,,
"8a796de4a4744d1896966983749b62ce","4201070703","35-92-49-53",301,2,,,,
"8a796de4a4744d1896966983749b62ce","4201070703","35-92-49-53",307,1,1,2014,2,8
"8a796de4a4744d1896966983749b62ce","4201070703","35-92-49-53",311,2,,,,
"8a796de4a4744d1896966983749b62ce","4201070703","35-92-49-53",308,2,,,,
"8a796de4a4744d1896966983749b62ce","4201070703","35-92-49-53",310,2,,,,
"8a796de4a4744d1896966983749b62ce","4201070703","35-92-49-53",304,2,,,,
"8a796de4a4744d1896966983749b62ce","4201070703","35-92-49-53",303,2,,,,
"8a796de4a4744d1896966983749b62ce","4201070703","35-92-49-53",309,2,,,,
"8a796de4a4744d1896966983749b62ce","4201070703","35-92-49-53",306,1,2,2010,2,50
"8cce422c32fb487db7f64fc57ab28ea3","1102030301","33-86-34-01",304,2,,,,
"8cce422c32fb487db7f64fc57ab28ea3","1102030301","33-86-34-01",301,2,,,,
"8cce422c32fb487db7f64fc57ab28ea3","1102030301","33-86-34-01",309,2,,,,
"8cce422c32fb487db7f64fc57ab28ea3","1102030301","33-86-34-01",306,2,,,,
"8cce422c32fb487db7f64fc57ab28ea3","1102030301","33-86-34-01",310,2,,,,
"8cce422c32fb487db7f64fc57ab28ea3","1102030301","33-86-34-01",303,2,,,,
"8cce422c32fb487db7f64fc57ab28ea3","1102030301","33-86-34-01",308,2,,,,
"8cce422c32fb487db7f64fc57ab28ea3","1102030301","33-86-34-01",305,2,,,,
"8cce422c32fb487db7f64fc57ab28ea3","1102030301","33-86-34-01",302,2,,,,
"8cce422c32fb487db7f64fc57ab28ea3","1102030301","33-86-34-01",313,2,,,,
"8cce422c32fb487db7f64fc57ab28ea3","1102030301","33-86-34-01",311,2,,,,
"8cce422c32fb487db7f64fc57ab28ea3","1102030301","33-86-34-01",312,2,,,,
"8cce422c32fb487db7f64fc57ab28ea3","1102030301","33-86-34-01",307,2,,,,
"8d6c882303774a69b457c672b327bb4b",,"13-27-67-54",301,2,,,,
"8d6c882303774a69b457c672b327bb4b",,"13-27-67-54",303,2,,,,
"8d6c882303774a69b457c672b327bb4b",,"13-27-67-54",306,2,,,,
"8d6c882303774a69b457c672b327bb4b",,"13-27-67-54",309,2,,,,
"8d6c882303774a69b457c672b327bb4b",,"13-27-67-54",307,2,,,,
"8d6c882303774a69b457c672b327bb4b",,"13-27-67-54",312,2,,,,
"8d6c882303774a69b457c672b327bb4b",,"13-27-67-54",308,2,,,,
"8d6c882303774a69b457c672b327bb4b",,"13-27-67-54",311,2,,,,
"8d6c882303774a69b457c672b327bb4b",,"13-27-67-54",305,2,,,,
"8d6c882303774a69b457c672b327bb4b",,"13-27-67-54",304,2,,,,
"8d6c882303774a69b457c672b327bb4b",,"13-27-67-54",310,2,,,,
"8d6c882303774a69b457c672b327bb4b",,"13-27-67-54",302,1,1,9998,3,10
"8d6c882303774a69b457c672b327bb4b",,"13-27-67-54",313,2,,,,
"8e0674510f124c79adff16fa72a15dbf","2211090903","59-49-37-12",312,2,,,,
"8e0674510f124c79adff16fa72a15dbf","2211090903","59-49-37-12",311,2,,,,
"8e0674510f124c79adff16fa72a15dbf","2211090903","59-49-37-12",307,1,2,2017,2,12
"8e0674510f124c79adff16fa72a15dbf","2211090903","59-49-37-12",310,2,,,,
"8e0674510f124c79adff16fa72a15dbf","2211090903","59-49-37-12",309,2,,,,
"8e0674510f124c79adff16fa72a15dbf","2211090903","59-49-37-12",301,2,,,,
"8e0674510f124c79adff16fa72a15dbf","2211090903","59-49-37-12",305,2,,,,
"8e0674510f124c79adff16fa72a15dbf","2211090903","59-49-37-12",313,2,,,,
"8e0674510f124c79adff16fa72a15dbf","2211090903","59-49-37-12",302,1,1,2017,2,18
"8e0674510f124c79adff16fa72a15dbf","2211090903","59-49-37-12",303,2,,,,
"8e0674510f124c79adff16fa72a15dbf","2211090903","59-49-37-12",308,2,,,,
"8e0674510f124c79adff16fa72a15dbf","2211090903","59-49-37-12",306,1,1,2017,1,30
"8e0674510f124c79adff16fa72a15dbf","2211090903","59-49-37-12",304,2,,,,
"8e2224a0b6494414a93947f05e8d132e","4081010106","19-59-74-37",306,1,2,2018,2,70
"8e2224a0b6494414a93947f05e8d132e","4081010106","19-59-74-37",301,2,,,,
"8e2224a0b6494414a93947f05e8d132e","4081010106","19-59-74-37",307,2,,,,
"8e2224a0b6494414a93947f05e8d132e","4081010106","19-59-74-37",303,2,,,,
"8e2224a0b6494414a93947f05e8d132e","4081010106","19-59-74-37",305,2,,,,
"8e2224a0b6494414a93947f05e8d132e","4081010106","19-59-74-37",313,2,,,,
"8e2224a0b6494414a93947f05e8d132e","4081010106","19-59-74-37",308,1,3,2018,2,0
"8e2224a0b6494414a93947f05e8d132e","4081010106","19-59-74-37",310,2,,,,
"8e2224a0b6494414a93947f05e8d132e","4081010106","19-59-74-37",311,2,,,,
"8e2224a0b6494414a93947f05e8d132e","4081010106","19-59-74-37",312,2,,,,
"8e2224a0b6494414a93947f05e8d132e","4081010106","19-59-74-37",304,2,,,,
"8e2224a0b6494414a93947f05e8d132e","4081010106","19-59-74-37",302,2,,,,
"8e2224a0b6494414a93947f05e8d132e","4081010106","19-59-74-37",309,2,,,,
"8ef78b7b0f7147e0ac63d91538fa815c","3034040402","63-03-43-30",312,1,10,2013,1,25
"8ef78b7b0f7147e0ac63d91538fa815c","3034040402","63-03-43-30",308,,,,,
"8ef78b7b0f7147e0ac63d91538fa815c","3034040402","63-03-43-30",307,,,,,
"8ef78b7b0f7147e0ac63d91538fa815c","3034040402","63-03-43-30",303,,,,,
"8ef78b7b0f7147e0ac63d91538fa815c","3034040402","63-03-43-30",302,,,,,
"8ef78b7b0f7147e0ac63d91538fa815c","3034040402","63-03-43-30",301,,,,,
"8ef78b7b0f7147e0ac63d91538fa815c","3034040402","63-03-43-30",304,,,,,
"8ef78b7b0f7147e0ac63d91538fa815c","3034040402","63-03-43-30",305,,,,,
"8ef78b7b0f7147e0ac63d91538fa815c","3034040402","63-03-43-30",313,,,,,
"8ef78b7b0f7147e0ac63d91538fa815c","3034040402","63-03-43-30",310,,,,,
"8ef78b7b0f7147e0ac63d91538fa815c","3034040402","63-03-43-30",311,,,,,
"8ef78b7b0f7147e0ac63d91538fa815c","3034040402","63-03-43-30",309,,,,,
"8ef78b7b0f7147e0ac63d91538fa815c","3034040402","63-03-43-30",306,,,,,
"8f4c7489123f4036974cc7f574debbac","3231060609","60-97-61-88",301,2,,,,
"8f4c7489123f4036974cc7f574debbac","3231060609","60-97-61-88",305,2,,,,
"8f4c7489123f4036974cc7f574debbac","3231060609","60-97-61-88",308,2,,,,
"8f4c7489123f4036974cc7f574debbac","3231060609","60-97-61-88",310,1,1,2011,2,0
"8f4c7489123f4036974cc7f574debbac","3231060609","60-97-61-88",311,2,,,,
"8f4c7489123f4036974cc7f574debbac","3231060609","60-97-61-88",303,2,,,,
"8f4c7489123f4036974cc7f574debbac","3231060609","60-97-61-88",306,2,,,,
"8f4c7489123f4036974cc7f574debbac","3231060609","60-97-61-88",304,1,2,2011,3,23
"8f4c7489123f4036974cc7f574debbac","3231060609","60-97-61-88",313,1,1,2011,3,180
"8f4c7489123f4036974cc7f574debbac","3231060609","60-97-61-88",307,1,1,2016,3,16
"8f4c7489123f4036974cc7f574debbac","3231060609","60-97-61-88",302,2,,,,
"8f4c7489123f4036974cc7f574debbac","3231060609","60-97-61-88",309,2,,,,
"8f4c7489123f4036974cc7f574debbac","3231060609","60-97-61-88",312,1,2,2010,3,4
"8f4e78e6dc8746289651442eb40f7d6d","1221060618","43-33-76-18",304,2,,,,
"8f4e78e6dc8746289651442eb40f7d6d","1221060618","43-33-76-18",309,2,,,,
"8f4e78e6dc8746289651442eb40f7d6d","1221060618","43-33-76-18",307,2,,,,
"8f4e78e6dc8746289651442eb40f7d6d","1221060618","43-33-76-18",308,2,,,,
"8f4e78e6dc8746289651442eb40f7d6d","1221060618","43-33-76-18",306,2,,,,
"8f4e78e6dc8746289651442eb40f7d6d","1221060618","43-33-76-18",303,2,,,,
"8f4e78e6dc8746289651442eb40f7d6d","1221060618","43-33-76-18",305,2,,,,
"8f4e78e6dc8746289651442eb40f7d6d","1221060618","43-33-76-18",302,2,,,,
"8f4e78e6dc8746289651442eb40f7d6d","1221060618","43-33-76-18",312,2,,,,
"8f4e78e6dc8746289651442eb40f7d6d","1221060618","43-33-76-18",313,2,,,,
"8f4e78e6dc8746289651442eb40f7d6d","1221060618","43-33-76-18",311,2,,,,
"8f4e78e6dc8746289651442eb40f7d6d","1221060618","43-33-76-18",310,2,,,,
"8f4e78e6dc8746289651442eb40f7d6d","1221060618","43-33-76-18",301,2,,,,
"8f6eac2d77894b3f8ba983cdb145dfa6","1021050532","22-52-74-75",308,2,,,,
"8f6eac2d77894b3f8ba983cdb145dfa6","1021050532","22-52-74-75",313,2,,,,
"8f6eac2d77894b3f8ba983cdb145dfa6","1021050532","22-52-74-75",312,2,,,,
"8f6eac2d77894b3f8ba983cdb145dfa6","1021050532","22-52-74-75",302,2,,,,
"8f6eac2d77894b3f8ba983cdb145dfa6","1021050532","22-52-74-75",310,2,,,,
"8f6eac2d77894b3f8ba983cdb145dfa6","1021050532","22-52-74-75",304,2,,,,
"8f6eac2d77894b3f8ba983cdb145dfa6","1021050532","22-52-74-75",301,2,,,,
"8f6eac2d77894b3f8ba983cdb145dfa6","1021050532","22-52-74-75",311,2,,,,
"8f6eac2d77894b3f8ba983cdb145dfa6","1021050532","22-52-74-75",305,2,,,,
"8f6eac2d77894b3f8ba983cdb145dfa6","1021050532","22-52-74-75",307,2,,,,
"8f6eac2d77894b3f8ba983cdb145dfa6","1021050532","22-52-74-75",309,2,,,,
"8f6eac2d77894b3f8ba983cdb145dfa6","1021050532","22-52-74-75",306,2,,,,
"8f6eac2d77894b3f8ba983cdb145dfa6","1021050532","22-52-74-75",303,2,,,,
"8fc56ed20a424d2fac2361dd0f33e3ea","2151202008","04-35-73-80",308,,,,,
"8fc56ed20a424d2fac2361dd0f33e3ea","2151202008","04-35-73-80",309,,,,,
"8fc56ed20a424d2fac2361dd0f33e3ea","2151202008","04-35-73-80",307,,,,,
"8fc56ed20a424d2fac2361dd0f33e3ea","2151202008","04-35-73-80",306,1,3,2014,1,36
"8fc56ed20a424d2fac2361dd0f33e3ea","2151202008","04-35-73-80",304,1,2,2012,1,20
"8fc56ed20a424d2fac2361dd0f33e3ea","2151202008","04-35-73-80",310,,,,,
"8fc56ed20a424d2fac2361dd0f33e3ea","2151202008","04-35-73-80",311,,,,,
"8fc56ed20a424d2fac2361dd0f33e3ea","2151202008","04-35-73-80",301,,,,,
"8fc56ed20a424d2fac2361dd0f33e3ea","2151202008","04-35-73-80",312,,,,,
"8fc56ed20a424d2fac2361dd0f33e3ea","2151202008","04-35-73-80",303,,,,,
"8fc56ed20a424d2fac2361dd0f33e3ea","2151202008","04-35-73-80",302,1,3,2012,2,10
"8fc56ed20a424d2fac2361dd0f33e3ea","2151202008","04-35-73-80",313,,,,,
"8fc56ed20a424d2fac2361dd0f33e3ea","2151202008","04-35-73-80",305,,,,,
"8fc986ddd794404797432dfcdde4cbd3","1103060602","85-17-19-95",313,,,,,
"8fc986ddd794404797432dfcdde4cbd3","1103060602","85-17-19-95",306,,,,,
"8fc986ddd794404797432dfcdde4cbd3","1103060602","85-17-19-95",305,,,,,
"8fc986ddd794404797432dfcdde4cbd3","1103060602","85-17-19-95",312,,,,,
"8fc986ddd794404797432dfcdde4cbd3","1103060602","85-17-19-95",309,,,,,
"8fc986ddd794404797432dfcdde4cbd3","1103060602","85-17-19-95",301,,,,,
"8fc986ddd794404797432dfcdde4cbd3","1103060602","85-17-19-95",302,,,,,
"8fc986ddd794404797432dfcdde4cbd3","1103060602","85-17-19-95",303,,,,,
"8fc986ddd794404797432dfcdde4cbd3","1103060602","85-17-19-95",304,,,,,
"8fc986ddd794404797432dfcdde4cbd3","1103060602","85-17-19-95",310,,,,,
"8fc986ddd794404797432dfcdde4cbd3","1103060602","85-17-19-95",308,,,,,
"8fc986ddd794404797432dfcdde4cbd3","1103060602","85-17-19-95",311,,,,,
"8fc986ddd794404797432dfcdde4cbd3","1103060602","85-17-19-95",307,,,,,
"91a39a9bf8bb4ad68964d8dc19ba3253","1152050505","20-43-32-61",311,2,,,,
"91a39a9bf8bb4ad68964d8dc19ba3253","1152050505","20-43-32-61",312,2,,,,
"91a39a9bf8bb4ad68964d8dc19ba3253","1152050505","20-43-32-61",310,2,,,,
"91a39a9bf8bb4ad68964d8dc19ba3253","1152050505","20-43-32-61",301,2,,,,
"91a39a9bf8bb4ad68964d8dc19ba3253","1152050505","20-43-32-61",307,2,,,,
"91a39a9bf8bb4ad68964d8dc19ba3253","1152050505","20-43-32-61",304,2,,,,
"91a39a9bf8bb4ad68964d8dc19ba3253","1152050505","20-43-32-61",303,2,,,,
"91a39a9bf8bb4ad68964d8dc19ba3253","1152050505","20-43-32-61",308,2,,,,
"91a39a9bf8bb4ad68964d8dc19ba3253","1152050505","20-43-32-61",306,2,,,,
"91a39a9bf8bb4ad68964d8dc19ba3253","1152050505","20-43-32-61",309,2,,,,
"91a39a9bf8bb4ad68964d8dc19ba3253","1152050505","20-43-32-61",305,2,,,,
"91a39a9bf8bb4ad68964d8dc19ba3253","1152050505","20-43-32-61",302,2,,,,
"91a39a9bf8bb4ad68964d8dc19ba3253","1152050505","20-43-32-61",313,2,,,,
"92bc05e40dff4e818160d4bc3bd31eee","3131040412","35-98-52-71",311,,,,,
"92bc05e40dff4e818160d4bc3bd31eee","3131040412","35-98-52-71",309,,,,,
"92bc05e40dff4e818160d4bc3bd31eee","3131040412","35-98-52-71",308,,,,,
"92bc05e40dff4e818160d4bc3bd31eee","3131040412","35-98-52-71",305,,,,,
"92bc05e40dff4e818160d4bc3bd31eee","3131040412","35-98-52-71",310,,,,,
"92bc05e40dff4e818160d4bc3bd31eee","3131040412","35-98-52-71",312,,,,,
"92bc05e40dff4e818160d4bc3bd31eee","3131040412","35-98-52-71",303,,,,,
"92bc05e40dff4e818160d4bc3bd31eee","3131040412","35-98-52-71",306,1,1,2016,2,13
"92bc05e40dff4e818160d4bc3bd31eee","3131040412","35-98-52-71",301,,,,,
"92bc05e40dff4e818160d4bc3bd31eee","3131040412","35-98-52-71",313,,,,,
"92bc05e40dff4e818160d4bc3bd31eee","3131040412","35-98-52-71",302,,,,,
"92bc05e40dff4e818160d4bc3bd31eee","3131040412","35-98-52-71",304,,,,,
"92bc05e40dff4e818160d4bc3bd31eee","3131040412","35-98-52-71",307,,,,,
"93f32e4649e8452181fa4f17e75cbf30","2041020205","22-63-38-40",301,1,2,2011,2,28
"93f32e4649e8452181fa4f17e75cbf30","2041020205","22-63-38-40",306,1,8,2011,2,49
"93f32e4649e8452181fa4f17e75cbf30","2041020205","22-63-38-40",307,2,,,,
"93f32e4649e8452181fa4f17e75cbf30","2041020205","22-63-38-40",302,1,13,2007,1,73
"93f32e4649e8452181fa4f17e75cbf30","2041020205","22-63-38-40",309,2,,,,
"93f32e4649e8452181fa4f17e75cbf30","2041020205","22-63-38-40",313,2,,,,
"93f32e4649e8452181fa4f17e75cbf30","2041020205","22-63-38-40",312,2,,,,
"93f32e4649e8452181fa4f17e75cbf30","2041020205","22-63-38-40",304,1,10,2001,1,87
"93f32e4649e8452181fa4f17e75cbf30","2041020205","22-63-38-40",305,2,,,,
"93f32e4649e8452181fa4f17e75cbf30","2041020205","22-63-38-40",303,2,,,,
"93f32e4649e8452181fa4f17e75cbf30","2041020205","22-63-38-40",310,2,,,,
"93f32e4649e8452181fa4f17e75cbf30","2041020205","22-63-38-40",311,2,,,,
"93f32e4649e8452181fa4f17e75cbf30","2041020205","22-63-38-40",308,2,,,,
"96087df97f6b4e1c8a0ec6aab97ffc23","3052020202","18-33-14-59",306,1,1,2015,1,21
"96087df97f6b4e1c8a0ec6aab97ffc23","3052020202","18-33-14-59",307,1,1,2016,2,4
"96087df97f6b4e1c8a0ec6aab97ffc23","3052020202","18-33-14-59",308,1,1,2017,2,30
"96087df97f6b4e1c8a0ec6aab97ffc23","3052020202","18-33-14-59",301,2,,,,
"96087df97f6b4e1c8a0ec6aab97ffc23","3052020202","18-33-14-59",302,2,,,,
"96087df97f6b4e1c8a0ec6aab97ffc23","3052020202","18-33-14-59",311,1,1,2016,1,17
"96087df97f6b4e1c8a0ec6aab97ffc23","3052020202","18-33-14-59",313,2,,,,
"96087df97f6b4e1c8a0ec6aab97ffc23","3052020202","18-33-14-59",304,1,8,2008,1,266
"96087df97f6b4e1c8a0ec6aab97ffc23","3052020202","18-33-14-59",309,1,1,2011,1,0
"96087df97f6b4e1c8a0ec6aab97ffc23","3052020202","18-33-14-59",312,2,,,,
"96087df97f6b4e1c8a0ec6aab97ffc23","3052020202","18-33-14-59",303,2,,,,
"96087df97f6b4e1c8a0ec6aab97ffc23","3052020202","18-33-14-59",310,2,,,,
"96087df97f6b4e1c8a0ec6aab97ffc23","3052020202","18-33-14-59",305,2,,,,
"9693819c6c25424e8079d7bd5a399e59","4272020202","92-06-84-13",306,1,4,2013,2,34
"9693819c6c25424e8079d7bd5a399e59","4272020202","92-06-84-13",305,2,,,,
"9693819c6c25424e8079d7bd5a399e59","4272020202","92-06-84-13",312,2,,,,
"9693819c6c25424e8079d7bd5a399e59","4272020202","92-06-84-13",311,2,,,,
"9693819c6c25424e8079d7bd5a399e59","4272020202","92-06-84-13",301,2,,,,
"9693819c6c25424e8079d7bd5a399e59","4272020202","92-06-84-13",302,1,1,2012,5,50
"9693819c6c25424e8079d7bd5a399e59","4272020202","92-06-84-13",304,1,1,2013,2,36
"9693819c6c25424e8079d7bd5a399e59","4272020202","92-06-84-13",307,1,1,2013,1,0
"9693819c6c25424e8079d7bd5a399e59","4272020202","92-06-84-13",313,2,,,,
"9693819c6c25424e8079d7bd5a399e59","4272020202","92-06-84-13",308,2,,,,
"9693819c6c25424e8079d7bd5a399e59","4272020202","92-06-84-13",309,2,,,,
