"EA_code","t0_EA_code","initiative_id","interview__key","s3mq1","s3mq2"
"7663bb1198824f56a0370fa6f07e858a","2151151502",15,"30-46-55-37",2,
"7663bb1198824f56a0370fa6f07e858a","2151151502",16,"30-46-55-37",2,
"7663bb1198824f56a0370fa6f07e858a","2151151502",17,"30-46-55-37",2,
"7663bb1198824f56a0370fa6f07e858a","2151151502",18,"30-46-55-37",1,2
"7663bb1198824f56a0370fa6f07e858a","2151151502",19,"30-46-55-37",1,1
"7663bb1198824f56a0370fa6f07e858a","2151151502",20,"30-46-55-37",2,
"76864e14ab0a4c98a1cf17d54efe6acf","2231202004",1,"29-03-49-45",,
"76864e14ab0a4c98a1cf17d54efe6acf","2231202004",2,"29-03-49-45",,
"76864e14ab0a4c98a1cf17d54efe6acf","2231202004",3,"29-03-49-45",,
"76864e14ab0a4c98a1cf17d54efe6acf","2231202004",4,"29-03-49-45",,
"76864e14ab0a4c98a1cf17d54efe6acf","2231202004",5,"29-03-49-45",,
"76864e14ab0a4c98a1cf17d54efe6acf","2231202004",6,"29-03-49-45",,
"76864e14ab0a4c98a1cf17d54efe6acf","2231202004",7,"29-03-49-45",,
"76864e14ab0a4c98a1cf17d54efe6acf","2231202004",8,"29-03-49-45",,
"76864e14ab0a4c98a1cf17d54efe6acf","2231202004",9,"29-03-49-45",,
"76864e14ab0a4c98a1cf17d54efe6acf","2231202004",10,"29-03-49-45",,
"76864e14ab0a4c98a1cf17d54efe6acf","2231202004",11,"29-03-49-45",,
"76864e14ab0a4c98a1cf17d54efe6acf","2231202004",12,"29-03-49-45",,
"76864e14ab0a4c98a1cf17d54efe6acf","2231202004",13,"29-03-49-45",,
"76864e14ab0a4c98a1cf17d54efe6acf","2231202004",14,"29-03-49-45",,
"76864e14ab0a4c98a1cf17d54efe6acf","2231202004",15,"29-03-49-45",,
"76864e14ab0a4c98a1cf17d54efe6acf","2231202004",16,"29-03-49-45",,
"76864e14ab0a4c98a1cf17d54efe6acf","2231202004",17,"29-03-49-45",,
"76864e14ab0a4c98a1cf17d54efe6acf","2231202004",18,"29-03-49-45",,
"76864e14ab0a4c98a1cf17d54efe6acf","2231202004",19,"29-03-49-45",,
"76864e14ab0a4c98a1cf17d54efe6acf","2231202004",20,"29-03-49-45",,
"7746d7555f5844d3aa4e1b1db205baaa","4053020204",1,"94-83-94-74",1,1
"7746d7555f5844d3aa4e1b1db205baaa","4053020204",2,"94-83-94-74",2,
"7746d7555f5844d3aa4e1b1db205baaa","4053020204",3,"94-83-94-74",2,
"7746d7555f5844d3aa4e1b1db205baaa","4053020204",4,"94-83-94-74",2,
"7746d7555f5844d3aa4e1b1db205baaa","4053020204",5,"94-83-94-74",2,
"7746d7555f5844d3aa4e1b1db205baaa","4053020204",6,"94-83-94-74",2,
"7746d7555f5844d3aa4e1b1db205baaa","4053020204",7,"94-83-94-74",2,
"7746d7555f5844d3aa4e1b1db205baaa","4053020204",8,"94-83-94-74",1,2
"7746d7555f5844d3aa4e1b1db205baaa","4053020204",9,"94-83-94-74",2,
"7746d7555f5844d3aa4e1b1db205baaa","4053020204",10,"94-83-94-74",2,
"7746d7555f5844d3aa4e1b1db205baaa","4053020204",11,"94-83-94-74",2,
"7746d7555f5844d3aa4e1b1db205baaa","4053020204",12,"94-83-94-74",2,
"7746d7555f5844d3aa4e1b1db205baaa","4053020204",13,"94-83-94-74",1,
"7746d7555f5844d3aa4e1b1db205baaa","4053020204",14,"94-83-94-74",1,3
"7746d7555f5844d3aa4e1b1db205baaa","4053020204",15,"94-83-94-74",2,
"7746d7555f5844d3aa4e1b1db205baaa","4053020204",16,"94-83-94-74",2,
"7746d7555f5844d3aa4e1b1db205baaa","4053020204",17,"94-83-94-74",1,
"7746d7555f5844d3aa4e1b1db205baaa","4053020204",18,"94-83-94-74",2,
"7746d7555f5844d3aa4e1b1db205baaa","4053020204",19,"94-83-94-74",2,
"7746d7555f5844d3aa4e1b1db205baaa","4053020204",20,"94-83-94-74",2,
"77d8e0bb2a8d40818176e4ca7fa67bed",,1,"86-28-58-60",,
"77d8e0bb2a8d40818176e4ca7fa67bed",,2,"86-28-58-60",,
"77d8e0bb2a8d40818176e4ca7fa67bed",,3,"86-28-58-60",,
"77d8e0bb2a8d40818176e4ca7fa67bed",,4,"86-28-58-60",,
"77d8e0bb2a8d40818176e4ca7fa67bed",,5,"86-28-58-60",,
"77d8e0bb2a8d40818176e4ca7fa67bed",,6,"86-28-58-60",,
"77d8e0bb2a8d40818176e4ca7fa67bed",,7,"86-28-58-60",,
"77d8e0bb2a8d40818176e4ca7fa67bed",,8,"86-28-58-60",,
"77d8e0bb2a8d40818176e4ca7fa67bed",,9,"86-28-58-60",,
"77d8e0bb2a8d40818176e4ca7fa67bed",,10,"86-28-58-60",,
"77d8e0bb2a8d40818176e4ca7fa67bed",,11,"86-28-58-60",,
"77d8e0bb2a8d40818176e4ca7fa67bed",,12,"86-28-58-60",,
"77d8e0bb2a8d40818176e4ca7fa67bed",,13,"86-28-58-60",,
"77d8e0bb2a8d40818176e4ca7fa67bed",,14,"86-28-58-60",,
"77d8e0bb2a8d40818176e4ca7fa67bed",,15,"86-28-58-60",,
"77d8e0bb2a8d40818176e4ca7fa67bed",,16,"86-28-58-60",,
"77d8e0bb2a8d40818176e4ca7fa67bed",,17,"86-28-58-60",,
"77d8e0bb2a8d40818176e4ca7fa67bed",,18,"86-28-58-60",,
"77d8e0bb2a8d40818176e4ca7fa67bed",,19,"86-28-58-60",,
"77d8e0bb2a8d40818176e4ca7fa67bed",,20,"86-28-58-60",,
"7858f0477c71435583949704dfdc8273","4171020202",1,"45-08-45-12",1,2
"7858f0477c71435583949704dfdc8273","4171020202",2,"45-08-45-12",2,
"7858f0477c71435583949704dfdc8273","4171020202",3,"45-08-45-12",2,
"7858f0477c71435583949704dfdc8273","4171020202",4,"45-08-45-12",2,
"7858f0477c71435583949704dfdc8273","4171020202",5,"45-08-45-12",2,
"7858f0477c71435583949704dfdc8273","4171020202",6,"45-08-45-12",2,
"7858f0477c71435583949704dfdc8273","4171020202",7,"45-08-45-12",2,
"7858f0477c71435583949704dfdc8273","4171020202",8,"45-08-45-12",1,1
"7858f0477c71435583949704dfdc8273","4171020202",9,"45-08-45-12",2,
"7858f0477c71435583949704dfdc8273","4171020202",10,"45-08-45-12",2,
"7858f0477c71435583949704dfdc8273","4171020202",11,"45-08-45-12",1,3
"7858f0477c71435583949704dfdc8273","4171020202",12,"45-08-45-12",1,
"7858f0477c71435583949704dfdc8273","4171020202",13,"45-08-45-12",2,
"7858f0477c71435583949704dfdc8273","4171020202",14,"45-08-45-12",2,
"7858f0477c71435583949704dfdc8273","4171020202",15,"45-08-45-12",2,
"7858f0477c71435583949704dfdc8273","4171020202",16,"45-08-45-12",2,
"7858f0477c71435583949704dfdc8273","4171020202",17,"45-08-45-12",2,
"7858f0477c71435583949704dfdc8273","4171020202",18,"45-08-45-12",2,
"7858f0477c71435583949704dfdc8273","4171020202",19,"45-08-45-12",2,
"7858f0477c71435583949704dfdc8273","4171020202",20,"45-08-45-12",2,
"78bcb53eff2c4728a87f26ee0d5a7295","4102010106",1,"47-71-40-92",1,
"78bcb53eff2c4728a87f26ee0d5a7295","4102010106",2,"47-71-40-92",1,
"78bcb53eff2c4728a87f26ee0d5a7295","4102010106",3,"47-71-40-92",1,
"78bcb53eff2c4728a87f26ee0d5a7295","4102010106",4,"47-71-40-92",1,
"78bcb53eff2c4728a87f26ee0d5a7295","4102010106",5,"47-71-40-92",2,
"78bcb53eff2c4728a87f26ee0d5a7295","4102010106",6,"47-71-40-92",1,1
"78bcb53eff2c4728a87f26ee0d5a7295","4102010106",7,"47-71-40-92",2,
"78bcb53eff2c4728a87f26ee0d5a7295","4102010106",8,"47-71-40-92",1,3
"78bcb53eff2c4728a87f26ee0d5a7295","4102010106",9,"47-71-40-92",2,
"78bcb53eff2c4728a87f26ee0d5a7295","4102010106",10,"47-71-40-92",2,
"78bcb53eff2c4728a87f26ee0d5a7295","4102010106",11,"47-71-40-92",1,
"78bcb53eff2c4728a87f26ee0d5a7295","4102010106",12,"47-71-40-92",1,2
"78bcb53eff2c4728a87f26ee0d5a7295","4102010106",13,"47-71-40-92",2,
"78bcb53eff2c4728a87f26ee0d5a7295","4102010106",14,"47-71-40-92",2,
"78bcb53eff2c4728a87f26ee0d5a7295","4102010106",15,"47-71-40-92",2,
"78bcb53eff2c4728a87f26ee0d5a7295","4102010106",16,"47-71-40-92",2,
"78bcb53eff2c4728a87f26ee0d5a7295","4102010106",17,"47-71-40-92",2,
"78bcb53eff2c4728a87f26ee0d5a7295","4102010106",18,"47-71-40-92",2,
"78bcb53eff2c4728a87f26ee0d5a7295","4102010106",19,"47-71-40-92",2,
"78bcb53eff2c4728a87f26ee0d5a7295","4102010106",20,"47-71-40-92",2,
"7ae3d3fc9a4344ba8bb7d8670ba0a214","1191030304",1,"30-29-17-25",1,3
"7ae3d3fc9a4344ba8bb7d8670ba0a214","1191030304",2,"30-29-17-25",1,2
"7ae3d3fc9a4344ba8bb7d8670ba0a214","1191030304",3,"30-29-17-25",1,1
"7ae3d3fc9a4344ba8bb7d8670ba0a214","1191030304",4,"30-29-17-25",2,
"7ae3d3fc9a4344ba8bb7d8670ba0a214","1191030304",5,"30-29-17-25",2,
"7ae3d3fc9a4344ba8bb7d8670ba0a214","1191030304",6,"30-29-17-25",2,
"7ae3d3fc9a4344ba8bb7d8670ba0a214","1191030304",7,"30-29-17-25",2,
"7ae3d3fc9a4344ba8bb7d8670ba0a214","1191030304",8,"30-29-17-25",2,
"7ae3d3fc9a4344ba8bb7d8670ba0a214","1191030304",9,"30-29-17-25",2,
"7ae3d3fc9a4344ba8bb7d8670ba0a214","1191030304",10,"30-29-17-25",2,
"7ae3d3fc9a4344ba8bb7d8670ba0a214","1191030304",11,"30-29-17-25",2,
"7ae3d3fc9a4344ba8bb7d8670ba0a214","1191030304",12,"30-29-17-25",2,
"7ae3d3fc9a4344ba8bb7d8670ba0a214","1191030304",13,"30-29-17-25",2,
"7ae3d3fc9a4344ba8bb7d8670ba0a214","1191030304",14,"30-29-17-25",2,
"7ae3d3fc9a4344ba8bb7d8670ba0a214","1191030304",15,"30-29-17-25",2,
"7ae3d3fc9a4344ba8bb7d8670ba0a214","1191030304",16,"30-29-17-25",2,
"7ae3d3fc9a4344ba8bb7d8670ba0a214","1191030304",17,"30-29-17-25",2,
"7ae3d3fc9a4344ba8bb7d8670ba0a214","1191030304",18,"30-29-17-25",2,
"7ae3d3fc9a4344ba8bb7d8670ba0a214","1191030304",19,"30-29-17-25",2,
"7ae3d3fc9a4344ba8bb7d8670ba0a214","1191030304",20,"30-29-17-25",2,
"7cbae8c05a404cca98e447173d257eb4","1021030303",1,"88-94-99-21",2,
"7cbae8c05a404cca98e447173d257eb4","1021030303",2,"88-94-99-21",1,2
"7cbae8c05a404cca98e447173d257eb4","1021030303",3,"88-94-99-21",2,
"7cbae8c05a404cca98e447173d257eb4","1021030303",4,"88-94-99-21",2,
"7cbae8c05a404cca98e447173d257eb4","1021030303",5,"88-94-99-21",2,
"7cbae8c05a404cca98e447173d257eb4","1021030303",6,"88-94-99-21",2,
"7cbae8c05a404cca98e447173d257eb4","1021030303",7,"88-94-99-21",2,
"7cbae8c05a404cca98e447173d257eb4","1021030303",8,"88-94-99-21",1,1
"7cbae8c05a404cca98e447173d257eb4","1021030303",9,"88-94-99-21",2,
"7cbae8c05a404cca98e447173d257eb4","1021030303",10,"88-94-99-21",2,
"7cbae8c05a404cca98e447173d257eb4","1021030303",11,"88-94-99-21",1,3
"7cbae8c05a404cca98e447173d257eb4","1021030303",12,"88-94-99-21",2,
"7cbae8c05a404cca98e447173d257eb4","1021030303",13,"88-94-99-21",2,
"7cbae8c05a404cca98e447173d257eb4","1021030303",14,"88-94-99-21",2,
"7cbae8c05a404cca98e447173d257eb4","1021030303",15,"88-94-99-21",2,
"7cbae8c05a404cca98e447173d257eb4","1021030303",16,"88-94-99-21",2,
"7cbae8c05a404cca98e447173d257eb4","1021030303",17,"88-94-99-21",2,
"7cbae8c05a404cca98e447173d257eb4","1021030303",18,"88-94-99-21",2,
"7cbae8c05a404cca98e447173d257eb4","1021030303",19,"88-94-99-21",2,
"7cbae8c05a404cca98e447173d257eb4","1021030303",20,"88-94-99-21",2,
"7cbedb93a4d54e71a77f6282ce45b604","4092030309",1,"52-89-16-75",1,3
"7cbedb93a4d54e71a77f6282ce45b604","4092030309",2,"52-89-16-75",2,
"7cbedb93a4d54e71a77f6282ce45b604","4092030309",3,"52-89-16-75",2,
"7cbedb93a4d54e71a77f6282ce45b604","4092030309",4,"52-89-16-75",2,
"7cbedb93a4d54e71a77f6282ce45b604","4092030309",5,"52-89-16-75",2,
"7cbedb93a4d54e71a77f6282ce45b604","4092030309",6,"52-89-16-75",2,
"7cbedb93a4d54e71a77f6282ce45b604","4092030309",7,"52-89-16-75",2,
"7cbedb93a4d54e71a77f6282ce45b604","4092030309",8,"52-89-16-75",1,1
"7cbedb93a4d54e71a77f6282ce45b604","4092030309",9,"52-89-16-75",2,
"7cbedb93a4d54e71a77f6282ce45b604","4092030309",10,"52-89-16-75",2,
"7cbedb93a4d54e71a77f6282ce45b604","4092030309",11,"52-89-16-75",1,
"7cbedb93a4d54e71a77f6282ce45b604","4092030309",12,"52-89-16-75",2,
"7cbedb93a4d54e71a77f6282ce45b604","4092030309",13,"52-89-16-75",2,
"7cbedb93a4d54e71a77f6282ce45b604","4092030309",14,"52-89-16-75",1,2
"7cbedb93a4d54e71a77f6282ce45b604","4092030309",15,"52-89-16-75",2,
"7cbedb93a4d54e71a77f6282ce45b604","4092030309",16,"52-89-16-75",2,
"7cbedb93a4d54e71a77f6282ce45b604","4092030309",17,"52-89-16-75",2,
"7cbedb93a4d54e71a77f6282ce45b604","4092030309",18,"52-89-16-75",2,
"7cbedb93a4d54e71a77f6282ce45b604","4092030309",19,"52-89-16-75",2,
"7cbedb93a4d54e71a77f6282ce45b604","4092030309",20,"52-89-16-75",2,
"7ce87defa03b47d28ca7a85807a835eb","4114020204",1,"19-39-69-85",,
"7ce87defa03b47d28ca7a85807a835eb","4114020204",2,"19-39-69-85",,
"7ce87defa03b47d28ca7a85807a835eb","4114020204",3,"19-39-69-85",,
"7ce87defa03b47d28ca7a85807a835eb","4114020204",4,"19-39-69-85",,
"7ce87defa03b47d28ca7a85807a835eb","4114020204",5,"19-39-69-85",,
"7ce87defa03b47d28ca7a85807a835eb","4114020204",6,"19-39-69-85",,
"7ce87defa03b47d28ca7a85807a835eb","4114020204",7,"19-39-69-85",,
"7ce87defa03b47d28ca7a85807a835eb","4114020204",8,"19-39-69-85",,
"7ce87defa03b47d28ca7a85807a835eb","4114020204",9,"19-39-69-85",,
"7ce87defa03b47d28ca7a85807a835eb","4114020204",10,"19-39-69-85",,
"7ce87defa03b47d28ca7a85807a835eb","4114020204",11,"19-39-69-85",,
"7ce87defa03b47d28ca7a85807a835eb","4114020204",12,"19-39-69-85",,
"7ce87defa03b47d28ca7a85807a835eb","4114020204",13,"19-39-69-85",,
"7ce87defa03b47d28ca7a85807a835eb","4114020204",14,"19-39-69-85",,
"7ce87defa03b47d28ca7a85807a835eb","4114020204",15,"19-39-69-85",,
"7ce87defa03b47d28ca7a85807a835eb","4114020204",16,"19-39-69-85",,
"7ce87defa03b47d28ca7a85807a835eb","4114020204",17,"19-39-69-85",,
"7ce87defa03b47d28ca7a85807a835eb","4114020204",18,"19-39-69-85",,
"7ce87defa03b47d28ca7a85807a835eb","4114020204",19,"19-39-69-85",,
"7ce87defa03b47d28ca7a85807a835eb","4114020204",20,"19-39-69-85",,
"7d81ff7c7b1f45f682a2f778de1129d3",,1,"65-64-33-71",,
"7d81ff7c7b1f45f682a2f778de1129d3",,2,"65-64-33-71",,
"7d81ff7c7b1f45f682a2f778de1129d3",,3,"65-64-33-71",,
"7d81ff7c7b1f45f682a2f778de1129d3",,4,"65-64-33-71",,
"7d81ff7c7b1f45f682a2f778de1129d3",,5,"65-64-33-71",,
"7d81ff7c7b1f45f682a2f778de1129d3",,6,"65-64-33-71",,
"7d81ff7c7b1f45f682a2f778de1129d3",,7,"65-64-33-71",,
"7d81ff7c7b1f45f682a2f778de1129d3",,8,"65-64-33-71",,
"7d81ff7c7b1f45f682a2f778de1129d3",,9,"65-64-33-71",,
"7d81ff7c7b1f45f682a2f778de1129d3",,10,"65-64-33-71",,
"7d81ff7c7b1f45f682a2f778de1129d3",,11,"65-64-33-71",,
"7d81ff7c7b1f45f682a2f778de1129d3",,12,"65-64-33-71",,
"7d81ff7c7b1f45f682a2f778de1129d3",,13,"65-64-33-71",,
"7d81ff7c7b1f45f682a2f778de1129d3",,14,"65-64-33-71",,
"7d81ff7c7b1f45f682a2f778de1129d3",,15,"65-64-33-71",,
"7d81ff7c7b1f45f682a2f778de1129d3",,16,"65-64-33-71",,
"7d81ff7c7b1f45f682a2f778de1129d3",,17,"65-64-33-71",,
"7d81ff7c7b1f45f682a2f778de1129d3",,18,"65-64-33-71",,
"7d81ff7c7b1f45f682a2f778de1129d3",,19,"65-64-33-71",,
"7d81ff7c7b1f45f682a2f778de1129d3",,20,"65-64-33-71",,
"7dfe77c10a6d423da8b1fe1af366ff1a","1131131304",1,"97-27-45-82",2,
"7dfe77c10a6d423da8b1fe1af366ff1a","1131131304",2,"97-27-45-82",2,
"7dfe77c10a6d423da8b1fe1af366ff1a","1131131304",3,"97-27-45-82",2,
"7dfe77c10a6d423da8b1fe1af366ff1a","1131131304",4,"97-27-45-82",2,
"7dfe77c10a6d423da8b1fe1af366ff1a","1131131304",5,"97-27-45-82",2,
"7dfe77c10a6d423da8b1fe1af366ff1a","1131131304",6,"97-27-45-82",1,1
"7dfe77c10a6d423da8b1fe1af366ff1a","1131131304",7,"97-27-45-82",2,
"7dfe77c10a6d423da8b1fe1af366ff1a","1131131304",8,"97-27-45-82",1,2
"7dfe77c10a6d423da8b1fe1af366ff1a","1131131304",9,"97-27-45-82",2,
"7dfe77c10a6d423da8b1fe1af366ff1a","1131131304",10,"97-27-45-82",2,
"7dfe77c10a6d423da8b1fe1af366ff1a","1131131304",11,"97-27-45-82",2,
"7dfe77c10a6d423da8b1fe1af366ff1a","1131131304",12,"97-27-45-82",2,
"7dfe77c10a6d423da8b1fe1af366ff1a","1131131304",13,"97-27-45-82",2,
"7dfe77c10a6d423da8b1fe1af366ff1a","1131131304",14,"97-27-45-82",2,
"7dfe77c10a6d423da8b1fe1af366ff1a","1131131304",15,"97-27-45-82",2,
"7dfe77c10a6d423da8b1fe1af366ff1a","1131131304",16,"97-27-45-82",2,
"7dfe77c10a6d423da8b1fe1af366ff1a","1131131304",17,"97-27-45-82",2,
"7dfe77c10a6d423da8b1fe1af366ff1a","1131131304",18,"97-27-45-82",2,
"7dfe77c10a6d423da8b1fe1af366ff1a","1131131304",19,"97-27-45-82",2,
"7dfe77c10a6d423da8b1fe1af366ff1a","1131131304",20,"97-27-45-82",2,
"7e25926b2a7440e69f203158d6092c89",,1,"55-30-97-28",1,2
"7e25926b2a7440e69f203158d6092c89",,2,"55-30-97-28",1,1
"7e25926b2a7440e69f203158d6092c89",,3,"55-30-97-28",1,3
"7e25926b2a7440e69f203158d6092c89",,4,"55-30-97-28",2,
"7e25926b2a7440e69f203158d6092c89",,5,"55-30-97-28",2,
"7e25926b2a7440e69f203158d6092c89",,6,"55-30-97-28",2,
"7e25926b2a7440e69f203158d6092c89",,7,"55-30-97-28",2,
"7e25926b2a7440e69f203158d6092c89",,8,"55-30-97-28",2,
"7e25926b2a7440e69f203158d6092c89",,9,"55-30-97-28",2,
"7e25926b2a7440e69f203158d6092c89",,10,"55-30-97-28",2,
"7e25926b2a7440e69f203158d6092c89",,11,"55-30-97-28",2,
"7e25926b2a7440e69f203158d6092c89",,12,"55-30-97-28",2,
"7e25926b2a7440e69f203158d6092c89",,13,"55-30-97-28",2,
"7e25926b2a7440e69f203158d6092c89",,14,"55-30-97-28",2,
"7e25926b2a7440e69f203158d6092c89",,15,"55-30-97-28",2,
"7e25926b2a7440e69f203158d6092c89",,16,"55-30-97-28",2,
"7e25926b2a7440e69f203158d6092c89",,17,"55-30-97-28",2,
"7e25926b2a7440e69f203158d6092c89",,18,"55-30-97-28",2,
"7e25926b2a7440e69f203158d6092c89",,19,"55-30-97-28",2,
"7e25926b2a7440e69f203158d6092c89",,20,"55-30-97-28",2,
"811f0969148848799fdeb81412c961b7","4053010109",1,"75-75-86-64",2,
"811f0969148848799fdeb81412c961b7","4053010109",2,"75-75-86-64",2,
"811f0969148848799fdeb81412c961b7","4053010109",3,"75-75-86-64",2,
"811f0969148848799fdeb81412c961b7","4053010109",4,"75-75-86-64",2,
"811f0969148848799fdeb81412c961b7","4053010109",5,"75-75-86-64",2,
"811f0969148848799fdeb81412c961b7","4053010109",6,"75-75-86-64",2,
"811f0969148848799fdeb81412c961b7","4053010109",7,"75-75-86-64",2,
"811f0969148848799fdeb81412c961b7","4053010109",8,"75-75-86-64",1,2
"811f0969148848799fdeb81412c961b7","4053010109",9,"75-75-86-64",2,
"811f0969148848799fdeb81412c961b7","4053010109",10,"75-75-86-64",2,
"811f0969148848799fdeb81412c961b7","4053010109",11,"75-75-86-64",2,
"811f0969148848799fdeb81412c961b7","4053010109",12,"75-75-86-64",2,
"811f0969148848799fdeb81412c961b7","4053010109",13,"75-75-86-64",1,1
"811f0969148848799fdeb81412c961b7","4053010109",14,"75-75-86-64",1,3
"811f0969148848799fdeb81412c961b7","4053010109",15,"75-75-86-64",2,
"811f0969148848799fdeb81412c961b7","4053010109",16,"75-75-86-64",2,
"811f0969148848799fdeb81412c961b7","4053010109",17,"75-75-86-64",2,
"811f0969148848799fdeb81412c961b7","4053010109",18,"75-75-86-64",2,
"811f0969148848799fdeb81412c961b7","4053010109",19,"75-75-86-64",2,
"811f0969148848799fdeb81412c961b7","4053010109",20,"75-75-86-64",2,
"819574132d744fb58ef76356982dab3e","4281111105",1,"97-06-48-22",2,
"819574132d744fb58ef76356982dab3e","4281111105",2,"97-06-48-22",2,
"819574132d744fb58ef76356982dab3e","4281111105",3,"97-06-48-22",2,
"819574132d744fb58ef76356982dab3e","4281111105",4,"97-06-48-22",2,
"819574132d744fb58ef76356982dab3e","4281111105",5,"97-06-48-22",2,
"819574132d744fb58ef76356982dab3e","4281111105",6,"97-06-48-22",1,3
"819574132d744fb58ef76356982dab3e","4281111105",7,"97-06-48-22",2,
"819574132d744fb58ef76356982dab3e","4281111105",8,"97-06-48-22",1,2
"819574132d744fb58ef76356982dab3e","4281111105",9,"97-06-48-22",2,
"819574132d744fb58ef76356982dab3e","4281111105",10,"97-06-48-22",2,
"819574132d744fb58ef76356982dab3e","4281111105",11,"97-06-48-22",2,
"819574132d744fb58ef76356982dab3e","4281111105",12,"97-06-48-22",2,
"819574132d744fb58ef76356982dab3e","4281111105",13,"97-06-48-22",2,
"819574132d744fb58ef76356982dab3e","4281111105",14,"97-06-48-22",1,
"819574132d744fb58ef76356982dab3e","4281111105",15,"97-06-48-22",2,
"819574132d744fb58ef76356982dab3e","4281111105",16,"97-06-48-22",2,
"819574132d744fb58ef76356982dab3e","4281111105",17,"97-06-48-22",2,
"819574132d744fb58ef76356982dab3e","4281111105",18,"97-06-48-22",1,1
"819574132d744fb58ef76356982dab3e","4281111105",19,"97-06-48-22",2,
"819574132d744fb58ef76356982dab3e","4281111105",20,"97-06-48-22",2,
"819dc7fb58f3487c92ce386410f0e484","2251141426",1,"72-95-56-08",2,
"819dc7fb58f3487c92ce386410f0e484","2251141426",2,"72-95-56-08",2,
"819dc7fb58f3487c92ce386410f0e484","2251141426",3,"72-95-56-08",2,
"819dc7fb58f3487c92ce386410f0e484","2251141426",4,"72-95-56-08",2,
"819dc7fb58f3487c92ce386410f0e484","2251141426",5,"72-95-56-08",2,
"819dc7fb58f3487c92ce386410f0e484","2251141426",6,"72-95-56-08",2,
"819dc7fb58f3487c92ce386410f0e484","2251141426",7,"72-95-56-08",2,
"819dc7fb58f3487c92ce386410f0e484","2251141426",8,"72-95-56-08",1,3
"819dc7fb58f3487c92ce386410f0e484","2251141426",9,"72-95-56-08",2,
"819dc7fb58f3487c92ce386410f0e484","2251141426",10,"72-95-56-08",2,
"819dc7fb58f3487c92ce386410f0e484","2251141426",11,"72-95-56-08",1,2
"819dc7fb58f3487c92ce386410f0e484","2251141426",12,"72-95-56-08",2,
"819dc7fb58f3487c92ce386410f0e484","2251141426",13,"72-95-56-08",2,
"819dc7fb58f3487c92ce386410f0e484","2251141426",14,"72-95-56-08",1,
"819dc7fb58f3487c92ce386410f0e484","2251141426",15,"72-95-56-08",2,
"819dc7fb58f3487c92ce386410f0e484","2251141426",16,"72-95-56-08",2,
"819dc7fb58f3487c92ce386410f0e484","2251141426",17,"72-95-56-08",2,
"819dc7fb58f3487c92ce386410f0e484","2251141426",18,"72-95-56-08",1,1
"819dc7fb58f3487c92ce386410f0e484","2251141426",19,"72-95-56-08",2,
"819dc7fb58f3487c92ce386410f0e484","2251141426",20,"72-95-56-08",2,
"8240331915e74700903cd16936938273","1021030304",1,"87-78-16-27",,
"8240331915e74700903cd16936938273","1021030304",2,"87-78-16-27",,
"8240331915e74700903cd16936938273","1021030304",3,"87-78-16-27",,
"8240331915e74700903cd16936938273","1021030304",4,"87-78-16-27",,
"8240331915e74700903cd16936938273","1021030304",5,"87-78-16-27",,
"8240331915e74700903cd16936938273","1021030304",6,"87-78-16-27",,
"8240331915e74700903cd16936938273","1021030304",7,"87-78-16-27",,
"8240331915e74700903cd16936938273","1021030304",8,"87-78-16-27",,
"8240331915e74700903cd16936938273","1021030304",9,"87-78-16-27",,
"8240331915e74700903cd16936938273","1021030304",10,"87-78-16-27",,
"8240331915e74700903cd16936938273","1021030304",11,"87-78-16-27",,
"8240331915e74700903cd16936938273","1021030304",12,"87-78-16-27",,
"8240331915e74700903cd16936938273","1021030304",13,"87-78-16-27",,
"8240331915e74700903cd16936938273","1021030304",14,"87-78-16-27",,
"8240331915e74700903cd16936938273","1021030304",15,"87-78-16-27",,
"8240331915e74700903cd16936938273","1021030304",16,"87-78-16-27",,
"8240331915e74700903cd16936938273","1021030304",17,"87-78-16-27",,
"8240331915e74700903cd16936938273","1021030304",18,"87-78-16-27",,
"8240331915e74700903cd16936938273","1021030304",19,"87-78-16-27",,
"8240331915e74700903cd16936938273","1021030304",20,"87-78-16-27",,
"82a63311f1c84741bfd4b8e903e89fa4",,1,"16-96-21-37",2,
"82a63311f1c84741bfd4b8e903e89fa4",,2,"16-96-21-37",2,
"82a63311f1c84741bfd4b8e903e89fa4",,3,"16-96-21-37",2,
"82a63311f1c84741bfd4b8e903e89fa4",,4,"16-96-21-37",2,
"82a63311f1c84741bfd4b8e903e89fa4",,5,"16-96-21-37",2,
"82a63311f1c84741bfd4b8e903e89fa4",,6,"16-96-21-37",1,1
"82a63311f1c84741bfd4b8e903e89fa4",,7,"16-96-21-37",2,
"82a63311f1c84741bfd4b8e903e89fa4",,8,"16-96-21-37",1,2
"82a63311f1c84741bfd4b8e903e89fa4",,9,"16-96-21-37",2,
"82a63311f1c84741bfd4b8e903e89fa4",,10,"16-96-21-37",2,
"82a63311f1c84741bfd4b8e903e89fa4",,11,"16-96-21-37",2,
"82a63311f1c84741bfd4b8e903e89fa4",,12,"16-96-21-37",2,
"82a63311f1c84741bfd4b8e903e89fa4",,13,"16-96-21-37",2,
"82a63311f1c84741bfd4b8e903e89fa4",,14,"16-96-21-37",2,
"82a63311f1c84741bfd4b8e903e89fa4",,15,"16-96-21-37",2,
"82a63311f1c84741bfd4b8e903e89fa4",,16,"16-96-21-37",2,
