"EA_code","t0_EA_code","interview__key","communal_resource_id","s6eq01","s6eq02","s6eq03","s6eq04","s6eq05","s6eq06","s6eq07a","s6eq07b","s6eq07c","s6eq08a","s6eq08b","s6eq08c","s6eq09a","s6eq09b","s6eq09c","s6eq10","s6eq11","s6eq12","s6eq13","s6eq14"
"54c10aa0c5a84733aa4d36847a5906e3","3071080801","72-32-17-28",101,,,,,,,,,,,,,,,,,,,,
"54c10aa0c5a84733aa4d36847a5906e3","3071080801","72-32-17-28",103,1,1,1,1,1,2,,,,101,,,101,,,3,2,,2,
"54c10aa0c5a84733aa4d36847a5906e3","3071080801","72-32-17-28",102,,,,,,,,,,,,,,,,,,,,
"54c10aa0c5a84733aa4d36847a5906e3","3071080801","72-32-17-28",105,2,,,,,,,,,,,,,,,,,,,
"54c10aa0c5a84733aa4d36847a5906e3","3071080801","72-32-17-28",104,1,1,1,2,2,2,,,,104,,,101,,,2,2,,2,
"56ad9167bff0445f93a7fbaced2e3152","1102060609","02-73-44-22",105,2,,,,,,,,,,,,,,,,,,,
"56ad9167bff0445f93a7fbaced2e3152","1102060609","02-73-44-22",103,2,,,,,,,,,,,,,,,,,,,
"56ad9167bff0445f93a7fbaced2e3152","1102060609","02-73-44-22",104,,,,,,,,,,,,,,,,,,,,
"56ad9167bff0445f93a7fbaced2e3152","1102060609","02-73-44-22",101,2,,,,,,,,,,,,,,,,,,,
"56ad9167bff0445f93a7fbaced2e3152","1102060609","02-73-44-22",102,2,,,,,,,,,,,,,,,,,,,
"56c850451863421290489c656c6356a1","4044030303","03-45-89-44",104,2,,,,,,,,,,,,,,,,,,,
"56c850451863421290489c656c6356a1","4044030303","03-45-89-44",103,1,1,2,2,1,2,,,,104,,,,,,1,2,,2,
"56c850451863421290489c656c6356a1","4044030303","03-45-89-44",105,2,,,,,,,,,,,,,,,,,,,
"56c850451863421290489c656c6356a1","4044030303","03-45-89-44",102,2,,,,,,,,,,,,,,,,,,,
"56c850451863421290489c656c6356a1","4044030303","03-45-89-44",101,2,,,,,,,,,,,,,,,,,,,
"56d5e1c386f34ef68f31280d6a7d8f46","1173010111","41-24-08-74",102,2,,,,,,,,,,,,,,,,,,,
"56d5e1c386f34ef68f31280d6a7d8f46","1173010111","41-24-08-74",105,2,,,,,,,,,,,,,,,,,,,
"56d5e1c386f34ef68f31280d6a7d8f46","1173010111","41-24-08-74",104,2,,,,,,,,,,,,,,,,,,,
"56d5e1c386f34ef68f31280d6a7d8f46","1173010111","41-24-08-74",103,2,,,,,,,,,,,,,,,,,,,
"56d5e1c386f34ef68f31280d6a7d8f46","1173010111","41-24-08-74",101,2,,,,,,,,,,,,,,,,,,,
"5781bbe35d9c4d5fa1246f3d26a59a0b","3211030305","77-44-13-92",104,,,,,,,,,,,,,,,,,,,,
"5781bbe35d9c4d5fa1246f3d26a59a0b","3211030305","77-44-13-92",102,,,,,,,,,,,,,,,,,,,,
"5781bbe35d9c4d5fa1246f3d26a59a0b","3211030305","77-44-13-92",103,,,,,,,,,,,,,,,,,,,,
"5781bbe35d9c4d5fa1246f3d26a59a0b","3211030305","77-44-13-92",101,,,,,,,,,,,,,,,,,,,,
"5781bbe35d9c4d5fa1246f3d26a59a0b","3211030305","77-44-13-92",105,,,,,,,,,,,,,,,,,,,,
"588cfcfc790240e98d9ca22db6683fd8","1241010103","81-59-88-07",103,,,,,,,,,,,,,,,,,,,,
"588cfcfc790240e98d9ca22db6683fd8","1241010103","81-59-88-07",104,,,,,,,,,,,,,,,,,,,,
"588cfcfc790240e98d9ca22db6683fd8","1241010103","81-59-88-07",105,,,,,,,,,,,,,,,,,,,,
"588cfcfc790240e98d9ca22db6683fd8","1241010103","81-59-88-07",102,,,,,,,,,,,,,,,,,,,,
"588cfcfc790240e98d9ca22db6683fd8","1241010103","81-59-88-07",101,,,,,,,,,,,,,,,,,,,,
"5b1bfa5bef2c4d529bd9d6297a3e11ec","2261020208","20-39-84-46",105,2,,,,,,,,,,,,,,,,,,,
"5b1bfa5bef2c4d529bd9d6297a3e11ec","2261020208","20-39-84-46",101,2,,,,,,,,,,,,,,,,,,,
"5b1bfa5bef2c4d529bd9d6297a3e11ec","2261020208","20-39-84-46",102,2,,,,,,,,,,,,,,,,,,,
"5b1bfa5bef2c4d529bd9d6297a3e11ec","2261020208","20-39-84-46",103,2,,,,,,,,,,,,,,,,,,,
"5b1bfa5bef2c4d529bd9d6297a3e11ec","2261020208","20-39-84-46",104,2,,,,,,,,,,,,,,,,,,,
"5d98309983cf4e319ba077b1e10020fc","3221111112","22-55-33-62",104,1,1,1,2,1,2,,,,104,,,101,,,3,2,,2,
"5d98309983cf4e319ba077b1e10020fc","3221111112","22-55-33-62",103,1,1,1,1,1,2,,,,104,,,101,,,3,2,,2,
"5d98309983cf4e319ba077b1e10020fc","3221111112","22-55-33-62",105,2,,,,,,,,,,,,,,,,,,,
"5d98309983cf4e319ba077b1e10020fc","3221111112","22-55-33-62",102,2,,,,,,,,,,,,,,,,,,,
"5d98309983cf4e319ba077b1e10020fc","3221111112","22-55-33-62",101,2,,,,,,,,,,,,,,,,,,,
"5df1b3d3aa7d4cb3b184c8ab9edf7506","3151050502","52-64-64-81",105,2,,,,,,,,,,,,,,,,,,,
"5df1b3d3aa7d4cb3b184c8ab9edf7506","3151050502","52-64-64-81",101,2,,,,,,,,,,,,,,,,,,,
"5df1b3d3aa7d4cb3b184c8ab9edf7506","3151050502","52-64-64-81",104,2,,,,,,,,,,,,,,,,,,,
"5df1b3d3aa7d4cb3b184c8ab9edf7506","3151050502","52-64-64-81",103,2,,,,,,,,,,,,,,,,,,,
"5df1b3d3aa7d4cb3b184c8ab9edf7506","3151050502","52-64-64-81",102,2,,,,,,,,,,,,,,,,,,,
"5ec0701dd9f54f1bbe921ca9175a60d9","1112020218","56-80-19-40",105,,,,,,,,,,,,,,,,,,,,
"5ec0701dd9f54f1bbe921ca9175a60d9","1112020218","56-80-19-40",103,,,,,,,,,,,,,,,,,,,,
"5ec0701dd9f54f1bbe921ca9175a60d9","1112020218","56-80-19-40",102,,,,,,,,,,,,,,,,,,,,
"5ec0701dd9f54f1bbe921ca9175a60d9","1112020218","56-80-19-40",104,1,1,1,2,1,2,,,,104,,,,,,1,2,,2,
"5ec0701dd9f54f1bbe921ca9175a60d9","1112020218","56-80-19-40",101,,,,,,,,,,,,,,,,,,,,
"5f9ac4ea0e654d08b3cd6ed453de3ff1","1021040402","07-07-36-19",102,2,,,,,,,,,,,,,,,,,,,
"5f9ac4ea0e654d08b3cd6ed453de3ff1","1021040402","07-07-36-19",103,2,,,,,,,,,,,,,,,,,,,
"5f9ac4ea0e654d08b3cd6ed453de3ff1","1021040402","07-07-36-19",104,1,1,1,2,1,2,,,,101,,,101,,,3,2,,2,
"5f9ac4ea0e654d08b3cd6ed453de3ff1","1021040402","07-07-36-19",101,2,,,,,,,,,,,,,,,,,,,
"5f9ac4ea0e654d08b3cd6ed453de3ff1","1021040402","07-07-36-19",105,2,,,,,,,,,,,,,,,,,,,
"5fe1acda95ad4556b6a0983a641d479a","4182020204","84-67-15-95",105,2,,,,,,,,,,,,,,,,,,,
"5fe1acda95ad4556b6a0983a641d479a","4182020204","84-67-15-95",102,2,,,,,,,,,,,,,,,,,,,
"5fe1acda95ad4556b6a0983a641d479a","4182020204","84-67-15-95",101,2,,,,,,,,,,,,,,,,,,,
"5fe1acda95ad4556b6a0983a641d479a","4182020204","84-67-15-95",104,2,,,,,,,,,,,,,,,,,,,
"5fe1acda95ad4556b6a0983a641d479a","4182020204","84-67-15-95",103,2,,,,,,,,,,,,,,,,,,,
"5feb56a602554863982002d7dffa96e9","3291060606","94-06-39-74",103,2,,,,,,,,,,,,,,,,,,,
"5feb56a602554863982002d7dffa96e9","3291060606","94-06-39-74",105,2,,,,,,,,,,,,,,,,,,,
"5feb56a602554863982002d7dffa96e9","3291060606","94-06-39-74",104,2,,,,,,,,,,,,,,,,,,,
"5feb56a602554863982002d7dffa96e9","3291060606","94-06-39-74",102,2,,,,,,,,,,,,,,,,,,,
"5feb56a602554863982002d7dffa96e9","3291060606","94-06-39-74",101,2,,,,,,,,,,,,,,,,,,,
"606dfeb842fa4339b5772cb092c00c26","3103060608","01-46-09-86",103,2,,,,,,,,,,,,,,,,,,,
"606dfeb842fa4339b5772cb092c00c26","3103060608","01-46-09-86",105,2,,,,,,,,,,,,,,,,,,,
"606dfeb842fa4339b5772cb092c00c26","3103060608","01-46-09-86",104,2,,,,,,,,,,,,,,,,,,,
"606dfeb842fa4339b5772cb092c00c26","3103060608","01-46-09-86",102,2,,,,,,,,,,,,,,,,,,,
"606dfeb842fa4339b5772cb092c00c26","3103060608","01-46-09-86",101,2,,,,,,,,,,,,,,,,,,,
"61187e593ce849f6b0b6f20972734150","2211090905","67-70-56-85",105,2,,,,,,,,,,,,,,,,,,,
"61187e593ce849f6b0b6f20972734150","2211090905","67-70-56-85",104,2,,,,,,,,,,,,,,,,,,,
"61187e593ce849f6b0b6f20972734150","2211090905","67-70-56-85",103,2,,,,,,,,,,,,,,,,,,,
"61187e593ce849f6b0b6f20972734150","2211090905","67-70-56-85",102,2,,,,,,,,,,,,,,,,,,,
"61187e593ce849f6b0b6f20972734150","2211090905","67-70-56-85",101,2,,,,,,,,,,,,,,,,,,,
"627c07fe24fc470f9300d75233c4b4ee","2123111101","58-19-91-16",104,2,,,,,,,,,,,,,,,,,,,
"627c07fe24fc470f9300d75233c4b4ee","2123111101","58-19-91-16",102,2,,,,,,,,,,,,,,,,,,,
"627c07fe24fc470f9300d75233c4b4ee","2123111101","58-19-91-16",105,2,,,,,,,,,,,,,,,,,,,
"627c07fe24fc470f9300d75233c4b4ee","2123111101","58-19-91-16",103,2,,,,,,,,,,,,,,,,,,,
"627c07fe24fc470f9300d75233c4b4ee","2123111101","58-19-91-16",101,2,,,,,,,,,,,,,,,,,,,
"62c15549e2894eee9032940da84f6170","331BIBI010104","56-99-39-47",101,2,,,,,,,,,,,,,,,,,,,
"62c15549e2894eee9032940da84f6170","331BIBI010104","56-99-39-47",104,2,,,,,,,,,,,,,,,,,,,
"62c15549e2894eee9032940da84f6170","331BIBI010104","56-99-39-47",102,2,,,,,,,,,,,,,,,,,,,
"62c15549e2894eee9032940da84f6170","331BIBI010104","56-99-39-47",105,2,,,,,,,,,,,,,,,,,,,
"62c15549e2894eee9032940da84f6170","331BIBI010104","56-99-39-47",103,2,,,,,,,,,,,,,,,,,,,
"639bf406ae23488b9674d26d841618fb","2111070708","95-66-18-46",104,1,1,1,2,1,2,,,,104,,,103,101,,3,2,,2,
"639bf406ae23488b9674d26d841618fb","2111070708","95-66-18-46",105,2,,,,,,,,,,,,,,,,,,,
"639bf406ae23488b9674d26d841618fb","2111070708","95-66-18-46",102,2,,,,,,,,,,,,,,,,,,,
"639bf406ae23488b9674d26d841618fb","2111070708","95-66-18-46",103,2,,,,,,,,,,,,,,,,,,,
"639bf406ae23488b9674d26d841618fb","2111070708","95-66-18-46",101,2,,,,,,,,,,,,,,,,,,,
"64a7c25789dc44988120f839b628656f",,"31-52-69-96",101,,,,,,,,,,,,,,,,,,,,
"64a7c25789dc44988120f839b628656f",,"31-52-69-96",103,,,,,,,,,,,,,,,,,,,,
"64a7c25789dc44988120f839b628656f",,"31-52-69-96",102,,,,,,,,,,,,,,,,,,,,
"64a7c25789dc44988120f839b628656f",,"31-52-69-96",104,,,,,,,,,,,,,,,,,,,,
"64a7c25789dc44988120f839b628656f",,"31-52-69-96",105,,,,,,,,,,,,,,,,,,,,
"6504c17bdaa94ba5b08d852aa03e266d","2111050505","18-43-14-59",101,2,,,,,,,,,,,,,,,,,,,
"6504c17bdaa94ba5b08d852aa03e266d","2111050505","18-43-14-59",105,2,,,,,,,,,,,,,,,,,,,
"6504c17bdaa94ba5b08d852aa03e266d","2111050505","18-43-14-59",102,2,,,,,,,,,,,,,,,,,,,
"6504c17bdaa94ba5b08d852aa03e266d","2111050505","18-43-14-59",104,1,1,1,2,1,2,,,,101,,,101,,,3,2,,2,
"6504c17bdaa94ba5b08d852aa03e266d","2111050505","18-43-14-59",103,1,1,1,2,2,2,,,,104,,,101,,,3,2,,2,
"67a9e20200064275ab4495b3b07aca86","2301040403","16-93-07-51",102,2,,,,,,,,,,,,,,,,,,,
"67a9e20200064275ab4495b3b07aca86","2301040403","16-93-07-51",101,2,,,,,,,,,,,,,,,,,,,
"67a9e20200064275ab4495b3b07aca86","2301040403","16-93-07-51",103,2,,,,,,,,,,,,,,,,,,,
"67a9e20200064275ab4495b3b07aca86","2301040403","16-93-07-51",104,2,,,,,,,,,,,,,,,,,,,
"67a9e20200064275ab4495b3b07aca86","2301040403","16-93-07-51",105,2,,,,,,,,,,,,,,,,,,,
"68f903f5bf9145f88554337640a5e431","3301101002","92-26-77-38",102,2,,,,,,,,,,,,,,,,,,,
"68f903f5bf9145f88554337640a5e431","3301101002","92-26-77-38",104,2,,,,,,,,,,,,,,,,,,,
"68f903f5bf9145f88554337640a5e431","3301101002","92-26-77-38",101,2,,,,,,,,,,,,,,,,,,,
"68f903f5bf9145f88554337640a5e431","3301101002","92-26-77-38",103,2,,,,,,,,,,,,,,,,,,,
"68f903f5bf9145f88554337640a5e431","3301101002","92-26-77-38",105,2,,,,,,,,,,,,,,,,,,,
"6927081db9f440ca849fbd55ac30e9bd",,"34-91-15-19",102,,,,,,,,,,,,,,,,,,,,
"6927081db9f440ca849fbd55ac30e9bd",,"34-91-15-19",105,,,,,,,,,,,,,,,,,,,,
"6927081db9f440ca849fbd55ac30e9bd",,"34-91-15-19",104,,,,,,,,,,,,,,,,,,,,
"6927081db9f440ca849fbd55ac30e9bd",,"34-91-15-19",101,,,,,,,,,,,,,,,,,,,,
"6927081db9f440ca849fbd55ac30e9bd",,"34-91-15-19",103,,,,,,,,,,,,,,,,,,,,
"6a0f936dcc7846d187bcff0b122213e5","1134060601","65-66-38-86",105,2,,,,,,,,,,,,,,,,,,,
"6a0f936dcc7846d187bcff0b122213e5","1134060601","65-66-38-86",102,2,,,,,,,,,,,,,,,,,,,
"6a0f936dcc7846d187bcff0b122213e5","1134060601","65-66-38-86",104,2,,,,,,,,,,,,,,,,,,,
"6a0f936dcc7846d187bcff0b122213e5","1134060601","65-66-38-86",103,2,,,,,,,,,,,,,,,,,,,
"6a0f936dcc7846d187bcff0b122213e5","1134060601","65-66-38-86",101,2,,,,,,,,,,,,,,,,,,,
"6a3556900ab44aeb9fe37891164e8f6a","2051070702","22-09-94-20",103,2,,,,,,,,,,,,,,,,,,,
"6a3556900ab44aeb9fe37891164e8f6a","2051070702","22-09-94-20",101,2,,,,,,,,,,,,,,,,,,,
"6a3556900ab44aeb9fe37891164e8f6a","2051070702","22-09-94-20",102,2,,,,,,,,,,,,,,,,,,,
"6a3556900ab44aeb9fe37891164e8f6a","2051070702","22-09-94-20",105,2,,,,,,,,,,,,,,,,,,,
"6a3556900ab44aeb9fe37891164e8f6a","2051070702","22-09-94-20",104,2,,,,,,,,,,,,,,,,,,,
"6a981e6f28e34024b3877b143c78a411",,"08-74-10-74",103,,,,,,,,,,,,,,,,,,,,
"6a981e6f28e34024b3877b143c78a411",,"08-74-10-74",105,,,,,,,,,,,,,,,,,,,,
"6a981e6f28e34024b3877b143c78a411",,"08-74-10-74",101,,,,,,,,,,,,,,,,,,,,
"6a981e6f28e34024b3877b143c78a411",,"08-74-10-74",104,,,,,,,,,,,,,,,,,,,,
"6a981e6f28e34024b3877b143c78a411",,"08-74-10-74",102,,,,,,,,,,,,,,,,,,,,
"6ab741446b254f54b494a75bc6c31575","3171070712","00-16-89-29",104,2,,,,,,,,,,,,,,,,,,,
"6ab741446b254f54b494a75bc6c31575","3171070712","00-16-89-29",102,2,,,,,,,,,,,,,,,,,,,
"6ab741446b254f54b494a75bc6c31575","3171070712","00-16-89-29",105,2,,,,,,,,,,,,,,,,,,,
"6ab741446b254f54b494a75bc6c31575","3171070712","00-16-89-29",101,2,,,,,,,,,,,,,,,,,,,
"6ab741446b254f54b494a75bc6c31575","3171070712","00-16-89-29",103,2,,,,,,,,,,,,,,,,,,,
"6d88e79cdca94f44955a26a280ceaae8","4022070707","18-73-98-72",105,2,,,,,,,,,,,,,,,,,,,
"6d88e79cdca94f44955a26a280ceaae8","4022070707","18-73-98-72",104,2,,,,,,,,,,,,,,,,,,,
"6d88e79cdca94f44955a26a280ceaae8","4022070707","18-73-98-72",103,2,,,,,,,,,,,,,,,,,,,
"6d88e79cdca94f44955a26a280ceaae8","4022070707","18-73-98-72",101,2,,,,,,,,,,,,,,,,,,,
"6d88e79cdca94f44955a26a280ceaae8","4022070707","18-73-98-72",102,2,,,,,,,,,,,,,,,,,,,
"6f717245375d48cbaee0ccc130704124","4181040401","61-26-83-13",103,2,,,,,,,,,,,,,,,,,,,
"6f717245375d48cbaee0ccc130704124","4181040401","61-26-83-13",104,2,,,,,,,,,,,,,,,,,,,
"6f717245375d48cbaee0ccc130704124","4181040401","61-26-83-13",101,2,,,,,,,,,,,,,,,,,,,
"6f717245375d48cbaee0ccc130704124","4181040401","61-26-83-13",102,2,,,,,,,,,,,,,,,,,,,
"6f717245375d48cbaee0ccc130704124","4181040401","61-26-83-13",105,2,,,,,,,,,,,,,,,,,,,
"6fdd02cc5fad4b6aaaa699355b50a2c5","1241040402","64-64-66-34",105,2,,,,,,,,,,,,,,,,,,,
"6fdd02cc5fad4b6aaaa699355b50a2c5","1241040402","64-64-66-34",102,2,,,,,,,,,,,,,,,,,,,
"6fdd02cc5fad4b6aaaa699355b50a2c5","1241040402","64-64-66-34",101,2,,,,,,,,,,,,,,,,,,,
"6fdd02cc5fad4b6aaaa699355b50a2c5","1241040402","64-64-66-34",104,2,,,,,,,,,,,,,,,,,,,
"6fdd02cc5fad4b6aaaa699355b50a2c5","1241040402","64-64-66-34",103,2,,,,,,,,,,,,,,,,,,,
"70b5acb304f142b291fc6b209f67a5b3","2141020206","94-18-00-85",102,2,,,,,,,,,,,,,,,,,,,
"70b5acb304f142b291fc6b209f67a5b3","2141020206","94-18-00-85",103,2,,,,,,,,,,,,,,,,,,,
"70b5acb304f142b291fc6b209f67a5b3","2141020206","94-18-00-85",101,2,,,,,,,,,,,,,,,,,,,
"70b5acb304f142b291fc6b209f67a5b3","2141020206","94-18-00-85",104,2,,,,,,,,,,,,,,,,,,,
"70b5acb304f142b291fc6b209f67a5b3","2141020206","94-18-00-85",105,2,,,,,,,,,,,,,,,,,,,
"71230c66d335494aa424d7f85a36da60","3211060605","40-73-51-73",103,,,,,,,,,,,,,,,,,,,,
"71230c66d335494aa424d7f85a36da60","3211060605","40-73-51-73",101,,,,,,,,,,,,,,,,,,,,
"71230c66d335494aa424d7f85a36da60","3211060605","40-73-51-73",102,,,,,,,,,,,,,,,,,,,,
"71230c66d335494aa424d7f85a36da60","3211060605","40-73-51-73",104,,,,,,,,,,,,,,,,,,,,
"71230c66d335494aa424d7f85a36da60","3211060605","40-73-51-73",105,,,,,,,,,,,,,,,,,,,,
"7377cd30ca6540eabb25b4a9a3de369d","1021040402","33-62-41-35",102,2,,,,,,,,,,,,,,,,,,,
"7377cd30ca6540eabb25b4a9a3de369d","1021040402","33-62-41-35",104,2,,,,,,,,,,,,,,,,,,,
"7377cd30ca6540eabb25b4a9a3de369d","1021040402","33-62-41-35",101,2,,,,,,,,,,,,,,,,,,,
"7377cd30ca6540eabb25b4a9a3de369d","1021040402","33-62-41-35",105,2,,,,,,,,,,,,,,,,,,,
"7377cd30ca6540eabb25b4a9a3de369d","1021040402","33-62-41-35",103,2,,,,,,,,,,,,,,,,,,,
"741a8331efc04b6b845110d8a212aec0","4081131305","23-95-21-09",103,2,,,,,,,,,,,,,,,,,,,
"741a8331efc04b6b845110d8a212aec0","4081131305","23-95-21-09",104,2,,,,,,,,,,,,,,,,,,,
"741a8331efc04b6b845110d8a212aec0","4081131305","23-95-21-09",101,2,,,,,,,,,,,,,,,,,,,
"741a8331efc04b6b845110d8a212aec0","4081131305","23-95-21-09",105,2,,,,,,,,,,,,,,,,,,,
"741a8331efc04b6b845110d8a212aec0","4081131305","23-95-21-09",102,2,,,,,,,,,,,,,,,,,,,
"7557b1aecd28455e9909c6d2a923a832","2043010103","88-41-92-59",102,2,,,,,,,,,,,,,,,,,,,
"7557b1aecd28455e9909c6d2a923a832","2043010103","88-41-92-59",101,2,,,,,,,,,,,,,,,,,,,
"7557b1aecd28455e9909c6d2a923a832","2043010103","88-41-92-59",103,2,,,,,,,,,,,,,,,,,,,
"7557b1aecd28455e9909c6d2a923a832","2043010103","88-41-92-59",104,2,,,,,,,,,,,,,,,,,,,
"7557b1aecd28455e9909c6d2a923a832","2043010103","88-41-92-59",105,2,,,,,,,,,,,,,,,,,,,
"7663bb1198824f56a0370fa6f07e858a","2151151502","30-46-55-37",104,2,,,,,,,,,,,,,,,,,,,
"7663bb1198824f56a0370fa6f07e858a","2151151502","30-46-55-37",102,2,,,,,,,,,,,,,,,,,,,
"7663bb1198824f56a0370fa6f07e858a","2151151502","30-46-55-37",101,2,,,,,,,,,,,,,,,,,,,
"7663bb1198824f56a0370fa6f07e858a","2151151502","30-46-55-37",103,2,,,,,,,,,,,,,,,,,,,
"7663bb1198824f56a0370fa6f07e858a","2151151502","30-46-55-37",105,2,,,,,,,,,,,,,,,,,,,
"76864e14ab0a4c98a1cf17d54efe6acf","2231202004","29-03-49-45",102,2,,,,,,,,,,,,,,,,,,,
"76864e14ab0a4c98a1cf17d54efe6acf","2231202004","29-03-49-45",103,2,,,,,,,,,,,,,,,,,,,
"76864e14ab0a4c98a1cf17d54efe6acf","2231202004","29-03-49-45",105,2,,,,,,,,,,,,,,,,,,,
"76864e14ab0a4c98a1cf17d54efe6acf","2231202004","29-03-49-45",104,2,,,,,,,,,,,,,,,,,,,
"76864e14ab0a4c98a1cf17d54efe6acf","2231202004","29-03-49-45",101,2,,,,,,,,,,,,,,,,,,,
"7746d7555f5844d3aa4e1b1db205baaa","4053020204","94-83-94-74",103,,,,,,,,,,,,,,,,,,,,
"7746d7555f5844d3aa4e1b1db205baaa","4053020204","94-83-94-74",101,,,,,,,,,,,,,,,,,,,,
"7746d7555f5844d3aa4e1b1db205baaa","4053020204","94-83-94-74",104,,,,,,,,,,,,,,,,,,,,
"7746d7555f5844d3aa4e1b1db205baaa","4053020204","94-83-94-74",102,,,,,,,,,,,,,,,,,,,,
"7746d7555f5844d3aa4e1b1db205baaa","4053020204","94-83-94-74",105,,,,,,,,,,,,,,,,,,,,
"77d8e0bb2a8d40818176e4ca7fa67bed",,"86-28-58-60",101,2,,,,,,,,,,,,,,,,,,,
"77d8e0bb2a8d40818176e4ca7fa67bed",,"86-28-58-60",105,2,,,,,,,,,,,,,,,,,,,
"77d8e0bb2a8d40818176e4ca7fa67bed",,"86-28-58-60",104,2,,,,,,,,,,,,,,,,,,,
"77d8e0bb2a8d40818176e4ca7fa67bed",,"86-28-58-60",102,2,,,,,,,,,,,,,,,,,,,
"77d8e0bb2a8d40818176e4ca7fa67bed",,"86-28-58-60",103,2,,,,,,,,,,,,,,,,,,,
"7858f0477c71435583949704dfdc8273","4171020202","45-08-45-12",105,2,,,,,,,,,,,,,,,,,,,
"7858f0477c71435583949704dfdc8273","4171020202","45-08-45-12",103,2,,,,,,,,,,,,,,,,,,,
"7858f0477c71435583949704dfdc8273","4171020202","45-08-45-12",101,2,,,,,,,,,,,,,,,,,,,
"7858f0477c71435583949704dfdc8273","4171020202","45-08-45-12",104,2,,,,,,,,,,,,,,,,,,,
"7858f0477c71435583949704dfdc8273","4171020202","45-08-45-12",102,2,,,,,,,,,,,,,,,,,,,
"78bcb53eff2c4728a87f26ee0d5a7295","4102010106","47-71-40-92",103,2,,,,,,,,,,,,,,,,,,,
"78bcb53eff2c4728a87f26ee0d5a7295","4102010106","47-71-40-92",105,2,,,,,,,,,,,,,,,,,,,
"78bcb53eff2c4728a87f26ee0d5a7295","4102010106","47-71-40-92",101,2,,,,,,,,,,,,,,,,,,,
"78bcb53eff2c4728a87f26ee0d5a7295","4102010106","47-71-40-92",104,2,,,,,,,,,,,,,,,,,,,
"78bcb53eff2c4728a87f26ee0d5a7295","4102010106","47-71-40-92",102,2,,,,,,,,,,,,,,,,,,,
"7ae3d3fc9a4344ba8bb7d8670ba0a214","1191030304","30-29-17-25",105,2,,,,,,,,,,,,,,,,,,,
"7ae3d3fc9a4344ba8bb7d8670ba0a214","1191030304","30-29-17-25",102,2,,,,,,,,,,,,,,,,,,,
"7ae3d3fc9a4344ba8bb7d8670ba0a214","1191030304","30-29-17-25",101,2,,,,,,,,,,,,,,,,,,,
"7ae3d3fc9a4344ba8bb7d8670ba0a214","1191030304","30-29-17-25",103,2,,,,,,,,,,,,,,,,,,,
"7ae3d3fc9a4344ba8bb7d8670ba0a214","1191030304","30-29-17-25",104,1,2,1,2,1,2,,,,104,,,,,,1,2,,2,
"7cbae8c05a404cca98e447173d257eb4","1021030303","88-94-99-21",104,2,,,,,,,,,,,,,,,,,,,
"7cbae8c05a404cca98e447173d257eb4","1021030303","88-94-99-21",101,2,,,,,,,,,,,,,,,,,,,
"7cbae8c05a404cca98e447173d257eb4","1021030303","88-94-99-21",105,2,,,,,,,,,,,,,,,,,,,
"7cbae8c05a404cca98e447173d257eb4","1021030303","88-94-99-21",103,2,,,,,,,,,,,,,,,,,,,
"7cbae8c05a404cca98e447173d257eb4","1021030303","88-94-99-21",102,2,,,,,,,,,,,,,,,,,,,
"7cbedb93a4d54e71a77f6282ce45b604","4092030309","52-89-16-75",104,2,,,,,,,,,,,,,,,,,,,
"7cbedb93a4d54e71a77f6282ce45b604","4092030309","52-89-16-75",105,2,,,,,,,,,,,,,,,,,,,
"7cbedb93a4d54e71a77f6282ce45b604","4092030309","52-89-16-75",102,2,,,,,,,,,,,,,,,,,,,
"7cbedb93a4d54e71a77f6282ce45b604","4092030309","52-89-16-75",101,2,,,,,,,,,,,,,,,,,,,
"7cbedb93a4d54e71a77f6282ce45b604","4092030309","52-89-16-75",103,2,,,,,,,,,,,,,,,,,,,
"7ce87defa03b47d28ca7a85807a835eb","4114020204","19-39-69-85",103,1,1,1,2,2,1,102,104,,103,,,102,103,105,2,2,,2,
"7ce87defa03b47d28ca7a85807a835eb","4114020204","19-39-69-85",101,,,,,,,,,,,,,,,,,,,,
"7ce87defa03b47d28ca7a85807a835eb","4114020204","19-39-69-85",102,,,,,,,,,,,,,,,,,,,,
"7ce87defa03b47d28ca7a85807a835eb","4114020204","19-39-69-85",104,1,1,1,2,2,1,102,104,,102,,,102,103,105,2,2,,2,
"7ce87defa03b47d28ca7a85807a835eb","4114020204","19-39-69-85",105,,,,,,,,,,,,,,,,,,,,
"7d81ff7c7b1f45f682a2f778de1129d3",,"65-64-33-71",101,2,,,,,,,,,,,,,,,,,,,
"7d81ff7c7b1f45f682a2f778de1129d3",,"65-64-33-71",104,2,,,,,,,,,,,,,,,,,,,
"7d81ff7c7b1f45f682a2f778de1129d3",,"65-64-33-71",103,2,,,,,,,,,,,,,,,,,,,
"7d81ff7c7b1f45f682a2f778de1129d3",,"65-64-33-71",102,2,,,,,,,,,,,,,,,,,,,
"7d81ff7c7b1f45f682a2f778de1129d3",,"65-64-33-71",105,2,,,,,,,,,,,,,,,,,,,
"7dfe77c10a6d423da8b1fe1af366ff1a","1131131304","97-27-45-82",104,2,,,,,,,,,,,,,,,,,,,
"7dfe77c10a6d423da8b1fe1af366ff1a","1131131304","97-27-45-82",103,2,,,,,,,,,,,,,,,,,,,
"7dfe77c10a6d423da8b1fe1af366ff1a","1131131304","97-27-45-82",102,2,,,,,,,,,,,,,,,,,,,
